table,id_column,row_id,issue,action,detail
Customers,customer_id,CUST0049761,quarantine,quarantined,
Customers,customer_id,CUST0050076,quarantine,quarantined,
Customers,customer_id,CUST0050587,quarantine,quarantined,
Customers,customer_id,CUST0050640,quarantine,quarantined,
Customers,customer_id,CUST0050711,quarantine,quarantined,
Customers,customer_id,CUST0050761,quarantine,quarantined,
Customers,customer_id,CUST0050805,quarantine,quarantined,
Customers,customer_id,CUST0050825,quarantine,quarantined,
Customers,customer_id,CUST0051041,quarantine,quarantined,
Customers,customer_id,CUST0051105,quarantine,quarantined,
Customers,customer_id,CUST0051148,quarantine,quarantined,
Customers,customer_id,CUST0051392,quarantine,quarantined,
Customers,customer_id,CUST0051568,quarantine,quarantined,
Customers,customer_id,CUST0051886,quarantine,quarantined,
Customers,customer_id,CUST0051979,quarantine,quarantined,
Customers,customer_id,CUST0051985,quarantine,quarantined,
Customers,customer_id,CUST0052071,quarantine,quarantined,
Customers,customer_id,CUST0052130,quarantine,quarantined,
Customers,customer_id,CUST0052251,quarantine,quarantined,
Customers,customer_id,CUST0052262,quarantine,quarantined,
Customers,customer_id,CUST0052288,quarantine,quarantined,
Customers,customer_id,CUST0052317,quarantine,quarantined,
Customers,customer_id,CUST0052372,quarantine,quarantined,
Customers,customer_id,CUST0052394,quarantine,quarantined,
Customers,customer_id,CUST0052406,quarantine,quarantined,
Customers,customer_id,CUST0052450,quarantine,quarantined,
Customers,customer_id,CUST0052543,quarantine,quarantined,
Customers,customer_id,CUST0052566,quarantine,quarantined,
Customers,customer_id,CUST0052754,quarantine,quarantined,
Customers,customer_id,CUST0052755,quarantine,quarantined,
Customers,customer_id,CUST0052777,quarantine,quarantined,
Customers,customer_id,CUST0052814,quarantine,quarantined,
Customers,customer_id,CUST0052901,quarantine,quarantined,
Customers,customer_id,CUST0053041,quarantine,quarantined,
Customers,customer_id,CUST0053062,quarantine,quarantined,
Customers,customer_id,CUST0053377,quarantine,quarantined,
Customers,customer_id,CUST0053473,quarantine,quarantined,
Customers,customer_id,CUST0053483,quarantine,quarantined,
Customers,customer_id,CUST0053535,quarantine,quarantined,
Customers,customer_id,CUST0053853,quarantine,quarantined,
Customers,customer_id,CUST0053873,quarantine,quarantined,
Customers,customer_id,CUST0053963,quarantine,quarantined,
Customers,customer_id,CUST0054115,quarantine,quarantined,
Customers,customer_id,CUST0054186,quarantine,quarantined,
Customers,customer_id,CUST0054276,quarantine,quarantined,
Customers,customer_id,CUST0054435,quarantine,quarantined,
Customers,customer_id,CUST0054498,quarantine,quarantined,
Customers,customer_id,CUST0054575,quarantine,quarantined,
Customers,customer_id,CUST0054880,quarantine,quarantined,
Customers,customer_id,CUST0054918,quarantine,quarantined,
Customers,customer_id,CUST0054949,quarantine,quarantined,
Customers,customer_id,CUST0054955,quarantine,quarantined,
Customers,customer_id,CUST0054977,quarantine,quarantined,
Customers,customer_id,CUST0054990,quarantine,quarantined,
Orders,order_id,ORD00000215,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000225,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000271,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000370,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000511,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000537,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000593,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000608,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000708,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000718,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000891,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00000966,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001115,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001280,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001362,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001462,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001467,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001773,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001909,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001933,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00001979,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002344,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002376,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002489,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002709,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002775,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002804,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002894,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00002935,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003149,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003463,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003477,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003638,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003706,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003801,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003852,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003875,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003933,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00003973,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004021,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004196,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004375,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004441,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004692,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004748,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00004843,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005030,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005078,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005132,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005212,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005223,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005295,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005374,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005444,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005701,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005740,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00005841,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006095,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006171,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006260,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006515,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006725,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006859,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00006906,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007055,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007247,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007305,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007411,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007587,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007870,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007905,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007975,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00007990,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008055,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008190,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008328,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008481,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008607,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008736,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008757,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00008914,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009032,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009127,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009145,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009236,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009458,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009502,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009665,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009731,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009905,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00009950,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010126,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010314,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010323,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010349,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010399,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010415,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010453,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010884,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010925,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00010965,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00011017,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00011206,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00011297,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00011325,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00011328,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
Orders,order_id,ORD00011356,duplicate_row,dropped_duplicate,kept first of 1946 extra duplicate rows total
