record_type,record_id,actual,spark_result,python_result,spark_python_match,numerical_difference,spark_confidence,python_confidence,confidence_measure,final_consistency_status
customer,CUST0000870,Occasional,Occasional,Occasional,Match,N/A,2.0183,2.0141,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000872,New,Occasional,Occasional,Match,N/A,1.3062,1.3064,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000875,Occasional,Occasional,Occasional,Match,N/A,0.4804,0.4487,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000882,Occasional,Occasional,Occasional,Match,N/A,0.7862,0.7875,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000883,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.189,2.1892,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000888,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.3275,1.3672,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000895,Occasional,Occasional,Occasional,Match,N/A,0.6336,0.6231,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000897,Occasional,Occasional,Occasional,Match,N/A,1.5362,1.5349,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000898,New,Occasional,Occasional,Match,N/A,0.6826,0.679,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000903,At-Risk,Occasional,Occasional,Match,N/A,0.5746,0.5894,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000908,At-Risk,Occasional,Occasional,Match,N/A,1.3748,1.3867,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000917,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.0027,1.0629,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000929,Frequent,At-Risk,At-Risk,Match,N/A,0.8536,0.8882,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000940,Occasional,Occasional,Occasional,Match,N/A,0.9058,0.9006,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000946,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8989,0.9364,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000951,Occasional,At-Risk,At-Risk,Match,N/A,1.17,1.1908,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000958,New,Occasional,Occasional,Match,N/A,0.6818,0.6785,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000962,Promotion-Driven,At-Risk,At-Risk,Match,N/A,1.5146,1.5255,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000964,Occasional,Occasional,Occasional,Match,N/A,1.1824,1.1513,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000968,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.0495,1.0504,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000974,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5838,0.5579,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000977,Promotion-Driven,At-Risk,At-Risk,Match,N/A,1.152,1.1635,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000983,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.6369,0.6661,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000985,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.9283,0.8839,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000991,Occasional,Occasional,Occasional,Match,N/A,1.5525,1.5613,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0000994,Frequent,At-Risk,At-Risk,Match,N/A,1.2888,1.3176,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0000998,Occasional,Occasional,Occasional,Match,N/A,1.3198,1.2886,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001001,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.1548,2.1557,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001003,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3516,1.3513,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001004,At-Risk,At-Risk,At-Risk,Match,N/A,1.3425,1.2992,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001010,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.4881,1.4877,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001012,At-Risk,Promotion-Driven,Promotion-Driven,Match,N/A,1.7867,1.7874,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001014,Frequent,At-Risk,At-Risk,Match,N/A,1.1568,1.1859,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001025,Occasional,Occasional,Occasional,Match,N/A,1.1122,1.1165,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001026,Occasional,Occasional,Occasional,Match,N/A,0.967,0.9715,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001028,Occasional,Occasional,Occasional,Match,N/A,1.2729,1.2685,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001035,Occasional,Occasional,Occasional,Match,N/A,1.1606,1.1649,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001046,Occasional,Occasional,Occasional,Match,N/A,0.3224,0.3267,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001048,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.1512,2.1515,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001053,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.3936,1.3641,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001073,Frequent,At-Risk,At-Risk,Match,N/A,0.7709,0.8322,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001075,Occasional,Occasional,Occasional,Match,N/A,0.7489,0.7541,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001080,Occasional,Occasional,Occasional,Match,N/A,2.157,2.1532,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001083,Occasional,Occasional,Occasional,Match,N/A,0.7526,0.7532,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001088,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8155,0.8625,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001089,Occasional,Occasional,Occasional,Match,N/A,0.811,0.8108,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001096,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8902,0.9289,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001106,New,Occasional,Occasional,Match,N/A,0.9077,0.9069,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001109,Frequent,At-Risk,At-Risk,Match,N/A,0.9411,0.9771,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001110,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.9507,1.9514,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001120,Occasional,Occasional,Occasional,Match,N/A,0.8005,0.7948,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001130,Occasional,Occasional,Occasional,Match,N/A,0.9469,0.9496,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001131,Occasional,Occasional,Occasional,Match,N/A,1.3594,1.3298,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001137,At-Risk,Occasional,At-Risk,Mismatch,N/A,1.7782,1.7849,distance to assigned centroid in standardized space (lower = closer),Inconsistent: Python correct
customer,CUST0001143,Frequent,At-Risk,At-Risk,Match,N/A,0.7347,0.7294,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001155,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,1.0403,1.0751,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001157,Occasional,Occasional,Occasional,Match,N/A,1.4588,1.4577,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001163,Frequent,At-Risk,At-Risk,Match,N/A,0.7877,0.8288,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001176,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8752,0.9014,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001179,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.677,0.6636,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001180,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.1105,1.1354,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001183,Frequent,At-Risk,At-Risk,Match,N/A,0.8296,0.8196,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001196,Occasional,Occasional,Occasional,Match,N/A,0.9144,0.9166,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001197,Occasional,Occasional,Occasional,Match,N/A,0.9773,0.9687,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001200,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.7207,0.7522,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001207,Occasional,Occasional,Occasional,Match,N/A,1.6211,1.6198,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001208,New,Occasional,Occasional,Match,N/A,0.6744,0.6708,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001210,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.0852,2.085,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001214,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.1275,1.1277,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001233,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3502,1.3505,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001234,Occasional,Occasional,Occasional,Match,N/A,1.2781,1.2802,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001240,Occasional,Occasional,Occasional,Match,N/A,2.1072,2.1115,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001255,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.9998,1.0007,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001257,At-Risk,Occasional,Occasional,Match,N/A,1.0259,1.0544,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001263,Frequent,At-Risk,At-Risk,Match,N/A,0.6909,0.7138,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001264,Occasional,Occasional,Occasional,Match,N/A,0.261,0.2589,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0001269,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.2614,1.2611,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0001275,At-Risk,Occasional,Occasional,Match,N/A,0.549,0.5673,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
