table,rule,row_key,column,original_value,injected_value
Customers,orphan_foreign_key,CUST0021144,home_location_id,,LOC3639
Customers,orphan_foreign_key,CUST0021999,home_location_id,LOC0007,LOC5470
Customers,orphan_foreign_key,CUST0022126,home_location_id,LOC0007,LOC5050
Customers,orphan_foreign_key,CUST0022212,home_location_id,LOC0018,LOC7079
Customers,orphan_foreign_key,CUST0022340,home_location_id,LOC0002,LOC1812
Customers,orphan_foreign_key,CUST0022419,home_location_id,LOC0007,LOC5884
Customers,orphan_foreign_key,CUST0022848,home_location_id,LOC0018,LOC4484
Customers,orphan_foreign_key,CUST0022976,home_location_id,LOC0016,LOC6043
Customers,orphan_foreign_key,CUST0023242,home_location_id,LOC0003,LOC7006
Customers,orphan_foreign_key,CUST0023381,home_location_id,LOC0017,LOC9869
Customers,orphan_foreign_key,CUST0023837,home_location_id,LOC0001,LOC1852
Customers,orphan_foreign_key,CUST0023855,home_location_id,LOC0008,LOC6681
Customers,orphan_foreign_key,CUST0024062,home_location_id,,LOC3231
Customers,orphan_foreign_key,CUST0024065,home_location_id,LOC0004,LOC2118
Customers,orphan_foreign_key,CUST0024160,home_location_id,LOC0001,LOC4181
Customers,orphan_foreign_key,CUST0024162,home_location_id,LOC0017,LOC1856
Customers,orphan_foreign_key,CUST0024895,home_location_id,LOC0013,LOC9533
Customers,orphan_foreign_key,CUST0024897,home_location_id,LOC0010,LOC9547
Customers,orphan_foreign_key,CUST0025044,home_location_id,LOC0011,LOC6078
Customers,orphan_foreign_key,CUST0025056,home_location_id,LOC0023,LOC8006
Customers,orphan_foreign_key,CUST0025123,home_location_id,LOC0013,LOC9646
Customers,orphan_foreign_key,CUST0025763,home_location_id,LOC0002,LOC8328
Customers,orphan_foreign_key,CUST0026012,home_location_id,LOC0006,LOC4664
Customers,orphan_foreign_key,CUST0026180,home_location_id,LOC0003,LOC7468
Customers,orphan_foreign_key,CUST0026895,home_location_id,LOC0018,LOC2691
Customers,orphan_foreign_key,CUST0026953,home_location_id,LOC0005,LOC2216
Customers,orphan_foreign_key,CUST0026993,home_location_id,,LOC9846
Customers,orphan_foreign_key,CUST0027564,home_location_id,LOC0015,LOC7078
Customers,orphan_foreign_key,CUST0027567,home_location_id,LOC0003,LOC3880
Customers,orphan_foreign_key,CUST0027573,home_location_id,LOC0013,LOC5586
Customers,orphan_foreign_key,CUST0027948,home_location_id,LOC0008,LOC0151
Customers,orphan_foreign_key,CUST0028526,home_location_id,LOC0023,LOC4321
Customers,orphan_foreign_key,CUST0028553,home_location_id,LOC0001,LOC0627
Customers,orphan_foreign_key,CUST0028641,home_location_id,LOC0013,LOC8241
Customers,orphan_foreign_key,CUST0029271,home_location_id,LOC0014,LOC2222
Customers,orphan_foreign_key,CUST0029628,home_location_id,LOC0023,LOC6450
Customers,orphan_foreign_key,CUST0030094,home_location_id,LOC0018,LOC7077
Customers,orphan_foreign_key,CUST0030206,home_location_id,LOC0016,LOC5542
Customers,orphan_foreign_key,CUST0030936,home_location_id,LOC0002,LOC9604
Customers,orphan_foreign_key,CUST0030989,home_location_id,,LOC9329
Customers,orphan_foreign_key,CUST0031042,home_location_id,LOC0012,LOC5343
Customers,orphan_foreign_key,CUST0031149,home_location_id,LOC0019,LOC4588
Customers,orphan_foreign_key,CUST0031256,home_location_id,LOC0016,LOC6490
Customers,orphan_foreign_key,CUST0031486,home_location_id,LOC0019,LOC8468
Customers,orphan_foreign_key,CUST0031565,home_location_id,LOC0015,LOC8766
Customers,orphan_foreign_key,CUST0032073,home_location_id,,LOC0068
Customers,orphan_foreign_key,CUST0032094,home_location_id,LOC0014,LOC9196
Customers,orphan_foreign_key,CUST0032146,home_location_id,LOC0007,LOC2111
Customers,orphan_foreign_key,CUST0032387,home_location_id,LOC0017,LOC6202
Customers,orphan_foreign_key,CUST0032963,home_location_id,LOC0008,LOC8139
Customers,orphan_foreign_key,CUST0033156,home_location_id,LOC0024,LOC5104
Customers,orphan_foreign_key,CUST0033474,home_location_id,LOC0016,LOC1556
Customers,orphan_foreign_key,CUST0033615,home_location_id,LOC0023,LOC0234
Customers,orphan_foreign_key,CUST0033654,home_location_id,LOC0001,LOC8827
Customers,orphan_foreign_key,CUST0033721,home_location_id,LOC0010,LOC6772
Customers,orphan_foreign_key,CUST0033776,home_location_id,LOC0004,LOC5347
Customers,orphan_foreign_key,CUST0034118,home_location_id,LOC0002,LOC4872
Customers,orphan_foreign_key,CUST0034123,home_location_id,LOC0021,LOC7836
Customers,orphan_foreign_key,CUST0034248,home_location_id,LOC0020,LOC2459
Customers,orphan_foreign_key,CUST0034732,home_location_id,LOC0002,LOC6961
Customers,orphan_foreign_key,CUST0034752,home_location_id,LOC0003,LOC1910
Customers,orphan_foreign_key,CUST0034779,home_location_id,,LOC5302
Customers,orphan_foreign_key,CUST0034890,home_location_id,,LOC9600
Customers,orphan_foreign_key,CUST0034909,home_location_id,LOC0005,LOC5908
Customers,orphan_foreign_key,CUST0035262,home_location_id,LOC0003,LOC1798
Customers,orphan_foreign_key,CUST0035419,home_location_id,LOC0017,LOC5522
Customers,orphan_foreign_key,CUST0035489,home_location_id,,LOC4214
Customers,orphan_foreign_key,CUST0035614,home_location_id,LOC0023,LOC9012
Customers,orphan_foreign_key,CUST0035793,home_location_id,LOC0015,LOC1662
Customers,orphan_foreign_key,CUST0036104,home_location_id,LOC0020,LOC0754
Customers,orphan_foreign_key,CUST0036165,home_location_id,LOC0005,LOC8968
Customers,orphan_foreign_key,CUST0036244,home_location_id,LOC0023,LOC7837
Customers,orphan_foreign_key,CUST0036377,home_location_id,LOC0020,LOC8269
Customers,orphan_foreign_key,CUST0036558,home_location_id,LOC0008,LOC5524
Customers,orphan_foreign_key,CUST0036716,home_location_id,LOC0001,LOC5921
Customers,orphan_foreign_key,CUST0036894,home_location_id,,LOC7879
Customers,orphan_foreign_key,CUST0036946,home_location_id,LOC0009,LOC8609
Customers,orphan_foreign_key,CUST0036964,home_location_id,LOC0005,LOC2763
Customers,orphan_foreign_key,CUST0038046,home_location_id,LOC0001,LOC5541
Customers,orphan_foreign_key,CUST0038164,home_location_id,LOC0023,LOC6470
Customers,orphan_foreign_key,CUST0038251,home_location_id,LOC0017,LOC4459
Customers,orphan_foreign_key,CUST0038406,home_location_id,LOC0006,LOC4836
Customers,orphan_foreign_key,CUST0039098,home_location_id,LOC0002,LOC8903
Customers,orphan_foreign_key,CUST0039707,home_location_id,LOC0004,LOC0621
Customers,orphan_foreign_key,CUST0039842,home_location_id,LOC0009,LOC9775
Customers,orphan_foreign_key,CUST0039879,home_location_id,LOC0001,LOC1205
Customers,orphan_foreign_key,CUST0039895,home_location_id,LOC0009,LOC3459
Customers,orphan_foreign_key,CUST0040233,home_location_id,LOC0015,LOC9763
Customers,orphan_foreign_key,CUST0040711,home_location_id,LOC0011,LOC9083
Customers,orphan_foreign_key,CUST0040746,home_location_id,LOC0013,LOC7425
Customers,orphan_foreign_key,CUST0041074,home_location_id,LOC0023,LOC9761
Customers,orphan_foreign_key,CUST0041137,home_location_id,LOC0023,LOC0377
Customers,orphan_foreign_key,CUST0041318,home_location_id,LOC0017,LOC4018
Customers,orphan_foreign_key,CUST0041597,home_location_id,LOC0003,LOC1415
Customers,orphan_foreign_key,CUST0041871,home_location_id,LOC0009,LOC2570
Customers,orphan_foreign_key,CUST0042424,home_location_id,LOC0017,LOC3883
Customers,orphan_foreign_key,CUST0042637,home_location_id,LOC0020,LOC5669
Customers,orphan_foreign_key,CUST0042640,home_location_id,LOC0003,LOC4693
Customers,orphan_foreign_key,CUST0042804,home_location_id,LOC0023,LOC7895
Customers,orphan_foreign_key,CUST0043227,home_location_id,LOC0007,LOC4871
Customers,orphan_foreign_key,CUST0043475,home_location_id,LOC0020,LOC9554
Customers,orphan_foreign_key,CUST0043574,home_location_id,LOC0016,LOC8675
Customers,orphan_foreign_key,CUST0043578,home_location_id,LOC0025,LOC9580
Customers,orphan_foreign_key,CUST0043725,home_location_id,LOC0015,LOC2366
Customers,orphan_foreign_key,CUST0043737,home_location_id,LOC0012,LOC4053
Customers,orphan_foreign_key,CUST0044333,home_location_id,,LOC8152
Customers,orphan_foreign_key,CUST0044449,home_location_id,LOC0016,LOC2263
Customers,orphan_foreign_key,CUST0044709,home_location_id,LOC0005,LOC0946
Customers,orphan_foreign_key,CUST0044731,home_location_id,LOC0002,LOC0568
Customers,orphan_foreign_key,CUST0044885,home_location_id,LOC0022,LOC5356
Customers,orphan_foreign_key,CUST0045039,home_location_id,LOC0020,LOC7166
Customers,orphan_foreign_key,CUST0045130,home_location_id,LOC0023,LOC9897
Customers,orphan_foreign_key,CUST0045230,home_location_id,LOC0020,LOC0600
Customers,orphan_foreign_key,CUST0045243,home_location_id,LOC0017,LOC1864
Customers,orphan_foreign_key,CUST0045696,home_location_id,LOC0008,LOC7910
Customers,orphan_foreign_key,CUST0045796,home_location_id,LOC0015,LOC6883
Customers,orphan_foreign_key,CUST0046260,home_location_id,LOC0008,LOC1640
Customers,orphan_foreign_key,CUST0046291,home_location_id,LOC0020,LOC3161
Customers,orphan_foreign_key,CUST0046400,home_location_id,LOC0008,LOC7001
Customers,orphan_foreign_key,CUST0046454,home_location_id,LOC0012,LOC7440
Customers,orphan_foreign_key,CUST0046570,home_location_id,LOC0018,LOC1763
Customers,orphan_foreign_key,CUST0047129,home_location_id,LOC0014,LOC6966
Customers,orphan_foreign_key,CUST0047333,home_location_id,LOC0014,LOC3858
Customers,orphan_foreign_key,CUST0047479,home_location_id,LOC0002,LOC0454
Customers,orphan_foreign_key,CUST0047553,home_location_id,LOC0005,LOC8723
Customers,orphan_foreign_key,CUST0047676,home_location_id,,LOC8956
Customers,orphan_foreign_key,CUST0047840,home_location_id,LOC0001,LOC7786
Customers,orphan_foreign_key,CUST0048186,home_location_id,LOC0014,LOC9237
Customers,orphan_foreign_key,CUST0048483,home_location_id,LOC0006,LOC1848
Customers,orphan_foreign_key,CUST0048923,home_location_id,LOC0017,LOC3552
Customers,orphan_foreign_key,CUST0048932,home_location_id,LOC0007,LOC6969
Customers,orphan_foreign_key,CUST0049023,home_location_id,LOC0003,LOC7957
Customers,orphan_foreign_key,CUST0049116,home_location_id,LOC0017,LOC8564
Customers,orphan_foreign_key,CUST0049283,home_location_id,LOC0001,LOC1766
Customers,orphan_foreign_key,CUST0049336,home_location_id,LOC0025,LOC5516
Customers,orphan_foreign_key,CUST0049357,home_location_id,LOC0024,LOC1593
Customers,orphan_foreign_key,CUST0049365,home_location_id,LOC0011,LOC2498
Customers,orphan_foreign_key,CUST0049543,home_location_id,LOC0013,LOC1303
Customers,orphan_foreign_key,CUST0049699,home_location_id,LOC0009,LOC0827
Customers,orphan_foreign_key,CUST0049751,home_location_id,LOC0020,LOC4485
Customers,orphan_foreign_key,CUST0050076,home_location_id,LOC0007,LOC9891
Customers,orphan_foreign_key,CUST0050640,home_location_id,LOC0013,LOC7452
Customers,orphan_foreign_key,CUST0050711,home_location_id,LOC0015,LOC7097
Customers,orphan_foreign_key,CUST0050761,home_location_id,LOC0004,LOC0537
Customers,orphan_foreign_key,CUST0050805,home_location_id,LOC0002,LOC4522
Customers,orphan_foreign_key,CUST0051041,home_location_id,LOC0005,LOC8499
Customers,orphan_foreign_key,CUST0051148,home_location_id,LOC0023,LOC4934
Customers,orphan_foreign_key,CUST0051392,home_location_id,LOC0009,LOC1821
Customers,orphan_foreign_key,CUST0051985,home_location_id,,LOC9641
Customers,orphan_foreign_key,CUST0052251,home_location_id,LOC0004,LOC4995
Customers,orphan_foreign_key,CUST0052372,home_location_id,LOC0019,LOC7056
Customers,orphan_foreign_key,CUST0052754,home_location_id,LOC0020,LOC7433
Customers,orphan_foreign_key,CUST0052755,home_location_id,LOC0015,LOC9823
Customers,orphan_foreign_key,CUST0052814,home_location_id,LOC0005,LOC3367
Customers,orphan_foreign_key,CUST0052901,home_location_id,LOC0023,LOC5287
Customers,orphan_foreign_key,CUST0053377,home_location_id,LOC0020,LOC1019
Customers,orphan_foreign_key,CUST0053473,home_location_id,LOC0013,LOC6694
Customers,orphan_foreign_key,CUST0053483,home_location_id,LOC0003,LOC0451
Customers,orphan_foreign_key,CUST0053853,home_location_id,LOC0014,LOC8412
Customers,orphan_foreign_key,CUST0054115,home_location_id,LOC0011,LOC1924
Customers,orphan_foreign_key,CUST0054186,home_location_id,LOC0018,LOC3602
Customers,orphan_foreign_key,CUST0054276,home_location_id,LOC0015,LOC7321
Customers,orphan_foreign_key,CUST0054435,home_location_id,LOC0018,LOC8697
Customers,orphan_foreign_key,CUST0054880,home_location_id,LOC0013,LOC4407
Customers,orphan_foreign_key,CUST0054918,home_location_id,LOC0022,LOC4664
Customers,orphan_foreign_key,CUST0054977,home_location_id,LOC0007,LOC0269
Customers,orphan_foreign_key,CUST0054990,home_location_id,LOC0007,LOC9441
Menu_Items,invalid_price,ITEM0007,base_price,1570.0,-1570.0
Menu_Items,invalid_price,ITEM0045,base_price,1530.0,-1530.0
Menu_Items,invalid_price,ITEM0124,base_price,190.0,0.0
Pricing_History,invalid_price,PRC00165,price,1070.0,0.0
Pricing_History,invalid_price,PRC00235,price,1600.0,-1600.0
Pricing_History,invalid_price,PRC00245,price,2740.0,-2740.0
Pricing_History,invalid_price,PRC00251,price,1780.0,0.0
Pricing_History,invalid_price,PRC00258,price,1520.0,0.0
Pricing_History,invalid_price,PRC00317,price,1400.0,0.0
Pricing_History,invalid_price,PRC00410,price,1060.0,0.0
Pricing_History,invalid_price,PRC00440,price,1330.0,-1330.0
Pricing_History,invalid_price,PRC00607,price,1260.0,0.0
Pricing_History,invalid_price,PRC00622,price,1520.0,0.0
Pricing_History,invalid_price,PRC00667,price,4170.0,0.0
Pricing_History,invalid_price,PRC00769,price,480.0,-480.0
Pricing_History,invalid_price,PRC00810,price,150.0,0.0
Pricing_History,invalid_price,PRC00891,price,300.0,-300.0
Orders,missing_value,ORD00000009,customer_id,CUST0000606,
Orders,missing_value,ORD00000065,customer_id,CUST0020368,
Orders,missing_value,ORD00000073,customer_id,CUST0010203,
Orders,missing_value,ORD00000106,customer_id,CUST0001598,
Orders,missing_value,ORD00000178,customer_id,CUST0012873,
Orders,missing_value,ORD00000258,customer_id,CUST0028400,
Orders,missing_value,ORD00000312,customer_id,CUST0003368,
Orders,missing_value,ORD00000366,customer_id,CUST0050300,
Orders,missing_value,ORD00000424,customer_id,CUST0026666,
Orders,missing_value,ORD00000509,customer_id,CUST0025885,
Orders,missing_value,ORD00000580,customer_id,CUST0021831,
Orders,missing_value,ORD00000618,customer_id,CUST0025889,
Orders,missing_value,ORD00000720,customer_id,CUST0011128,
Orders,missing_value,ORD00000879,customer_id,CUST0000989,
Orders,missing_value,ORD00000906,customer_id,CUST0054807,
Orders,missing_value,ORD00001149,customer_id,CUST0003104,
Orders,missing_value,ORD00001248,customer_id,CUST0032940,
Orders,missing_value,ORD00001283,customer_id,CUST0014863,
Orders,missing_value,ORD00001319,customer_id,CUST0047810,
Orders,missing_value,ORD00001332,customer_id,CUST0042190,
Orders,missing_value,ORD00001401,customer_id,CUST0015280,
Orders,missing_value,ORD00001514,customer_id,CUST0023900,
Orders,missing_value,ORD00001545,customer_id,CUST0032659,
Orders,missing_value,ORD00001716,customer_id,CUST0053198,
Orders,missing_value,ORD00001736,customer_id,CUST0004228,
Orders,missing_value,ORD00001788,customer_id,CUST0042876,
Orders,missing_value,ORD00001799,customer_id,CUST0024740,
Orders,missing_value,ORD00001885,customer_id,CUST0029646,
Orders,missing_value,ORD00001922,customer_id,CUST0037990,
Orders,missing_value,ORD00002291,customer_id,CUST0030612,
Orders,missing_value,ORD00002356,customer_id,CUST0039441,
Orders,missing_value,ORD00002429,customer_id,CUST0023492,
Orders,missing_value,ORD00002447,customer_id,CUST0018404,
Orders,missing_value,ORD00002448,customer_id,CUST0006428,
Orders,missing_value,ORD00002471,customer_id,CUST0008813,
Orders,missing_value,ORD00002518,customer_id,CUST0036061,
Orders,missing_value,ORD00002595,customer_id,CUST0031286,
Orders,missing_value,ORD00002669,customer_id,CUST0049212,
Orders,missing_value,ORD00002681,customer_id,CUST0022750,
Orders,missing_value,ORD00002952,customer_id,CUST0021984,
Orders,missing_value,ORD00003013,customer_id,CUST0027889,
Orders,missing_value,ORD00003035,customer_id,CUST0044355,
Orders,missing_value,ORD00003082,customer_id,CUST0027505,
Orders,missing_value,ORD00003137,customer_id,CUST0029353,
Orders,missing_value,ORD00003293,customer_id,CUST0019435,
Orders,missing_value,ORD00003327,customer_id,CUST0019155,
Orders,missing_value,ORD00003432,customer_id,CUST0042973,
Orders,missing_value,ORD00003575,customer_id,CUST0009497,
Orders,missing_value,ORD00003631,customer_id,CUST0012804,
Orders,missing_value,ORD00003700,customer_id,CUST0040022,
Orders,missing_value,ORD00003774,customer_id,CUST0019043,
Orders,missing_value,ORD00003808,customer_id,CUST0040634,
Orders,missing_value,ORD00004001,customer_id,CUST0001079,
Orders,missing_value,ORD00004016,customer_id,CUST0023918,
Orders,missing_value,ORD00004032,customer_id,CUST0035561,
Orders,missing_value,ORD00004076,customer_id,CUST0018979,
Orders,missing_value,ORD00004183,customer_id,CUST0038421,
Orders,missing_value,ORD00004211,customer_id,CUST0034880,
Orders,missing_value,ORD00004247,customer_id,CUST0027709,
Orders,missing_value,ORD00004382,customer_id,CUST0003228,
Orders,missing_value,ORD00004399,customer_id,CUST0012952,
Orders,missing_value,ORD00004405,customer_id,CUST0017009,
Orders,missing_value,ORD00004550,customer_id,CUST0027557,
Orders,missing_value,ORD00004689,customer_id,CUST0031642,
Orders,missing_value,ORD00004728,customer_id,CUST0037586,
Orders,missing_value,ORD00004775,customer_id,CUST0030755,
Orders,missing_value,ORD00004806,customer_id,CUST0047953,
Orders,missing_value,ORD00004811,customer_id,CUST0044284,
Orders,missing_value,ORD00004814,customer_id,CUST0049835,
Orders,missing_value,ORD00004841,customer_id,CUST0040325,
Orders,missing_value,ORD00004844,customer_id,CUST0026736,
Orders,missing_value,ORD00004855,customer_id,CUST0053311,
Orders,missing_value,ORD00004857,customer_id,CUST0053455,
Orders,missing_value,ORD00004927,customer_id,CUST0046243,
Orders,missing_value,ORD00004970,customer_id,CUST0054903,
Orders,missing_value,ORD00005286,customer_id,CUST0050163,
Orders,missing_value,ORD00005365,customer_id,CUST0004957,
Orders,missing_value,ORD00005390,customer_id,CUST0031553,
Orders,missing_value,ORD00005442,customer_id,CUST0040738,
Orders,missing_value,ORD00005496,customer_id,CUST0037823,
Orders,missing_value,ORD00005510,customer_id,CUST0013518,
Orders,missing_value,ORD00005519,customer_id,CUST0015639,
Orders,missing_value,ORD00005559,customer_id,CUST0038866,
Orders,missing_value,ORD00005563,customer_id,CUST0000704,
