inventory_id,item_id,location_id,date,opening_stock,received_stock,prepared_quantity,consumed_stock,closing_stock,unit,quarantine_reason
INV00076252,ITEM6046,LOC0013,2025-01-23,0.500,0.000,0.400,0.400,0.100,kg,orphan_foreign_key
INV00076357,ITEM5080,LOC0014,2025-01-23,3.000,12.000,5.000,5.000,10.000,pcs,orphan_foreign_key
INV00076524,ITEM3111,LOC0015,2025-01-23,0.600,0.000,0.280,0.000,0.600,kg,orphan_foreign_key
INV00076679,ITEM9967,LOC0016,2025-01-23,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00077736,ITEM5880,LOC0024,2025-01-23,0.320,0.000,0.020,0.000,0.320,kg,orphan_foreign_key
INV00078265,ITEM8989,LOC0003,2025-01-24,2.000,0.000,1.000,0.000,1.000,pcs,orphan_foreign_key
INV00078278,ITEM4215,LOC0003,2025-01-24,0.500,3.000,1.200,1.200,2.300,kg,orphan_foreign_key
INV00079027,ITEM7516,LOC0008,2025-01-24,2.990,0.000,0.980,0.350,2.640,liters,orphan_foreign_key
INV00079520,ITEM3902,LOC0012,2025-01-24,9.000,0.000,3.000,2.000,7.000,pcs,orphan_foreign_key
INV00079543,ITEM8893,LOC0012,2025-01-24,0.410,1.300,0.700,0.700,1.010,kg,orphan_foreign_key
INV00079914,ITEM6171,LOC0015,2025-01-24,0.600,0.000,0.280,0.000,0.600,kg,orphan_foreign_key
INV00079938,ITEM1625,LOC0015,2025-01-24,3.000,0.000,2.000,1.000,1.000,pcs,orphan_foreign_key
INV00080722,ITEM7611,LOC0021,2025-01-24,6.260,0.000,4.320,3.500,2.760,kg,orphan_foreign_key
INV00081229,ITEM3314,LOC0025,2025-01-24,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00081231,ITEM8862,LOC0025,2025-01-24,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00081374,ITEM4349,LOC0001,2025-01-25,0.830,0.000,0.360,0.300,0.530,liters,orphan_foreign_key
INV00081671,ITEM7389,LOC0003,2025-01-25,0.310,4.280,1.800,1.800,2.790,kg,orphan_foreign_key
INV00081713,ITEM2591,LOC0003,2025-01-25,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00081728,ITEM1894,LOC0003,2025-01-25,2.000,0.000,1.000,0.000,1.000,pcs,orphan_foreign_key
INV00081973,ITEM0522,LOC0005,2025-01-25,4.000,0.000,3.000,3.000,1.000,pcs,orphan_foreign_key
INV00082129,ITEM2780,LOC0006,2025-01-25,0.410,0.530,0.350,0.350,0.590,kg,orphan_foreign_key
INV00083125,ITEM1165,LOC0014,2025-01-25,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00083403,ITEM9342,LOC0016,2025-01-25,2.100,0.000,0.460,0.300,1.800,liters,orphan_foreign_key
INV00084519,ITEM4256,LOC0024,2025-01-25,1.040,1.360,1.150,1.000,1.270,kg,orphan_foreign_key
INV00085363,ITEM6823,LOC0005,2025-01-26,1.000,4.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV00085400,ITEM5131,LOC0005,2025-01-26,3.030,0.000,0.230,0.000,3.030,liters,orphan_foreign_key
INV00085513,ITEM5720,LOC0006,2025-01-26,2.110,0.000,0.550,0.350,1.760,kg,orphan_foreign_key
INV00085665,ITEM3714,LOC0007,2025-01-26,8.000,0.000,3.000,3.000,5.000,pcs,orphan_foreign_key
INV00085976,ITEM2416,LOC0010,2025-01-26,2.880,0.000,0.390,0.300,2.580,liters,orphan_foreign_key
INV00086687,ITEM3661,LOC0015,2025-01-26,13.460,0.000,1.460,0.500,12.960,kg,orphan_foreign_key
INV00086840,ITEM7842,LOC0016,2025-01-26,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00087868,ITEM5259,LOC0023,2025-01-26,9.000,0.000,5.000,4.000,5.000,pcs,orphan_foreign_key
INV00088002,ITEM7440,LOC0024,2025-01-26,18.000,0.000,1.000,0.000,18.000,pcs,orphan_foreign_key
INV00088046,ITEM4844,LOC0025,2025-01-26,1.090,0.000,0.080,0.000,1.090,kg,orphan_foreign_key
INV00088061,ITEM4527,LOC0025,2025-01-26,0.700,0.000,0.400,0.400,0.300,kg,orphan_foreign_key
INV00088091,ITEM8743,LOC0025,2025-01-26,1.770,4.520,2.250,1.750,4.540,kg,orphan_foreign_key
INV00088217,ITEM6390,LOC0001,2025-01-27,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00088390,ITEM9786,LOC0002,2025-01-27,3.990,0.000,0.840,0.000,3.990,liters,orphan_foreign_key
INV00088444,ITEM0382,LOC0003,2025-01-27,1.420,0.000,0.390,0.300,1.120,kg,orphan_foreign_key
INV00088778,ITEM5732,LOC0005,2025-01-27,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00088787,ITEM2345,LOC0005,2025-01-27,0.260,0.000,0.100,0.000,0.260,liters,orphan_foreign_key
INV00089350,ITEM7599,LOC0010,2025-01-27,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00089468,ITEM9281,LOC0010,2025-01-27,0.890,0.000,0.100,0.000,0.890,liters,orphan_foreign_key
INV00090151,ITEM4355,LOC0015,2025-01-27,2.130,0.000,0.140,0.000,2.130,liters,orphan_foreign_key
INV00091035,ITEM4330,LOC0022,2025-01-27,0.410,0.000,0.130,0.000,0.410,kg,orphan_foreign_key
INV00091411,ITEM9801,LOC0025,2025-01-27,0.510,0.000,0.360,0.300,0.210,liters,orphan_foreign_key
INV00091685,ITEM3916,LOC0002,2025-01-28,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00092020,ITEM5355,LOC0004,2025-01-28,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00092131,ITEM2986,LOC0005,2025-01-28,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00092306,ITEM6910,LOC0006,2025-01-28,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00092598,ITEM1512,LOC0008,2025-01-28,6.000,0.000,2.000,0.000,6.000,pcs,orphan_foreign_key
INV00092634,ITEM5333,LOC0009,2025-01-28,2.090,0.000,0.300,0.300,1.790,kg,orphan_foreign_key
INV00092835,ITEM6655,LOC0010,2025-01-28,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00093054,ITEM8855,LOC0012,2025-01-28,1.000,0.000,0.170,0.000,1.000,kg,orphan_foreign_key
INV00093920,ITEM4802,LOC0018,2025-01-28,0.860,0.000,0.070,0.000,0.860,kg,orphan_foreign_key
INV00094021,ITEM8383,LOC0019,2025-01-28,0.620,0.000,0.490,0.400,0.220,kg,orphan_foreign_key
INV00094517,ITEM4385,LOC0023,2025-01-28,1.000,5.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV00094936,ITEM6906,LOC0001,2025-01-29,1.170,0.000,0.120,0.000,1.170,liters,orphan_foreign_key
INV00095674,ITEM0443,LOC0006,2025-01-29,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00095975,ITEM1278,LOC0008,2025-01-29,3.430,0.000,2.380,1.750,1.680,liters,orphan_foreign_key
INV00096032,ITEM6526,LOC0009,2025-01-29,2.570,0.000,0.210,0.000,2.570,kg,orphan_foreign_key
INV00096847,ITEM5858,LOC0015,2025-01-29,2.280,0.000,0.810,0.600,1.680,kg,orphan_foreign_key
INV00097038,ITEM8085,LOC0016,2025-01-29,0.960,0.000,0.050,0.000,0.960,kg,orphan_foreign_key
INV00097213,ITEM7798,LOC0017,2025-01-29,14.000,0.000,2.000,0.000,14.000,pcs,orphan_foreign_key
INV00097256,ITEM1303,LOC0018,2025-01-29,0.390,0.370,0.370,0.300,0.460,kg,orphan_foreign_key
INV00097541,ITEM0295,LOC0020,2025-01-29,1.060,0.000,0.260,0.000,0.960,kg,orphan_foreign_key
INV00097570,ITEM2382,LOC0020,2025-01-29,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00097771,ITEM4574,LOC0022,2025-01-29,4.000,0.000,2.000,2.000,2.000,pcs,orphan_foreign_key
INV00097973,ITEM7201,LOC0023,2025-01-29,12.000,0.000,3.000,3.000,9.000,pcs,orphan_foreign_key
INV00097974,ITEM8499,LOC0023,2025-01-29,2.000,26.000,10.000,10.000,18.000,pcs,orphan_foreign_key
INV00098115,ITEM8457,LOC0024,2025-01-29,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00098640,ITEM2738,LOC0003,2025-01-30,5.770,0.000,0.800,0.400,5.120,kg,orphan_foreign_key
INV00098924,ITEM2046,LOC0005,2025-01-30,3.000,6.000,3.000,3.000,6.000,pcs,orphan_foreign_key
INV00099067,ITEM0258,LOC0006,2025-01-30,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00099332,ITEM8013,LOC0008,2025-01-30,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00099448,ITEM9655,LOC0009,2025-01-30,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00099505,ITEM8108,LOC0009,2025-01-30,0.310,1.580,0.700,0.700,1.190,liters,orphan_foreign_key
INV00099856,ITEM3356,LOC0012,2025-01-30,5.000,8.000,5.000,5.000,8.000,pcs,orphan_foreign_key
INV00100569,ITEM3991,LOC0017,2025-01-30,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00100782,ITEM4108,LOC0019,2025-01-30,3.770,7.790,4.460,3.500,8.060,kg,orphan_foreign_key
INV00100785,ITEM6741,LOC0019,2025-01-30,1.790,8.620,3.560,2.500,7.910,kg,orphan_foreign_key
INV00101351,ITEM1951,LOC0023,2025-01-30,1.130,0.000,0.800,0.800,0.330,kg,orphan_foreign_key
INV00101401,ITEM1496,LOC0023,2025-01-30,2.820,0.000,1.130,0.500,2.320,liters,orphan_foreign_key
INV00101532,ITEM0772,LOC0024,2025-01-30,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00101770,ITEM0362,LOC0001,2025-01-31,9.000,0.000,5.000,3.000,6.000,pcs,orphan_foreign_key
INV00102463,ITEM5201,LOC0006,2025-01-31,0.590,0.000,0.140,0.000,0.590,kg,orphan_foreign_key
INV00102659,ITEM4193,LOC0008,2025-01-31,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00102901,ITEM2377,LOC0009,2025-01-31,11.000,0.000,8.000,7.000,3.000,pcs,orphan_foreign_key
INV00102962,ITEM5564,LOC0010,2025-01-31,1.960,0.000,0.430,0.400,1.560,kg,orphan_foreign_key
INV00103042,ITEM7068,LOC0010,2025-01-31,3.000,0.000,2.000,0.000,3.000,pcs,orphan_foreign_key
INV00103827,ITEM7091,LOC0016,2025-01-31,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00104261,ITEM1330,LOC0019,2025-01-31,1.440,0.000,1.050,1.050,0.390,liters,orphan_foreign_key
INV00104297,ITEM6851,LOC0020,2025-01-31,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00104598,ITEM3487,LOC0022,2025-01-31,0.510,0.000,0.300,0.000,0.510,kg,orphan_foreign_key
INV00104758,ITEM1424,LOC0023,2025-01-31,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00104829,ITEM2474,LOC0024,2025-01-31,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00105097,ITEM8800,LOC0001,2025-02-01,4.000,0.000,1.000,1.000,3.000,pcs,orphan_foreign_key
INV00105549,ITEM2125,LOC0004,2025-02-01,1.400,0.000,0.490,0.400,1.000,kg,orphan_foreign_key
INV00105586,ITEM0745,LOC0004,2025-02-01,1.030,0.000,0.030,0.000,1.030,kg,orphan_foreign_key
INV00105656,ITEM7180,LOC0005,2025-02-01,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00105893,ITEM3979,LOC0006,2025-02-01,17.000,0.000,10.000,10.000,7.000,pcs,orphan_foreign_key
INV00106460,ITEM1960,LOC0011,2025-02-01,3.970,0.000,1.230,0.900,3.070,kg,orphan_foreign_key
INV00106467,ITEM7839,LOC0011,2025-02-01,1.400,0.000,0.110,0.000,1.400,kg,orphan_foreign_key
INV00106474,ITEM2843,LOC0011,2025-02-01,0.900,0.000,0.500,0.500,0.400,kg,orphan_foreign_key
INV00107086,ITEM3272,LOC0015,2025-02-01,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00107208,ITEM9514,LOC0016,2025-02-01,0.960,0.000,0.050,0.000,0.960,kg,orphan_foreign_key
INV00107303,ITEM8870,LOC0017,2025-02-01,3.290,0.000,1.500,1.500,1.790,kg,orphan_foreign_key
INV00107557,ITEM8587,LOC0019,2025-02-01,0.700,0.000,0.080,0.000,0.700,kg,orphan_foreign_key
INV00108356,ITEM0519,LOC0025,2025-02-01,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV00108416,ITEM6478,LOC0025,2025-02-01,3.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00108488,ITEM4730,LOC0001,2025-02-02,2.000,3.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV00108562,ITEM5368,LOC0001,2025-02-02,7.000,0.000,2.000,1.000,6.000,pcs,orphan_foreign_key
INV00109081,ITEM9136,LOC0005,2025-02-02,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00109533,ITEM0777,LOC0008,2025-02-02,2.620,0.000,0.540,0.000,2.620,liters,orphan_foreign_key
INV00109658,ITEM9980,LOC0009,2025-02-02,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00109724,ITEM4582,LOC0010,2025-02-02,1.180,0.000,0.040,0.000,1.180,kg,orphan_foreign_key
INV00109848,ITEM8262,LOC0011,2025-02-02,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00110077,ITEM8528,LOC0012,2025-02-02,7.490,0.000,1.350,0.700,6.790,liters,orphan_foreign_key
INV00110181,ITEM9920,LOC0013,2025-02-02,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00110205,ITEM7170,LOC0013,2025-02-02,0.240,0.000,0.050,0.000,0.240,liters,orphan_foreign_key
INV00111293,ITEM7390,LOC0021,2025-02-02,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00111860,ITEM7606,LOC0025,2025-02-02,7.000,0.000,3.000,2.000,5.000,pcs,orphan_foreign_key
INV00111939,ITEM4642,LOC0001,2025-02-03,7.000,0.000,3.000,3.000,4.000,pcs,orphan_foreign_key
INV00112118,ITEM1893,LOC0002,2025-02-03,1.260,0.000,0.690,0.500,0.760,liters,orphan_foreign_key
INV00112196,ITEM7639,LOC0003,2025-02-03,1.720,0.000,0.510,0.400,1.320,kg,orphan_foreign_key
INV00112333,ITEM1436,LOC0004,2025-02-03,1.030,1.630,1.060,0.400,2.260,kg,orphan_foreign_key
INV00112359,ITEM2265,LOC0004,2025-02-03,5.000,0.000,1.000,1.000,4.000,pcs,orphan_foreign_key
INV00112464,ITEM2523,LOC0005,2025-02-03,1.260,0.000,0.230,0.000,1.260,kg,orphan_foreign_key
INV00112954,ITEM7126,LOC0009,2025-02-03,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00113316,ITEM3397,LOC0011,2025-02-03,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00113370,ITEM2638,LOC0012,2025-02-03,1.740,0.000,0.710,0.600,1.140,liters,orphan_foreign_key
INV00113805,ITEM9032,LOC0015,2025-02-03,2.160,0.000,0.160,0.000,2.160,kg,orphan_foreign_key
INV00114215,ITEM5770,LOC0018,2025-02-03,4.670,0.000,2.310,0.500,4.170,kg,orphan_foreign_key
INV00114704,ITEM8627,LOC0021,2025-02-03,0.290,0.000,0.150,0.000,0.290,liters,orphan_foreign_key
INV00115451,ITEM5693,LOC0002,2025-02-04,3.200,0.000,0.230,0.000,3.200,kg,orphan_foreign_key
INV00115459,ITEM2669,LOC0002,2025-02-04,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00115495,ITEM8438,LOC0002,2025-02-04,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00115619,ITEM9542,LOC0003,2025-02-04,0.280,0.000,0.120,0.000,0.280,kg,orphan_foreign_key
INV00115656,ITEM6871,LOC0003,2025-02-04,2.950,0.000,2.170,1.400,1.550,liters,orphan_foreign_key
INV00115975,ITEM8493,LOC0006,2025-02-04,1.750,0.000,0.600,0.000,1.560,kg,orphan_foreign_key
INV00116526,ITEM6782,LOC0010,2025-02-04,1.570,0.000,0.050,0.000,1.570,kg,orphan_foreign_key
INV00116564,ITEM8703,LOC0010,2025-02-04,2.000,3.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV00116962,ITEM5256,LOC0013,2025-02-04,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00117117,ITEM2967,LOC0014,2025-02-04,2.000,4.000,2.000,1.000,5.000,pcs,orphan_foreign_key
INV00117624,ITEM9457,LOC0018,2025-02-04,8.000,0.000,2.000,1.000,7.000,pcs,orphan_foreign_key
INV00117864,ITEM5605,LOC0020,2025-02-04,1.740,0.000,0.230,0.000,1.740,kg,orphan_foreign_key
INV00118480,ITEM3405,LOC0024,2025-02-04,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00118836,ITEM4707,LOC0002,2025-02-05,1.200,0.000,0.200,0.000,1.200,kg,orphan_foreign_key
INV00118850,ITEM9340,LOC0002,2025-02-05,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00119072,ITEM7487,LOC0004,2025-02-05,0.780,0.000,0.390,0.300,0.480,liters,orphan_foreign_key
INV00119448,ITEM6047,LOC0006,2025-02-05,0.420,0.000,0.050,0.000,0.420,liters,orphan_foreign_key
INV00119685,ITEM1837,LOC0008,2025-02-05,0.910,0.000,0.090,0.000,0.910,kg,orphan_foreign_key
INV00119748,ITEM3564,LOC0009,2025-02-05,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00120382,ITEM0742,LOC0013,2025-02-05,1.840,3.570,2.100,2.100,3.310,liters,orphan_foreign_key
INV00120638,ITEM4145,LOC0015,2025-02-05,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00120966,ITEM8576,LOC0018,2025-02-05,0.740,0.000,0.140,0.000,0.740,liters,orphan_foreign_key
INV00121141,ITEM6612,LOC0019,2025-02-05,2.810,0.000,0.220,0.000,2.810,kg,orphan_foreign_key
INV00121435,ITEM4674,LOC0021,2025-02-05,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00121890,ITEM0352,LOC0024,2025-02-05,2.430,0.000,0.730,0.700,1.730,liters,orphan_foreign_key
INV00122359,ITEM2249,LOC0003,2025-02-06,1.420,0.000,0.630,0.500,0.920,kg,orphan_foreign_key
INV00122875,ITEM4256,LOC0007,2025-02-06,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00123504,ITEM6409,LOC0011,2025-02-06,2.610,0.000,0.710,0.000,2.610,liters,orphan_foreign_key
INV00123593,ITEM4507,LOC0012,2025-02-06,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00123657,ITEM3779,LOC0012,2025-02-06,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00124210,ITEM0529,LOC0017,2025-02-06,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00124632,ITEM1274,LOC0020,2025-02-06,1.520,0.000,0.220,0.000,1.520,liters,orphan_foreign_key
INV00124634,ITEM1908,LOC0020,2025-02-06,1.030,0.000,0.130,0.000,1.030,liters,orphan_foreign_key
INV00124738,ITEM2927,LOC0020,2025-02-06,0.360,0.000,0.120,0.000,0.360,liters,orphan_foreign_key
INV00125039,ITEM2902,LOC0023,2025-02-06,1.410,0.000,0.130,0.000,1.410,liters,orphan_foreign_key
INV00125174,ITEM8670,LOC0024,2025-02-06,0.870,0.000,0.030,0.000,0.870,liters,orphan_foreign_key
INV00125921,ITEM6941,LOC0004,2025-02-07,5.000,13.000,7.000,7.000,11.000,pcs,orphan_foreign_key
INV00126716,ITEM6945,LOC0010,2025-02-07,5.000,0.000,3.000,3.000,2.000,pcs,orphan_foreign_key
INV00126845,ITEM2888,LOC0011,2025-02-07,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00128117,ITEM6878,LOC0020,2025-02-07,0.600,0.000,0.050,0.000,0.600,liters,orphan_foreign_key
INV00128119,ITEM8387,LOC0020,2025-02-07,0.830,5.200,2.100,1.400,4.440,liters,orphan_foreign_key
INV00129173,ITEM0857,LOC0003,2025-02-08,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00129237,ITEM9156,LOC0004,2025-02-08,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00129804,ITEM7688,LOC0008,2025-02-08,0.230,0.000,0.070,0.000,0.230,kg,orphan_foreign_key
INV00130206,ITEM2523,LOC0011,2025-02-08,1.200,0.000,0.280,0.000,1.200,kg,orphan_foreign_key
INV00130304,ITEM0515,LOC0012,2025-02-08,4.000,0.000,3.000,3.000,1.000,pcs,orphan_foreign_key
INV00130364,ITEM3952,LOC0012,2025-02-08,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV00130498,ITEM3365,LOC0013,2025-02-08,2.720,0.000,1.190,0.800,1.920,kg,orphan_foreign_key
INV00131905,ITEM3264,LOC0023,2025-02-08,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00131954,ITEM7612,LOC0024,2025-02-08,0.870,0.000,0.030,0.000,0.870,liters,orphan_foreign_key
INV00132363,ITEM2245,LOC0002,2025-02-09,0.380,1.150,0.600,0.600,0.930,liters,orphan_foreign_key
INV00133048,ITEM3071,LOC0007,2025-02-09,4.000,0.000,2.000,2.000,2.000,pcs,orphan_foreign_key
INV00133119,ITEM8142,LOC0007,2025-02-09,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00133238,ITEM9380,LOC0008,2025-02-09,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00133899,ITEM3793,LOC0013,2025-02-09,12.000,0.000,4.000,3.000,9.000,pcs,orphan_foreign_key
INV00134866,ITEM1060,LOC0020,2025-02-09,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00135088,ITEM4064,LOC0022,2025-02-09,2.960,0.000,0.090,0.000,2.910,kg,orphan_foreign_key
INV00135258,ITEM3296,LOC0023,2025-02-09,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00135376,ITEM9182,LOC0024,2025-02-09,1.260,0.000,0.090,0.000,1.260,kg,orphan_foreign_key
INV00135601,ITEM1414,LOC0001,2025-02-10,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00136451,ITEM7581,LOC0007,2025-02-10,0.270,0.730,0.360,0.300,0.700,kg,orphan_foreign_key
INV00136499,ITEM5934,LOC0007,2025-02-10,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00136595,ITEM3959,LOC0008,2025-02-10,3.010,7.200,3.500,3.500,6.710,kg,orphan_foreign_key
INV00136615,ITEM9589,LOC0008,2025-02-10,5.000,0.000,4.000,2.000,3.000,pcs,orphan_foreign_key
INV00137684,ITEM7033,LOC0016,2025-02-10,0.280,0.520,0.290,0.000,0.800,kg,orphan_foreign_key
INV00137985,ITEM2797,LOC0018,2025-02-10,0.350,0.000,0.040,0.000,0.350,kg,orphan_foreign_key
INV00138690,ITEM2592,LOC0023,2025-02-10,1.900,0.000,1.190,1.000,0.900,liters,orphan_foreign_key
INV00138741,ITEM4199,LOC0024,2025-02-10,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00139338,ITEM8576,LOC0003,2025-02-11,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00139800,ITEM2003,LOC0006,2025-02-11,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00139875,ITEM1547,LOC0007,2025-02-11,7.000,7.000,6.000,4.000,10.000,pcs,orphan_foreign_key
INV00140113,ITEM2004,LOC0009,2025-02-11,7.250,0.000,2.290,1.500,5.750,kg,orphan_foreign_key
INV00140860,ITEM3768,LOC0014,2025-02-11,1.630,0.000,0.350,0.000,1.630,liters,orphan_foreign_key
INV00140878,ITEM8194,LOC0015,2025-02-11,5.000,0.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV00141592,ITEM0659,LOC0020,2025-02-11,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00142550,ITEM3762,LOC0002,2025-02-12,1.250,0.000,0.900,0.900,0.350,kg,orphan_foreign_key
INV00142951,ITEM9290,LOC0005,2025-02-12,1.370,0.000,0.330,0.300,1.070,kg,orphan_foreign_key
INV00143195,ITEM7751,LOC0006,2025-02-12,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00143575,ITEM7264,LOC0009,2025-02-12,0.390,0.420,0.350,0.350,0.460,liters,orphan_foreign_key
INV00143780,ITEM9387,LOC0011,2025-02-12,2.310,0.000,0.140,0.000,2.310,kg,orphan_foreign_key
INV00143942,ITEM1524,LOC0012,2025-02-12,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00143943,ITEM6195,LOC0012,2025-02-12,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00144165,ITEM6540,LOC0014,2025-02-12,0.320,0.000,0.100,0.000,0.320,kg,orphan_foreign_key
INV00144395,ITEM4530,LOC0015,2025-02-12,3.620,0.000,0.350,0.350,3.270,liters,orphan_foreign_key
INV00144790,ITEM6348,LOC0018,2025-02-12,2.560,0.000,0.290,0.000,2.560,liters,orphan_foreign_key
INV00144949,ITEM8037,LOC0019,2025-02-12,10.000,0.000,6.000,5.000,5.000,pcs,orphan_foreign_key
INV00146224,ITEM8377,LOC0004,2025-02-13,5.700,19.200,8.500,8.500,16.400,kg,orphan_foreign_key
INV00147418,ITEM1585,LOC0013,2025-02-13,2.260,0.000,0.360,0.300,1.960,kg,orphan_foreign_key
INV00148026,ITEM5087,LOC0017,2025-02-13,1.870,0.000,1.200,1.050,0.820,kg,orphan_foreign_key
INV00148883,ITEM1464,LOC0023,2025-02-13,9.000,0.000,2.000,0.000,9.000,pcs,orphan_foreign_key
INV00149106,ITEM8811,LOC0025,2025-02-13,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00149755,ITEM1233,LOC0005,2025-02-14,0.560,1.810,0.800,0.800,1.570,kg,orphan_foreign_key
INV00149846,ITEM2714,LOC0006,2025-02-14,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00149958,ITEM8889,LOC0006,2025-02-14,1.690,0.000,0.110,0.000,1.690,liters,orphan_foreign_key
INV00150219,ITEM5809,LOC0008,2025-02-14,0.950,0.000,0.770,0.700,0.250,liters,orphan_foreign_key
INV00150386,ITEM6996,LOC0010,2025-02-14,0.360,0.000,0.210,0.000,0.360,liters,orphan_foreign_key
INV00150943,ITEM5717,LOC0014,2025-02-14,0.960,0.000,0.080,0.000,0.960,kg,orphan_foreign_key
INV00151970,ITEM3031,LOC0021,2025-02-14,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00152120,ITEM3114,LOC0022,2025-02-14,1.480,0.000,0.250,0.250,1.230,liters,orphan_foreign_key
INV00152499,ITEM3756,LOC0025,2025-02-14,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
