order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method,quarantine_reason
ORD00027530,CUST0047525,LOC0025,2099-12-31 10:16:00,Dine-in,Completed,,8980.00,0.00,1347.00,10327.00,Cash,invalid_date
ORD00027537,,LOC0005,2025-02-23 12:48:22,ThirdPartyDelivery,Completed,,4920.00,0.00,738.00,5658.00,Online,missing_value
ORD00027717,CUST7335430,LOC0001,2025-02-23 18:05:45,Dine-in,Completed,,6110.00,0.00,916.50,7026.50,Cash,orphan_foreign_key
ORD00027937,CUST0049377,LOC0009,2027-11-05 11:06:00,Takeaway,Completed,,1550.00,0.00,248.00,1798.00,Card,invalid_date
ORD00027973,,LOC0021,2025-02-23 23:00:24,Takeaway,Completed,,4485.00,0.00,672.75,5157.75,Cash,missing_value
ORD00028060,,LOC0016,2025-02-24 12:58:44,Dine-in,Completed,,13420.00,0.00,2147.20,15567.20,Card,missing_value
ORD00028255,CUST0010498,LOC0008,2099-12-31 12:51:00,ThirdPartyDelivery,Completed,,4655.00,0.00,744.80,5399.80,Cash,invalid_date
ORD00028782,CUST0010212,LOC0014,2025-02-26 12:04:42,Dine-in,Completed,,3570.00,0.00,535.50,4105.50,Card,orphan_foreign_key
ORD00028818,,LOC0003,2025-02-26 12:54:33,App,Cancelled,,9600.00,0.00,1440.00,11040.00,Online,missing_value
ORD00028888,CUST0033710,LOC0018,2025-02-26 14:38:52,App,Completed,,3795.00,8493.41,607.20,4402.20,Wallet,discount_exceeds_subtotal
ORD00029554,CUST0005939,LOC8782,2025-02-28 01:59:20,App,Completed,,6910.00,0.00,1036.50,7946.50,Online,invalid_restaurant_id
ORD00029911,CUST0006630,LOC0003,2025-02-28 20:30:30,App,Completed,,11515.00,0.00,1727.25,13242.25,Wallet,orphan_foreign_key
ORD00030090,CUST0008045,LOC0003,2025-03-01 00:17:35,Takeaway,Completed,,2450.00,0.00,367.50,2817.50,Cash,orphan_foreign_key
ORD00030145,CUST5761003,LOC0012,2025-03-01 02:36:38,ThirdPartyDelivery,Completed,PROMO004,3780.00,500.00,492.00,3772.00,Cash,orphan_foreign_key
ORD00030198,,LOC0011,2025-03-01 15:51:58,Takeaway,Completed,,5720.00,0.00,915.20,6635.20,Card,missing_value
ORD00030407,CUST0032963,LOC0008,2025-03-01 19:55:18,Dine-in,Completed,PROMO004,6410.00,500.00,945.60,6855.60,Card,orphan_foreign_key
ORD00030506,CUST0045877,LOC0023,,Dine-in,Completed,,3260.00,0.00,489.00,3749.00,Cash,invalid_date
ORD00030565,CUST0046291,LOC0020,2025-03-01 22:08:19,Dine-in,Completed,,9380.00,0.00,1407.00,10787.00,Card,orphan_foreign_key
ORD00030753,,LOC0023,2025-03-02 13:33:37,App,Completed,,4160.00,0.00,624.00,4784.00,Wallet,missing_value
ORD00031027,,LOC0001,2025-03-02 20:34:09,ThirdPartyDelivery,Completed,,4400.00,0.00,660.00,5060.00,Online,missing_value
ORD00031097,,LOC0015,2025-03-02 21:34:51,Takeaway,Completed,PROMO004,3220.00,500.00,435.20,3155.20,Card,missing_value
ORD00031121,CUST0034694,LOC0021,2025-03-02 21:56:47,ThirdPartyDelivery,Cancelled,,280.00,329.27,42.00,322.00,Cash,discount_exceeds_subtotal
ORD00031631,CUST0018037,LOC0018,2025-03-04 15:07:44,Takeaway,Completed,,4950.00,0.00,792.00,5742.00,Wallet,orphan_foreign_key
ORD00031660,CUST0018839,LOC0014,2025-03-04 18:22:06,App,Completed,,7400.00,0.00,1110.00,8510.00,Online,orphan_foreign_key
ORD00031669,CUST0046169,LOC0002,2025-03-04 18:32:33,App,Completed,,12820.00,29598.55,1923.00,14743.00,Wallet,discount_exceeds_subtotal
ORD00031812,CUST0054841,LOC0013,,App,Completed,PROMO004,12765.00,499.99,1839.75,14104.76,Online,invalid_date
ORD00031946,,LOC0006,2025-03-05 00:59:17,Takeaway,Completed,,3630.00,0.00,544.50,4174.50,Cash,missing_value
ORD00031967,CUST0007417,LOC0007,2025-03-05 03:09:03,Dine-in,Completed,,5880.00,0.00,940.80,6820.80,Card,orphan_foreign_key
ORD00032033,CUST0043043,LOC0010,2025-03-05 18:12:26,Takeaway,Completed,,5980.00,0.00,956.80,6936.80,Cash,orphan_foreign_key
ORD00032059,CUST0037239,LOC0007,2025-03-05 18:35:04,ThirdPartyDelivery,Completed,PROMO004,12420.00,499.99,1907.20,13827.21,Cash,orphan_foreign_key
ORD00032080,,LOC0004,2025-03-05 18:50:04,Takeaway,Completed,PROMO004,8150.00,500.00,1147.50,8797.50,Card,missing_value
ORD00032210,CUST0000691,LOC0011,2025-03-05 21:00:50,ThirdPartyDelivery,Completed,,2480.00,2959.33,396.80,2876.80,Cash,discount_exceeds_subtotal
ORD00032299,,LOC0006,2025-03-05 23:10:36,Takeaway,Completed,,12640.00,0.00,1896.00,14536.00,Cash,missing_value
ORD00032364,,LOC0013,2025-03-06 02:24:46,Dine-in,Completed,,9840.00,0.00,1476.00,11316.00,Cash,missing_value
ORD00032378,CUST0005525,LOC0012,2025-03-06 03:22:12,ThirdPartyDelivery,Completed,,7515.00,0.00,1127.25,8642.25,Cash,orphan_foreign_key
ORD00032885,,LOC0022,2025-03-07 17:53:17,Dine-in,Completed,,8050.00,0.00,1207.50,9257.50,Cash,missing_value
ORD00032902,CUST0043043,LOC0003,2025-03-07 18:07:20,ThirdPartyDelivery,Completed,,6750.00,0.00,1012.50,7762.50,Online,orphan_foreign_key
ORD00032927,,LOC0001,2025-03-07 18:21:14,App,Cancelled,,4080.00,0.00,612.00,4692.00,Card,missing_value
ORD00033195,CUST0011114,LOC0023,2025-03-07 21:19:34,Dine-in,Completed,,5670.00,8990.74,850.50,6520.50,Cash,discount_exceeds_subtotal
ORD00033411,CUST0021926,LOC1780,2025-03-08 11:17:01,Website,Completed,,3445.00,0.00,516.75,3961.75,Online,invalid_restaurant_id
ORD00033547,CUST4746180,LOC0002,2025-03-08 18:47:51,App,Completed,,620.00,0.00,93.00,713.00,Card,orphan_foreign_key
ORD00034386,CUST0002237,LOC0025,2025-03-09 21:51:31,Dine-in,Completed,,4785.00,0.00,717.75,5502.75,Card,orphan_foreign_key
ORD00034865,CUST0048911,LOC0020,2025-03-10 23:53:49,App,Completed,,7185.00,0.00,1077.75,8262.75,Online,orphan_foreign_key
ORD00034874,,LOC0021,2025-03-11 00:40:30,Dine-in,Completed,,12910.00,0.00,1936.50,14846.50,Wallet,missing_value
ORD00035042,CUST0029628,LOC0020,2025-03-11 19:13:37,Dine-in,Completed,,5090.00,0.00,763.50,5853.50,Card,orphan_foreign_key
ORD00035239,CUST0013952,LOC0015,2099-12-31 10:25:00,Dine-in,Completed,,4560.00,0.00,729.60,5289.60,Card,invalid_date
ORD00035498,CUST0048002,LOC0024,2099-12-31 13:31:00,Dine-in,Completed,,12260.00,0.00,1961.60,14221.60,Wallet,invalid_date
ORD00035604,CUST0048801,LOC3165,2025-03-12 22:53:59,Dine-in,Completed,PROMO004,15810.00,500.01,2296.50,17606.49,Cash,invalid_restaurant_id
ORD00035683,CUST0033324,LOC0025,2025-03-13 03:19:17,Dine-in,Completed,,10115.00,0.00,1517.25,11632.25,Card,orphan_foreign_key
ORD00035715,CUST0030989,LOC0023,2025-03-13 17:50:03,Dine-in,Completed,PROMO004,13310.00,500.01,1921.50,14731.49,Card,orphan_foreign_key
ORD00035829,CUST0022419,LOC0013,2025-03-13 19:32:48,App,Completed,,5140.00,0.00,771.00,5911.00,Wallet,orphan_foreign_key
ORD00035848,CUST0000081,LOC9762,2025-03-13 19:50:21,ThirdPartyDelivery,Completed,,4920.00,0.00,738.00,5658.00,Online,invalid_restaurant_id
ORD00036048,,LOC0021,2025-03-14 01:05:16,Dine-in,Completed,,6250.00,0.00,937.50,7187.50,Card,missing_value
ORD00036170,,LOC0015,2025-03-14 18:25:17,Takeaway,Completed,,9320.00,0.00,1491.20,10811.20,Cash,missing_value
ORD00036231,CUST4716888,LOC0025,2025-03-14 18:59:54,Dine-in,Completed,,15710.00,0.00,2356.50,18066.50,Cash,orphan_foreign_key
ORD00036354,,LOC0004,2025-03-14 20:27:34,ThirdPartyDelivery,Completed,,1100.00,0.00,165.00,1265.00,Cash,missing_value
ORD00036479,CUST0004437,LOC0004,2025-03-14 22:32:47,Takeaway,Completed,,2450.00,0.00,367.50,2817.50,Cash,orphan_foreign_key
ORD00036684,CUST0375873,LOC0023,2025-03-15 18:12:55,Dine-in,Completed,,5920.00,0.00,888.00,6808.00,Cash,orphan_foreign_key
ORD00036748,,LOC0009,2025-03-15 18:47:30,App,Completed,,4300.00,0.00,688.00,4988.00,Online,missing_value
ORD00036885,CUST0041604,LOC0004,2025-03-15 20:21:35,ThirdPartyDelivery,Completed,,3120.00,0.00,468.00,3588.00,Online,orphan_foreign_key
ORD00037113,CUST0033474,LOC0010,2025-03-16 00:06:35,Dine-in,Completed,,1525.00,0.00,244.00,1769.00,Card,orphan_foreign_key
ORD00037209,,LOC0003,2025-03-16 04:33:13,Dine-in,Completed,,4385.00,0.00,657.75,5042.75,Card,missing_value
ORD00037380,,LOC0017,2025-03-16 19:18:11,Website,Completed,,4390.00,0.00,702.40,5092.40,Wallet,missing_value
ORD00037488,CUST0048272,LOC0003,2025-03-16 20:32:00,Dine-in,Completed,,16010.00,0.00,2401.50,18411.50,Card,orphan_foreign_key
ORD00037734,,LOC0003,2025-03-17 04:09:36,Dine-in,Completed,PROMO004,5640.00,500.00,771.00,5911.00,Card,missing_value
ORD00037794,CUST0021915,LOC0016,1970-01-01 19:12:00,ThirdPartyDelivery,Completed,PROMO004,7780.00,500.01,1164.80,8444.79,Online,invalid_date
ORD00037984,CUST0041558,LOC0002,2031-07-22 21:40:00,Takeaway,Completed,PROMO004,3220.00,500.00,408.00,3128.00,Card,invalid_date
ORD00038071,CUST0006630,LOC0003,2025-03-18 01:55:12,App,Completed,,8155.00,0.00,1223.25,9378.25,Online,orphan_foreign_key
ORD00038184,CUST0015499,LOC0017,,ThirdPartyDelivery,Completed,,1180.00,0.00,188.80,1368.80,Online,invalid_date
ORD00038266,,LOC0011,2025-03-18 20:13:55,Dine-in,Completed,PROMO004,7455.00,500.00,1112.80,8067.80,Card,missing_value
ORD00038694,,LOC0023,2025-03-19 21:32:48,Dine-in,Completed,,16890.00,0.00,2533.50,19423.50,Card,missing_value
ORD00038822,,LOC0022,2025-03-20 03:27:45,App,Completed,,14420.00,0.00,2163.00,16583.00,Online,missing_value
ORD00038828,,LOC0019,2025-03-20 03:50:54,Website,Completed,,3820.00,0.00,611.20,4431.20,Card,missing_value
ORD00038919,CUST0011064,LOC0004,,App,Completed,PROMO004,6850.00,500.00,952.50,7302.50,Online,invalid_date
ORD00038962,CUST0018186,LOC8185,2025-03-20 19:22:14,ThirdPartyDelivery,Completed,PROMO004,9895.00,500.00,1409.25,10804.25,Online,invalid_restaurant_id
ORD00039031,CUST0013576,LOC2473,2025-03-20 20:25:43,App,Completed,,4260.00,0.00,639.00,4899.00,Wallet,invalid_restaurant_id
ORD00039322,,LOC0020,2025-03-21 18:09:29,Takeaway,Completed,,3540.00,0.00,531.00,4071.00,Cash,missing_value
ORD00039325,CUST8431292,LOC0020,2025-03-21 18:10:04,Dine-in,Completed,,4515.00,0.00,677.25,5192.25,Wallet,orphan_foreign_key
ORD00039694,CUST0041729,LOC0018,2025-03-21 23:12:35,Dine-in,Completed,,16105.00,0.00,2576.80,18681.80,Card,orphan_foreign_key
ORD00039766,CUST0036354,LOC0012,2025-03-22 01:24:31,Takeaway,Completed,PROMO004,12910.00,27194.53,1861.50,14271.50,Wallet,discount_exceeds_subtotal
ORD00039842,CUST0035241,LOC7472,2025-03-22 15:03:52,Dine-in,Completed,,6380.00,0.00,1020.80,7400.80,Card,invalid_restaurant_id
ORD00039938,,LOC0020,2025-03-22 18:37:47,Dine-in,Completed,,7380.00,0.00,1107.00,8487.00,Card,missing_value
ORD00039967,,LOC0002,2025-03-22 18:51:34,ThirdPartyDelivery,Completed,,2030.00,0.00,304.50,2334.50,Online,missing_value
ORD00040161,,LOC0007,2025-03-22 20:52:31,Dine-in,Completed,PROMO004,6120.00,500.00,899.20,6519.20,Cash,missing_value
ORD00040301,CUST0033854,LOC0011,,Dine-in,Completed,,6560.00,0.00,1049.60,7609.60,Card,invalid_date
ORD00040415,,LOC0018,2025-03-23 12:36:40,Dine-in,Completed,,10525.00,0.00,1684.00,12209.00,Cash,missing_value
ORD00040547,,LOC0003,2025-03-23 18:55:12,App,Completed,PROMO004,11220.00,500.00,1608.00,12328.00,Wallet,missing_value
ORD00040591,,LOC0014,2025-03-23 19:18:55,Takeaway,Completed,PROMO004,4690.00,500.00,628.50,4818.50,Card,missing_value
ORD00040671,CUST0041729,LOC0003,2025-03-23 20:19:25,Takeaway,Completed,,12115.00,0.00,1817.25,13932.25,Cash,orphan_foreign_key
ORD00040862,CUST0054918,LOC0022,2025-03-23 23:22:31,App,Completed,,9930.00,0.00,1489.50,11419.50,Online,orphan_foreign_key
ORD00041063,CUST0018685,LOC0007,,App,Completed,,10160.00,0.00,1625.60,11785.60,Wallet,invalid_date
ORD00041173,CUST0036294,LOC0013,2099-12-31 22:00:00,Dine-in,Completed,,3540.00,0.00,531.00,4071.00,Card,invalid_date
ORD00041232,CUST0032262,LOC0003,1900-01-01 16:25:00,Website,Completed,,10840.00,0.00,1626.00,12466.00,Card,invalid_date
ORD00041364,CUST0009036,LOC0004,2025-03-25 19:05:37,App,Completed,PROMO004,3830.00,7347.50,499.50,3829.50,Cash,discount_exceeds_subtotal
ORD00041508,CUST0045872,LOC0023,,App,Completed,PROMO004,9730.00,500.00,1384.50,10614.50,Online,invalid_date
ORD00041594,CUST0044200,LOC0018,2027-11-05 22:35:00,Dine-in,Completed,,16670.00,0.00,2667.20,19337.20,Card,invalid_date
ORD00041887,CUST0032384,LOC9131,2025-03-26 21:46:09,Dine-in,Completed,,4820.00,0.00,723.00,5543.00,Cash,invalid_restaurant_id
ORD00042021,CUST0015359,LOC0022,2025-03-27 02:18:30,ThirdPartyDelivery,Completed,,5705.00,0.00,855.75,6560.75,Online,orphan_foreign_key
ORD00042159,CUST0040544,LOC0013,2025-03-27 19:00:00,App,Completed,,9830.00,14300.57,1474.50,11304.50,Card,discount_exceeds_subtotal
ORD00042176,CUST0016980,LOC0024,2025-03-27 19:16:30,Dine-in,Completed,PROMO004,10865.00,24548.31,1658.40,12023.40,Card,discount_exceeds_subtotal
ORD00042355,CUST0021717,LOC0009,2027-11-05 10:15:00,Dine-in,Completed,PROMO004,8610.00,500.00,1297.60,9407.60,Card,invalid_date
ORD00042432,CUST0001465,LOC0008,2025-03-28 01:48:29,Takeaway,Completed,PROMO004,4080.00,7987.80,572.80,4152.79,Card,discount_exceeds_subtotal
ORD00042771,CUST5419378,LOC0018,2025-03-28 21:22:26,Takeaway,Completed,,4610.00,0.00,737.60,5347.60,Cash,orphan_foreign_key
ORD00042854,CUST8459825,LOC0008,2025-03-28 22:57:33,ThirdPartyDelivery,Cancelled,PROMO004,6420.00,500.00,947.20,6867.20,Online,orphan_foreign_key
ORD00043063,CUST0037958,LOC0013,2025-03-29 18:04:47,App,Completed,,8240.00,15552.35,1236.00,9476.00,Card,discount_exceeds_subtotal
ORD00043166,CUST0049543,LOC0013,2025-03-29 18:56:51,Website,Completed,,4135.00,0.00,620.25,4755.25,Online,orphan_foreign_key
ORD00043290,CUST0042424,LOC0017,2025-03-29 20:00:35,ThirdPartyDelivery,Cancelled,,4160.00,0.00,665.60,4825.60,Online,orphan_foreign_key
ORD00043612,CUST0013563,LOC0022,2025-03-30 13:02:37,App,Completed,,4560.00,9860.76,684.00,5244.00,Online,discount_exceeds_subtotal
ORD00043631,CUST0033721,LOC0014,2025-03-30 17:23:33,Dine-in,Completed,,7350.00,0.00,1102.50,8452.50,Card,orphan_foreign_key
ORD00043730,CUST0051105,LOC0010,2025-03-30 18:51:55,Takeaway,Completed,,2670.00,0.00,427.20,3097.20,Cash,orphan_foreign_key
ORD00043788,CUST0019590,LOC0018,2025-03-30 19:44:37,Dine-in,Completed,,8535.00,0.00,1365.60,9900.60,Wallet,orphan_foreign_key
ORD00043849,CUST0022375,LOC0016,2025-03-30 20:39:33,ThirdPartyDelivery,Cancelled,,5450.00,13392.41,872.00,6322.00,Online,discount_exceeds_subtotal
ORD00043891,CUST9922048,LOC0014,2025-03-30 21:26:20,ThirdPartyDelivery,Completed,,1955.00,0.00,293.25,2248.25,Cash,orphan_foreign_key
ORD00043956,CUST0003102,LOC0005,,App,Completed,,5690.00,0.00,853.50,6543.50,Wallet,invalid_date
ORD00043976,CUST0009263,LOC0002,2025-03-30 23:24:29,Dine-in,Completed,,16310.00,0.00,2446.50,18756.50,Card,orphan_foreign_key
ORD00044144,CUST0005270,LOC0019,2025-03-31 13:15:58,Dine-in,Completed,,2030.00,0.00,324.80,2354.80,Cash,orphan_foreign_key
ORD00044396,CUST5067530,LOC0022,2025-03-31 18:55:10,ThirdPartyDelivery,Completed,,2290.00,0.00,343.50,2633.50,Cash,orphan_foreign_key
ORD00044403,CUST0023381,LOC0017,2025-03-31 19:02:49,Dine-in,Completed,PROMO005,15010.00,1862.50,2103.60,15251.10,Cash,orphan_foreign_key
ORD00044497,CUST0010211,LOC0001,,ThirdPartyDelivery,Completed,,3430.00,0.00,514.50,3944.50,Online,invalid_date
ORD00044529,CUST0001821,LOC0022,2025-03-31 20:40:27,Takeaway,Completed,PROMO005,7020.00,16544.03,890.25,6825.25,Wallet,discount_exceeds_subtotal
ORD00044564,CUST0054834,LOC0009,2025-03-31 21:00:28,Dine-in,Completed,,5950.00,9582.19,952.00,6902.00,Cash,discount_exceeds_subtotal
ORD00044597,CUST0018147,LOC0003,2025-03-31 21:24:35,Dine-in,Completed,,4750.00,6379.55,712.50,5462.50,Card,discount_exceeds_subtotal
ORD00044610,CUST0011483,LOC0005,1970-01-01 11:05:00,Dine-in,Completed,,5440.00,0.00,816.00,6256.00,Wallet,invalid_date
ORD00045044,CUST0036377,LOC0003,2025-04-01 17:32:46,Dine-in,Completed,,8160.00,0.00,1224.00,9384.00,Card,orphan_foreign_key
ORD00045116,,LOC0010,2025-04-01 19:15:47,Dine-in,Completed,,3365.00,0.00,538.40,3903.40,Card,missing_value
ORD00045137,CUST0344121,LOC0018,2025-04-01 19:32:25,Takeaway,Completed,,5340.00,0.00,854.40,6194.40,Card,orphan_foreign_key
ORD00045233,CUST0052460,LOC0024,,Takeaway,Completed,,6580.00,0.00,1052.80,7632.80,Cash,invalid_date
ORD00045304,,LOC0016,2025-04-01 21:42:51,ThirdPartyDelivery,Completed,,5860.00,0.00,937.60,6797.60,Cash,missing_value
ORD00045312,CUST5052861,LOC0018,2025-04-01 21:47:33,Dine-in,Completed,,22210.00,0.00,3553.60,25763.60,Cash,orphan_foreign_key
ORD00045391,CUST0034752,LOC0003,2025-04-01 22:53:01,Dine-in,Completed,,9360.00,0.00,1404.00,10764.00,Wallet,orphan_foreign_key
ORD00045583,,LOC0013,2025-04-02 13:50:35,ThirdPartyDelivery,Completed,,3610.00,0.00,541.50,4151.50,Online,missing_value
ORD00045639,CUST0023381,LOC0017,2025-04-02 14:49:13,Dine-in,Completed,PROMO005,11770.00,1115.00,1704.80,12359.80,Cash,orphan_foreign_key
ORD00045656,CUST9301765,LOC0001,2025-04-02 15:07:32,Dine-in,Completed,,12855.00,0.00,1928.25,14783.25,Card,orphan_foreign_key
ORD00045972,CUST0009263,LOC0002,2025-04-02 21:59:51,Dine-in,Completed,,15290.00,0.00,2293.50,17583.50,Card,orphan_foreign_key
ORD00045975,CUST0002617,LOC0008,2025-04-02 22:04:51,Dine-in,Completed,,3910.00,0.00,625.60,4535.60,Cash,orphan_foreign_key
ORD00046081,,LOC0008,2025-04-03 11:25:36,Dine-in,Completed,,5840.00,0.00,934.40,6774.40,Cash,missing_value
ORD00046168,CUST0014270,LOC0009,2025-04-03 13:16:16,Dine-in,Completed,,14470.00,0.00,2315.20,16785.20,Cash,orphan_foreign_key
ORD00046225,CUST0014191,LOC0004,2025-04-03 14:20:35,Website,Completed,,4120.00,0.00,618.00,4738.00,Online,orphan_foreign_key
ORD00046275,CUST0029002,LOC0001,2025-04-03 16:33:57,Dine-in,Completed,,7080.00,10279.71,1062.00,8142.00,Cash,discount_exceeds_subtotal
ORD00046359,CUST8411097,LOC0006,2025-04-03 19:43:00,Takeaway,Completed,,3490.00,0.00,523.50,4013.50,Card,orphan_foreign_key
ORD00046513,CUST0032871,LOC0008,2025-04-03 22:16:25,Takeaway,Cancelled,PROMO005,25420.00,2085.00,3733.60,27068.60,Cash,orphan_foreign_key
ORD00046692,CUST0053175,LOC0019,2025-04-04 13:06:14,ThirdPartyDelivery,Completed,,3300.00,5334.00,528.00,3828.00,Cash,discount_exceeds_subtotal
ORD00046761,CUST0037177,LOC0012,2025-04-04 14:08:36,Takeaway,Completed,,3580.00,4103.44,537.00,4117.00,Card,discount_exceeds_subtotal
ORD00046907,CUST0004864,LOC7125,2025-04-04 18:44:04,ThirdPartyDelivery,Completed,,8940.00,0.00,1430.40,10370.40,Cash,invalid_restaurant_id
ORD00046966,CUST0036364,LOC0002,1900-01-01 16:57:00,Dine-in,Completed,,3345.00,0.00,501.75,3846.75,Cash,invalid_date
ORD00047112,CUST0009830,LOC0024,1900-01-01 22:33:00,Takeaway,Completed,,3970.00,0.00,635.20,4605.20,Cash,invalid_date
ORD00047415,CUST0007641,LOC0004,2025-04-05 13:24:35,App,Cancelled,,3320.00,7354.00,498.00,3818.00,Card,discount_exceeds_subtotal
ORD00047520,,LOC0023,2025-04-05 15:12:23,ThirdPartyDelivery,Completed,,4910.00,0.00,736.50,5646.50,Cash,missing_value
ORD00047631,,LOC0025,2025-04-05 18:45:19,Dine-in,Completed,,3320.00,0.00,498.00,3818.00,Cash,missing_value
ORD00047930,,LOC0012,2025-04-05 22:10:58,Dine-in,Completed,PROMO005,5165.00,420.00,711.75,5456.75,Card,missing_value
ORD00047934,,LOC0014,2025-04-05 22:14:03,Dine-in,Completed,PROMO005,3290.00,390.00,435.00,3335.00,Card,missing_value
ORD00048048,,LOC0003,2025-04-06 11:23:01,Dine-in,Completed,PROMO005,21955.00,4685.00,2590.50,19860.50,Cash,missing_value
ORD00048131,CUST0003802,LOC0004,2025-04-06 12:52:50,Takeaway,Completed,PROMO005,6735.00,12331.79,924.38,7086.88,Cash,discount_exceeds_subtotal
ORD00048200,CUST0047537,LOC1647,2025-04-06 13:48:30,Dine-in,Completed,,6820.00,0.00,1023.00,7843.00,Cash,invalid_restaurant_id
ORD00048239,CUST7179870,LOC0023,2025-04-06 14:24:36,Dine-in,Completed,,3385.00,0.00,507.75,3892.75,Cash,orphan_foreign_key
ORD00048257,CUST0007703,LOC0018,2025-04-06 14:46:00,Dine-in,Completed,,9010.00,19666.51,1441.60,10451.60,Wallet,discount_exceeds_subtotal
ORD00048540,,LOC0009,2025-04-06 20:59:08,ThirdPartyDelivery,Completed,,3250.00,0.00,520.00,3770.00,Cash,missing_value
ORD00048734,CUST2648613,LOC0014,2025-04-07 00:07:08,Website,Completed,,9460.00,0.00,1419.00,10879.00,Card,orphan_foreign_key
ORD00048828,CUST0032434,LOC0008,,Dine-in,Completed,,3630.00,0.00,580.80,4210.80,Card,invalid_date
ORD00048842,CUST0051970,LOC0018,2025-04-07 13:48:03,Dine-in,Completed,,5810.00,11547.17,929.60,6739.60,Card,discount_exceeds_subtotal
ORD00048850,CUST0037783,LOC9969,2025-04-07 13:59:05,Takeaway,Completed,,995.00,0.00,149.25,1144.25,Cash,invalid_restaurant_id
ORD00049045,CUST0006524,LOC2918,2025-04-07 21:04:47,Dine-in,Completed,,3770.00,0.00,603.20,4373.20,Card,invalid_restaurant_id
ORD00049101,CUST0052755,LOC0015,2025-04-07 22:28:59,Dine-in,Completed,,6125.00,0.00,980.00,7105.00,Wallet,orphan_foreign_key
ORD00049134,CUST8608847,LOC0005,2025-04-08 00:39:19,Dine-in,Completed,,2460.00,0.00,369.00,2829.00,Cash,orphan_foreign_key
ORD00049384,,LOC0012,2025-04-08 20:55:13,Dine-in,Completed,,1990.00,0.00,298.50,2288.50,Wallet,missing_value
ORD00049617,CUST0005904,LOC0003,2025-04-09 14:08:20,Dine-in,Completed,,5180.00,0.00,777.00,5957.00,Cash,orphan_foreign_key
ORD00049651,,LOC0008,2025-04-09 15:51:35,Dine-in,Completed,,6870.00,0.00,1099.20,7969.20,Wallet,missing_value
ORD00049920,CUST0046454,LOC0012,2025-04-10 11:37:11,Dine-in,Completed,,10680.00,0.00,1602.00,12282.00,Card,orphan_foreign_key
ORD00050116,,LOC0019,2025-04-10 19:09:53,ThirdPartyDelivery,Completed,,1675.00,0.00,268.00,1943.00,Cash,missing_value
ORD00050388,CUST0052266,LOC0004,2025-04-11 13:05:00,Dine-in,Completed,,7670.00,10134.13,1150.50,8820.50,Cash,discount_exceeds_subtotal
ORD00050864,CUST0040140,LOC0020,2025-04-12 11:08:14,Website,Completed,,11070.00,0.00,1660.50,12730.50,Wallet,orphan_foreign_key
ORD00050884,CUST0001456,LOC0005,,Takeaway,Completed,,5210.00,0.00,781.50,5991.50,Cash,invalid_date
ORD00051043,CUST0030476,LOC0011,2025-04-12 14:58:19,Takeaway,Completed,,3790.00,0.00,606.40,4396.40,Cash,orphan_foreign_key
ORD00051460,CUST0009828,LOC0016,1970-01-01 21:09:00,Takeaway,Completed,,8240.00,0.00,1318.40,9558.40,Card,invalid_date
ORD00051576,CUST0014199,LOC0002,2025-04-13 15:00:20,Dine-in,Completed,,6160.00,0.00,924.00,7084.00,Wallet,orphan_foreign_key
ORD00051660,CUST0031486,LOC0019,2025-04-13 18:46:47,ThirdPartyDelivery,Completed,,6140.00,0.00,982.40,7122.40,Online,orphan_foreign_key
ORD00051749,,LOC0020,2025-04-13 20:31:44,App,Completed,,5405.00,0.00,810.75,6215.75,Online,missing_value
ORD00051839,CUST9573964,LOC0017,2025-04-13 21:44:01,Website,Completed,,9010.00,0.00,1441.60,10451.60,Wallet,orphan_foreign_key
