rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text,quarantine_reason
RAT0002943,CUST0016884,ITEM0052,LOC0013,ORD00006347,0,2025-01-12,,invalid_rating
RAT0002952,CUST0006622,ITEM0148,LOC0006,ORD00004631,4,2025-01-12,,orphan_foreign_key
RAT0002973,CUST0048662,,LOC0009,ORD00006042,4,2025-01-12,,orphan_foreign_key
RAT0002979,CUST0004567,ITEM0070,LOC0018,ORD00006455,,2025-01-12,,missing_value
RAT0002994,CUST0008791,ITEM0035,LOC0023,ORD00004683,4,2025-01-12,,orphan_foreign_key
RAT0003004,CUST0040195,ITEM0135,LOC0018,ORD00005991,-1,2025-01-12,,invalid_rating
RAT0003010,CUST0043101,ITEM0155,LOC0012,ORD00001971,5,2025-01-12,Amazing food and friendly staff.,orphan_foreign_key
RAT0003015,CUST0025125,ITEM0131,LOC0003,ORD00005716,4,2025-01-12,Nice ambience and good service.,orphan_foreign_key
RAT0003026,CUST0034880,ITEM0155,LOC0010,ORD00004211,3,2025-01-12,Good taste but late delivery.,orphan_foreign_key
RAT0003035,CUST0022342,ITEM0050,LOC0023,ORD00006293,,2025-01-12,Good taste but late delivery.,missing_value
RAT0003041,CUST0038421,ITEM0151,LOC0015,ORD00004183,4,2025-01-12,,orphan_foreign_key
RAT0003042,CUST5540190,ITEM0006,LOC0024,ORD00005565,3,2025-01-12,Decent but overpriced.,orphan_foreign_key
RAT0003043,CUST0048577,,LOC0022,ORD00004150,5,2025-01-12,,orphan_foreign_key
RAT0003054,CUST0004611,ITEM0068,LOC0025,ORD00006021,3,2025-01-12,,orphan_foreign_key
RAT0003076,CUST0043863,ITEM0068,LOC0021,ORD00005877,4,,,invalid_date
RAT0003086,CUST0054560,ITEM0047,LOC0018,ORD00005250,3,2025-01-13,Decent but overpriced.,orphan_foreign_key
RAT0003103,CUST0012722,ITEM0128,LOC0003,ORD00006258,,2025-01-13,,missing_value
RAT0003115,CUST0051438,ITEM0134,LOC1104,ORD00006575,4,2025-01-13,Nice ambience and good service.,invalid_restaurant_id
RAT0003119,CUST0026479,ITEM0055,LOC0001,ORD00006622,6,2025-01-13,,invalid_rating
RAT0003120,CUST3329394,,LOC0019,ORD00006340,2,2025-01-13,,orphan_foreign_key
RAT0003128,CUST0031059,ITEM0057,LOC0022,ORD00006504,,2025-01-13,,missing_value
RAT0003131,CUST0015280,ITEM0058,LOC0022,ORD00005397,55,2025-01-13,Enjoyed the meal.,invalid_rating
RAT0003133,CUST0009792,ITEM0109,LOC0007,ORD00006190,,2025-01-13,,missing_value
RAT0003137,CUST0034522,,LOC0001,ORD00006562,5,2099-12-31,"Excellent, loved it!",invalid_date
RAT0003160,CUST0032317,ITEM0094,LOC0004,ORD00006536,,2025-01-13,It was okay.,missing_value
RAT0003197,CUST0015862,ITEM0148,LOC0012,ORD00006433,,2025-01-13,,missing_value
RAT0003198,CUST0036025,ITEM0034,LOC8157,ORD00006519,4,2025-01-13,,invalid_restaurant_id
RAT0003203,CUST0018240,ITEM0124,LOC0022,ORD00004223,4,2025-01-13,"Good food, will order again.",orphan_foreign_key
RAT0003211,CUST0049125,ITEM0089,LOC0018,ORD00004701,4,2025-01-13,,orphan_foreign_key
RAT0003233,CUST0010128,ITEM0094,LOC0002,ORD00005006,-1,2025-01-13,,invalid_rating
RAT0003259,CUST0025685,ITEM0057,LOC0018,ORD00005864,3,,,invalid_date
RAT0003265,CUST0037823,,LOC0009,ORD00005496,2,2025-01-13,Not fresh.,orphan_foreign_key
RAT0003268,CUST0002098,ITEM0124,LOC0018,ORD00006822,5,2025-01-13,Highly recommended.,orphan_foreign_key
RAT0003278,CUST0052595,ITEM0132,LOC0019,ORD00006844,55,2025-01-13,,invalid_rating
RAT0003312,CUST0011795,ITEM0071,LOC0019,ORD00006613,,2025-01-13,It was okay.,missing_value
RAT0003317,CUST0042252,ITEM0063,LOC0014,ORD00006414,3,2025-01-13,,orphan_foreign_key
RAT0003326,CUST0041888,ITEM0045,LOC0017,ORD00006092,,2025-01-13,It was okay.,missing_value
RAT0003343,CUST0006622,,LOC0006,ORD00004631,3,2025-01-13,Decent but overpriced.,orphan_foreign_key
RAT0003346,CUST0018733,ITEM0135,LOC0008,ORD00005062,,2025-01-14,Perfect taste and quick service.,missing_value
RAT0003368,CUST0046058,ITEM0067,LOC0006,ORD00007119,4,2025-01-14,,orphan_foreign_key
RAT0003376,CUST0019043,ITEM0129,LOC0023,ORD00003774,3,2025-01-14,,orphan_foreign_key
RAT0003380,CUST0008212,ITEM0113,LOC0007,ORD00006034,,2025-01-14,,missing_value
RAT0003388,CUST0024897,ITEM0048,LOC0010,ORD00006029,4,2025-01-14,,orphan_foreign_key
RAT0003396,CUST0024153,ITEM0149,LOC0014,ORD00007069,,2025-01-14,,missing_value
RAT0003400,CUST0039532,ITEM0066,LOC0004,ORD00007202,4,2025-01-14,,orphan_foreign_key
RAT0003415,CUST0011369,,LOC0004,ORD00007039,,2025-01-14,,missing_value
RAT0003426,CUST0016659,,LOC0009,ORD00007234,4,2025-01-14,,orphan_foreign_key
RAT0003434,CUST0025835,ITEM0112,LOC0021,ORD00007153,2,2025-01-14,,orphan_foreign_key
RAT0003435,CUST0009904,ITEM0111,LOC0018,ORD00004974,10,2025-01-14,,invalid_rating
RAT0003437,CUST0042973,ITEM0151,LOC0021,ORD00003432,4,2025-01-14,,orphan_foreign_key
RAT0003448,CUST0054718,ITEM0036,LOC0009,ORD00005817,2,2025-01-14,Took too long to arrive.,orphan_foreign_key
RAT0003452,CUST0025835,ITEM0130,LOC0021,ORD00007153,2,2025-01-14,,orphan_foreign_key
RAT0003472,CUST0045611,,LOC0002,ORD00006850,,2025-01-14,,missing_value
RAT0003514,CUST0024897,ITEM0058,LOC0010,ORD00006029,3,2025-01-14,Good taste but late delivery.,orphan_foreign_key
RAT0003519,CUST0038716,,LOC0002,ORD00007070,,2025-01-14,,missing_value
RAT0003520,CUST0054814,ITEM0131,LOC0012,ORD00006738,5,2025-01-14,,orphan_foreign_key
RAT0003527,CUST0010469,,LOC0014,ORD00006699,3,1900-01-01,Good taste but late delivery.,invalid_date
RAT0003534,CUST0054814,ITEM0088,LOC0012,ORD00006738,4,2025-01-14,Tasty and fresh.,orphan_foreign_key
RAT0003539,CUST0008110,ITEM0061,LOC0001,ORD00005731,10,2025-01-14,,invalid_rating
RAT0003547,CUST0013354,ITEM0158,LOC0001,ORD00006946,,2025-01-14,Enjoyed the meal.,missing_value
RAT0003548,CUST0015617,ITEM0045,LOC0014,ORD00003731,,2025-01-14,,missing_value
RAT0003559,CUST0021172,ITEM0076,LOC0023,ORD00006163,4,2025-01-14,,orphan_foreign_key
RAT0003565,CUST0002098,ITEM0048,LOC0018,ORD00006822,3,2025-01-14,,orphan_foreign_key
RAT0003580,CUST0019216,ITEM0069,LOC0004,ORD00007332,,2025-01-14,It was okay.,missing_value
RAT0003615,CUST0001456,ITEM0102,LOC0005,ORD00007437,4,2025-01-15,,orphan_foreign_key
RAT0003616,CUST0000725,,LOC0002,ORD00007625,2,2025-01-15,Took too long to arrive.,orphan_foreign_key
RAT0003617,CUST0046058,ITEM0046,LOC0006,ORD00007119,4,2025-01-15,Tasty and fresh.,orphan_foreign_key
RAT0003648,CUST0050339,,LOC0004,ORD00007599,,2025-01-15,,missing_value
RAT0003657,CUST0050537,ITEM0153,LOC2448,ORD00007385,3,2025-01-15,,invalid_restaurant_id
RAT0003666,CUST0024406,ITEM0067,LOC0007,ORD00006265,,2025-01-15,,missing_value
RAT0003686,CUST0016319,ITEM0050,LOC4139,ORD00007525,4,2025-01-15,,invalid_restaurant_id
RAT0003704,CUST0000957,,LOC0006,ORD00007508,6,2025-01-15,Tasty and fresh.,invalid_rating
RAT0003709,CUST0017497,ITEM0125,LOC6271,ORD00007386,5,2025-01-15,,invalid_restaurant_id
RAT0003725,CUST0000725,ITEM0002,LOC0002,ORD00007625,5,2025-01-15,,orphan_foreign_key
RAT0003736,CUST0023541,ITEM0148,LOC0012,ORD00007449,6,2025-01-15,,invalid_rating
RAT0003746,CUST0009309,,LOC0001,ORD00007645,0,2025-01-15,,invalid_rating
RAT0003748,CUST0039532,,LOC0004,ORD00007202,5,2025-01-15,Best in town.,orphan_foreign_key
RAT0003751,CUST0020448,,LOC0005,ORD00007616,2,2025-01-15,,orphan_foreign_key
RAT0003800,CUST0021603,ITEM0057,LOC0015,ORD00006167,,2025-01-15,,missing_value
RAT0003803,CUST0033488,ITEM0045,LOC0007,ORD00007556,3,2025-01-15,,orphan_foreign_key
RAT0003813,CUST0043558,ITEM0074,LOC0013,ORD00006605,5,2025-01-15,,orphan_foreign_key
RAT0003820,CUST0020399,ITEM0034,LOC0012,ORD00007647,0,2025-01-15,,invalid_rating
RAT0003829,CUST0024696,ITEM0124,LOC0983,ORD00007894,3,2025-01-16,"Taste was fine, packaging poor.",invalid_restaurant_id
RAT0003847,CUST0048713,ITEM0150,LOC0018,ORD00008091,,2025-01-16,,missing_value
RAT0003867,CUST0016773,ITEM0054,LOC0020,ORD00007922,3,2025-01-16,,orphan_foreign_key
RAT0003868,CUST0024335,ITEM0045,LOC0009,ORD00007983,,2025-01-16,,missing_value
RAT0003896,CUST0016659,ITEM0048,LOC0009,ORD00007234,3,2025-01-16,Decent but overpriced.,orphan_foreign_key
RAT0003905,CUST0039946,ITEM0064,LOC7838,ORD00007181,4,2025-01-16,,invalid_restaurant_id
RAT0003909,CUST0043590,ITEM0054,LOC0013,ORD00007279,5,2025-01-16,,orphan_foreign_key
RAT0003912,CUST0004444,ITEM0036,LOC0020,ORD00007930,,2025-01-16,Tasty and fresh.,missing_value
RAT0003939,CUST0044445,,LOC0005,ORD00007081,4,,,invalid_date
RAT0003989,CUST0046454,ITEM0148,LOC0012,ORD00007031,4,2025-01-16,,orphan_foreign_key
RAT0003994,CUST0044887,ITEM0068,LOC0005,ORD00007826,7,2025-01-16,Good taste but late delivery.,invalid_rating
RAT0004003,CUST0021033,ITEM0025,LOC0011,ORD00007598,4,2025-01-16,Tasty and fresh.,orphan_foreign_key
RAT0004004,CUST0049543,ITEM0045,LOC0025,ORD00007380,5,2025-01-16,,orphan_foreign_key
RAT0004031,CUST0016773,ITEM0066,LOC0020,ORD00007922,5,2025-01-16,,orphan_foreign_key
RAT0004040,CUST0011232,ITEM0060,LOC0015,ORD00007843,4,2025-01-16,,orphan_foreign_key
RAT0004047,CUST0014024,ITEM0118,LOC0013,ORD00007487,,2025-01-17,,missing_value
RAT0004074,CUST0040634,ITEM0113,LOC0023,ORD00003808,3,2025-01-17,"Average, nothing special.",orphan_foreign_key
RAT0004087,CUST0002022,ITEM0159,LOC0003,ORD00008361,3,2025-01-17,"Average, nothing special.",orphan_foreign_key
RAT0004090,CUST0023505,ITEM0134,LOC0019,ORD00007136,,2025-01-17,,missing_value
RAT0004095,CUST0054369,ITEM0074,LOC0012,ORD00008310,3,2025-01-17,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0004105,CUST0019888,ITEM0084,LOC0005,ORD00007835,4,2025-01-17,Enjoyed the meal.,orphan_foreign_key
RAT0004127,CUST0034235,ITEM0113,LOC0013,ORD00008335,4,2025-01-17,,orphan_foreign_key
RAT0004140,CUST0047278,,LOC0010,ORD00007538,3,,,invalid_date
RAT0004164,CUST0054575,ITEM0132,LOC0018,ORD00008382,3,2025-01-17,,orphan_foreign_key
RAT0004165,CUST0047952,ITEM0132,LOC0003,ORD00008516,,2025-01-17,,missing_value
RAT0004188,CUST0031825,ITEM0037,LOC0008,ORD00008754,3,2025-01-17,,orphan_foreign_key
RAT0004211,CUST0026953,ITEM0082,LOC0005,ORD00008694,4,2025-01-17,Nice ambience and good service.,orphan_foreign_key
RAT0004215,CUST0008692,ITEM0149,LOC0015,ORD00008494,1,,Order was wrong and tasted stale.,invalid_date
RAT0004216,CUST4071357,ITEM0055,LOC0025,ORD00008390,3,2025-01-17,"Average, nothing special.",orphan_foreign_key
RAT0004225,CUST0049566,,LOC0010,ORD00007790,0,2025-01-17,,invalid_rating
RAT0004229,CUST0039820,ITEM0133,LOC0005,ORD00008204,,2025-01-17,Perfect taste and quick service.,missing_value
RAT0004236,CUST0030188,ITEM0054,LOC0011,ORD00008396,4,2025-01-17,Good value for money.,orphan_foreign_key
RAT0004254,CUST0704241,ITEM0055,LOC0025,ORD00007726,5,2025-01-17,,orphan_foreign_key
RAT0004268,CUST0003497,ITEM0124,LOC0004,ORD00007728,,2025-01-17,Good value for money.,missing_value
RAT0004273,CUST0031825,ITEM0152,LOC0008,ORD00008754,5,2025-01-17,,orphan_foreign_key
RAT0004293,CUST0019590,ITEM0054,LOC0002,ORD00008235,4,2025-01-17,,orphan_foreign_key
RAT0004301,CUST0002187,ITEM0138,LOC0015,ORD00007241,,2025-01-17,Enjoyed the meal.,missing_value
RAT0004306,CUST0026739,ITEM0138,LOC0018,ORD00007957,6,2025-01-17,It was okay.,invalid_rating
RAT0004318,CUST0003773,ITEM0066,LOC0015,ORD00009383,3,2025-01-18,Good taste but late delivery.,orphan_foreign_key
RAT0004321,CUST0029255,ITEM0132,LOC0023,ORD00007481,4,2025-01-18,,orphan_foreign_key
RAT0004330,CUST0002738,ITEM0050,LOC0008,ORD00009136,5,2099-12-31,Amazing food and friendly staff.,invalid_date
RAT0004339,CUST0007740,ITEM0113,LOC0025,ORD00009442,,2025-01-18,"Good food, will order again.",missing_value
RAT0004358,CUST0015132,ITEM0147,LOC0005,ORD00008326,0,2025-01-18,,invalid_rating
RAT0004364,CUST0000067,ITEM0112,LOC0022,ORD00009086,4,2025-01-18,,orphan_foreign_key
RAT0004386,CUST0011248,ITEM0046,LOC6160,ORD00008575,4,2025-01-18,,invalid_restaurant_id
RAT0004389,CUST9675091,ITEM0086,LOC0016,ORD00008640,3,2025-01-18,It was okay.,orphan_foreign_key
RAT0004400,CUST0039972,ITEM0135,LOC0016,ORD00008098,5,,,invalid_date
RAT0004435,CUST0043751,,LOC0004,ORD00008414,5,2025-01-18,,orphan_foreign_key
RAT0004445,CUST0019590,ITEM0046,LOC0018,ORD00007966,4,2025-01-18,,orphan_foreign_key
RAT0004449,CUST0045023,ITEM0088,LOC0004,ORD00008378,-1,2025-01-18,,invalid_rating
RAT0004453,CUST0000067,,LOC0022,ORD00009086,5,2025-01-18,"Excellent, loved it!",orphan_foreign_key
RAT0004459,CUST0039532,ITEM0125,LOC0004,ORD00007202,3,2025-01-18,,orphan_foreign_key
RAT0004494,CUST0008836,ITEM0022,LOC0002,ORD00009153,4,2025-01-18,Nice ambience and good service.,orphan_foreign_key
RAT0004500,CUST0026813,,LOC0015,ORD00008260,3,2025-01-18,,orphan_foreign_key
RAT0004512,CUST0008421,ITEM0134,LOC0023,ORD00008309,,2025-01-18,,missing_value
RAT0004579,CUST0033131,ITEM0151,LOC0014,ORD00007977,,2025-01-18,It was okay.,missing_value
RAT0004631,CUST0027537,ITEM0159,LOC0019,ORD00008866,55,2025-01-18,,invalid_rating
RAT0004632,CUST0021531,ITEM0016,LOC8487,ORD00010018,4,2025-01-19,,invalid_restaurant_id
RAT0004637,CUST0013681,ITEM0132,LOC6158,ORD00009488,5,2025-01-19,,invalid_restaurant_id
RAT0004669,CUST0008836,ITEM0092,LOC0002,ORD00009153,3,2025-01-19,,orphan_foreign_key
RAT0004678,CUST0053838,ITEM0130,LOC0009,ORD00008559,55,2025-01-19,,invalid_rating
RAT0004686,CUST0018210,ITEM0035,LOC0003,ORD00009099,6,2025-01-19,Service was slow.,invalid_rating
RAT0004695,CUST0039406,ITEM0108,LOC4988,ORD00008282,4,2025-01-19,,invalid_restaurant_id
RAT0004697,CUST0004259,ITEM0023,LOC0001,ORD00009949,-1,2025-01-19,,invalid_rating
RAT0004700,CUST0010053,ITEM0129,LOC0007,ORD00009603,5,2025-01-19,,orphan_foreign_key
RAT0004726,CUST0043043,ITEM0116,LOC0020,ORD00008087,3,2025-01-19,,orphan_foreign_key
RAT0004735,CUST0048032,ITEM0124,LOC0024,ORD00009649,4,2025-01-19,"Good food, will order again.",orphan_foreign_key
RAT0004736,CUST0023328,,LOC0011,ORD00009876,,2025-01-19,,missing_value
RAT0004756,CUST0031960,ITEM0059,LOC0003,ORD00009610,4,2025-01-19,Tasty and fresh.,orphan_foreign_key
RAT0004769,CUST0051392,ITEM0121,LOC0007,ORD00008481,,2025-01-19,,missing_value
RAT0004782,CUST0036810,ITEM0102,LOC0011,ORD00009028,0,2025-01-19,Good value for money.,invalid_rating
RAT0004793,CUST0028522,ITEM0054,LOC0019,ORD00009566,,2025-01-19,,missing_value
RAT0004797,CUST0011393,ITEM0048,LOC0010,ORD00009452,,2025-01-19,,missing_value
RAT0004798,CUST0028369,ITEM0081,LOC0025,ORD00009453,55,2025-01-19,,invalid_rating
RAT0004801,CUST0020073,ITEM0114,LOC0024,ORD00009472,3,2025-01-19,,orphan_foreign_key
RAT0004810,CUST0052789,ITEM0023,LOC0018,ORD00009007,10,2025-01-19,"Good food, will order again.",invalid_rating
RAT0004871,CUST0054407,ITEM0018,LOC0003,ORD00006336,10,2025-01-19,"Taste was fine, packaging poor.",invalid_rating
RAT0004875,CUST0015420,ITEM0065,LOC0022,ORD00009893,,2025-01-19,,missing_value
RAT0004879,CUST0000067,ITEM0135,LOC0022,ORD00009086,5,2025-01-19,Highly recommended.,orphan_foreign_key
RAT0004893,CUST0004668,ITEM0040,LOC0016,ORD00007724,4,2025-01-19,,orphan_foreign_key
RAT0004895,CUST0032101,ITEM0015,LOC0002,ORD00007289,,2025-01-19,,missing_value
RAT0004921,CUST0019184,ITEM0157,LOC0007,ORD00009928,3,2025-01-20,,orphan_foreign_key
RAT0004932,CUST0044211,ITEM0114,LOC0018,ORD00010067,5,2025-01-20,,orphan_foreign_key
RAT0004953,CUST0027573,ITEM0054,LOC0013,ORD00000869,3,2025-01-20,,orphan_foreign_key
RAT0004971,CUST0027783,,LOC0003,ORD00007818,,2025-01-20,,missing_value
RAT0004976,CUST0035988,ITEM0099,LOC0003,ORD00007948,0,2025-01-20,Nice ambience and good service.,invalid_rating
RAT0005013,CUST0054385,ITEM0128,LOC0005,ORD00009733,,2025-01-20,,missing_value
RAT0005016,CUST0028847,,LOC0001,ORD00008553,5,2025-01-20,,orphan_foreign_key
RAT0005031,CUST0046638,ITEM0147,LOC0003,ORD00009805,2,2025-01-20,,orphan_foreign_key
RAT0005046,CUST0011771,ITEM0119,LOC0023,ORD00009229,,2025-01-20,,missing_value
RAT0005056,CUST0024773,ITEM0012,LOC0004,ORD00010178,5,2025-01-20,,orphan_foreign_key
RAT0005067,CUST0029489,ITEM0157,LOC5535,ORD00010219,3,2025-01-20,,invalid_restaurant_id
RAT0005078,CUST0016027,ITEM0034,LOC0018,ORD00010409,,2025-01-20,,missing_value
RAT0005124,CUST0042685,ITEM0045,LOC0021,ORD00010381,3,2025-01-20,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0005125,CUST0034752,ITEM0069,LOC0003,ORD00009760,4,2025-01-20,,orphan_foreign_key
RAT0005128,CUST0038003,ITEM0048,LOC0023,ORD00010124,55,2025-01-20,"Good food, will order again.",invalid_rating
RAT0005129,CUST0027783,,LOC0025,ORD00010817,10,2025-01-21,Good taste but late delivery.,invalid_rating
RAT0005135,CUST0023261,ITEM0068,LOC0025,ORD00010407,3,2031-07-22,,invalid_date
RAT0005169,CUST0007924,,LOC0008,ORD00010628,5,2025-01-21,,orphan_foreign_key
RAT0005173,CUST0044952,ITEM0134,LOC0003,ORD00010047,,2025-01-21,Enjoyed the meal.,missing_value
RAT0005175,CUST0044211,ITEM0050,LOC0018,ORD00010067,4,2025-01-21,"Good food, will order again.",orphan_foreign_key
RAT0005202,CUST0031718,ITEM0125,LOC0002,ORD00009659,3,2025-01-21,,orphan_foreign_key
RAT0005204,CUST0028814,,LOC0001,ORD00010531,4,2025-01-21,Good value for money.,orphan_foreign_key
RAT0005232,CUST0035151,ITEM0148,LOC1242,ORD00010612,5,2025-01-21,"Excellent, loved it!",invalid_restaurant_id
RAT0005257,CUST0019307,ITEM0013,LOC0016,ORD00010745,4,2025-01-21,,orphan_foreign_key
RAT0005272,CUST9624553,ITEM0135,LOC0008,ORD00010057,5,2025-01-21,,orphan_foreign_key
RAT0005303,CUST0024065,ITEM0041,LOC0004,ORD00010720,3,2025-01-21,,orphan_foreign_key
RAT0005369,CUST0019547,,LOC0012,ORD00010326,5,2025-01-21,Amazing food and friendly staff.,orphan_foreign_key
RAT0005370,CUST0005672,ITEM0154,LOC0004,ORD00010150,4,2025-01-21,Good value for money.,orphan_foreign_key
RAT0005385,CUST0036185,ITEM0055,LOC0021,ORD00010773,,2025-01-22,,missing_value
RAT0005415,CUST0037127,ITEM0022,LOC0004,ORD00011108,4,2025-01-22,Good value for money.,orphan_foreign_key
RAT0005417,CUST0044926,ITEM0048,LOC0023,ORD00010325,55,2025-01-22,,invalid_rating
RAT0005472,CUST0045132,,LOC0012,ORD00010295,6,2025-01-22,Good value for money.,invalid_rating
RAT0005483,CUST0035511,ITEM0045,LOC0021,ORD00011091,4,2025-01-22,,orphan_foreign_key
RAT0005486,CUST0032301,ITEM0041,LOC0002,ORD00010274,,2025-01-22,,missing_value
RAT0005487,CUST0042685,ITEM0057,LOC0021,ORD00010381,3,2025-01-22,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0005496,CUST3565930,ITEM0004,LOC0011,ORD00010893,3,2025-01-22,,orphan_foreign_key
RAT0005500,CUST0007924,ITEM0058,LOC0008,ORD00010628,5,2025-01-22,"Excellent, loved it!",orphan_foreign_key
RAT0005504,CUST0018210,ITEM0023,LOC0020,ORD00010788,3,1970-01-01,,invalid_date
RAT0005518,CUST0051211,,LOC0001,ORD00010134,3,2025-01-22,,orphan_foreign_key
RAT0005543,CUST0037794,ITEM0066,LOC1866,ORD00010872,4,2025-01-22,,invalid_restaurant_id
RAT0005547,CUST2821702,ITEM0093,LOC0012,ORD00010859,4,2025-01-22,,orphan_foreign_key
RAT0005553,CUST0041921,ITEM0057,LOC0006,ORD00010226,5,2025-01-22,,orphan_foreign_key
RAT0005554,CUST0010970,ITEM0045,LOC0019,ORD00011205,3,2025-01-22,,orphan_foreign_key
RAT0005589,CUST0021434,ITEM0034,LOC0008,ORD00011669,,2025-01-23,,missing_value
RAT0005604,CUST0013510,ITEM0050,LOC0023,ORD00010367,5,2025-01-23,,orphan_foreign_key
RAT0005611,CUST0029351,ITEM0113,LOC0003,ORD00010793,3,2025-01-23,,orphan_foreign_key
RAT0005635,CUST0043048,ITEM0134,LOC0004,ORD00010947,4,,,invalid_date
RAT0005672,CUST0048031,ITEM0127,LOC0007,ORD00011577,5,2025-01-23,Highly recommended.,orphan_foreign_key
RAT0005680,CUST0004120,ITEM0049,LOC0291,ORD00009962,5,2025-01-23,,invalid_restaurant_id
RAT0005686,CUST0052355,,LOC0007,ORD00011353,,2025-01-23,"Taste was fine, packaging poor.",missing_value
RAT0005695,CUST0019351,ITEM0101,LOC0003,ORD00011733,4,,,invalid_date
RAT0005696,CUST0010053,ITEM0013,LOC0007,ORD00009603,5,2025-01-23,,orphan_foreign_key
RAT0005705,CUST0012106,,LOC0023,ORD00008781,,2025-01-23,,missing_value
RAT0005708,CUST0042446,ITEM0151,LOC0023,ORD00011348,,2025-01-23,,missing_value
RAT0005721,CUST0023261,ITEM0135,LOC0025,ORD00010407,4,2025-01-23,,orphan_foreign_key
RAT0005725,CUST0052476,ITEM0148,LOC0002,ORD00011310,4,2025-01-23,Enjoyed the meal.,orphan_foreign_key
RAT0005735,CUST0018837,ITEM0026,LOC0014,ORD00011448,10,2025-01-23,"Taste was fine, packaging poor.",invalid_rating
RAT0005767,CUST0029099,ITEM0027,LOC0007,ORD00009008,7,2025-01-23,Nice ambience and good service.,invalid_rating
RAT0005773,CUST0014659,ITEM0143,LOC0025,ORD00008983,2,2025-01-23,,orphan_foreign_key
RAT0005774,CUST0026640,ITEM0147,LOC0002,ORD00011630,-1,2025-01-23,Best in town.,invalid_rating
RAT0005805,CUST0035048,ITEM0039,LOC7569,ORD00010471,4,2025-01-24,Nice ambience and good service.,invalid_restaurant_id
RAT0005808,CUST0035409,ITEM0143,LOC0023,ORD00011326,2,2025-01-24,,orphan_foreign_key
RAT0005816,CUST0041804,ITEM0058,LOC0008,ORD00012287,4,1970-01-01,Good value for money.,invalid_date
RAT0005820,CUST0041656,ITEM0081,LOC0016,ORD00012051,-1,2025-01-24,,invalid_rating
RAT0005824,CUST0011232,ITEM0141,LOC0025,ORD00012209,2,2025-01-24,Took too long to arrive.,orphan_foreign_key
RAT0005832,CUST0040233,ITEM0044,LOC0015,ORD00011978,4,2025-01-24,,orphan_foreign_key
RAT0005846,CUST0035645,ITEM0048,LOC0002,ORD00012077,10,2025-01-24,"Taste was fine, packaging poor.",invalid_rating
RAT0005855,CUST0002294,,LOC6454,ORD00012109,3,2025-01-24,,invalid_restaurant_id
RAT0005859,CUST0022072,ITEM0099,LOC0022,ORD00012215,4,2025-01-24,,orphan_foreign_key
RAT0005872,CUST0020599,ITEM0056,LOC0015,ORD00011444,7,2025-01-24,,invalid_rating
RAT0005890,CUST0020187,ITEM0151,LOC0016,ORD00011879,3,2025-01-24,,orphan_foreign_key
RAT0005915,CUST0004802,ITEM0151,LOC0020,ORD00012032,4,2025-01-24,Enjoyed the meal.,orphan_foreign_key
RAT0005938,CUST0006630,ITEM0135,LOC0019,ORD00012321,4,2025-01-24,,orphan_foreign_key
RAT0005941,CUST0048154,,LOC0012,ORD00011871,4,2025-01-24,,orphan_foreign_key
RAT0005948,CUST0028049,ITEM0069,LOC0004,ORD00012193,7,2025-01-24,Perfect taste and quick service.,invalid_rating
RAT0005985,CUST0046224,ITEM0115,LOC0025,ORD00012081,6,2025-01-24,,invalid_rating
RAT0005987,CUST0036946,ITEM0102,LOC0018,ORD00012285,4,2025-01-24,,orphan_foreign_key
RAT0005996,CUST0042157,ITEM0015,LOC0010,ORD00011820,4,2025-01-24,,orphan_foreign_key
RAT0006007,CUST0007470,ITEM0147,LOC0010,ORD00011619,3,2025-01-24,It was okay.,orphan_foreign_key
RAT0006016,CUST0000537,ITEM0046,LOC0006,ORD00011281,4,2027-11-05,,invalid_date
RAT0006019,CUST0011232,,LOC0025,ORD00012209,3,2025-01-24,Good taste but late delivery.,orphan_foreign_key
RAT0006020,CUST0042157,ITEM0046,LOC0010,ORD00011820,4,2025-01-24,Nice ambience and good service.,orphan_foreign_key
RAT0006024,CUST0033532,ITEM0082,LOC0006,ORD00011407,3,2025-01-24,It was okay.,orphan_foreign_key
