order_item_id,order_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total,quarantine_reason
OI000017659,ORD00003285,ITEM0147,4,440.00,139.41,0.00,1760.00,orphan_foreign_key
OI000017697,ORD00003293,ITEM0136,2,450.00,155.29,0.00,900.00,orphan_foreign_key
OI000017707,ORD00003294,ITEM0133,-3,170.00,73.21,0.00,510.00,negative_quantity
OI000017841,ORD00003317,ITEM0054,2,1210.00,385.90,363.00,2057.00,orphan_foreign_key
OI000017842,ORD00003317,ITEM0057,3,650.00,425.65,292.50,1657.50,orphan_foreign_key
OI000017898,ORD00003327,ITEM0057,1,650.00,425.65,0.00,650.00,orphan_foreign_key
OI000017899,ORD00003327,ITEM0066,1,900.00,324.79,0.00,900.00,orphan_foreign_key
OI000017904,ORD00003327,ITEM0130,2,220.00,84.83,0.00,440.00,orphan_foreign_key
OI000017905,ORD00003327,ITEM0147,1,440.00,139.41,0.00,440.00,orphan_foreign_key
OI000017989,ORD00003341,ITEM0054,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000017992,ORD00003341,ITEM0113,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000018054,ORD00003353,ITEM0081,4,1450.00,986.58,0.00,5800.00,orphan_foreign_key
OI000018055,ORD00003353,ITEM0151,3,60.00,40.23,0.00,180.00,orphan_foreign_key
OI000018226,ORD00003388,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000018290,ORD00003402,ITEM0135,3,100.00,65.34,0.00,300.00,orphan_foreign_key
OI000018452,ORD00003432,ITEM0139,1,380.00,63.48,57.00,323.00,orphan_foreign_key
OI000018456,ORD00003433,ITEM0054,3,1210.00,385.90,0.00,3630.00,orphan_foreign_key
OI000018458,ORD00003433,ITEM0066,2,900.00,324.79,0.00,1800.00,orphan_foreign_key
OI000018469,ORD77437617,ITEM0071,1,650.00,240.39,0.00,650.00,orphan_foreign_key
OI000018639,ORD00003467,ITEM0046,2,2600.00,1025.48,0.00,5200.00,orphan_foreign_key
OI000018641,ORD00003467,ITEM0060,1,750.00,305.45,0.00,750.00,orphan_foreign_key
OI000018700,ORD00003478,ITEM0151,-1,60.00,40.23,9.00,51.00,negative_quantity
OI000018921,ORD00003517,ITEM0005,2,400.00,140.09,120.00,680.00,orphan_foreign_key
OI000018922,ORD00003517,ITEM0057,2,650.00,425.65,195.00,1105.00,orphan_foreign_key
OI000018923,ORD00003517,ITEM0068,1,650.00,449.04,97.50,552.50,orphan_foreign_key
OI000018924,ORD00003517,ITEM0081,1,1450.00,986.58,217.50,1232.50,orphan_foreign_key
OI000018926,ORD00003517,ITEM0127,1,480.00,73.30,72.00,408.00,orphan_foreign_key
OI000018934,ORD00003520,ITEM0054,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000018998,ORD00003531,ITEM0152,2,90.00,36.25,0.00,180.00,orphan_foreign_key
OI000019175,ORD00003564,ITEM0055,1,680.00,217.90,0.00,680.00,orphan_foreign_key
OI000019176,ORD00003564,ITEM0068,2,650.00,449.04,0.00,1300.00,orphan_foreign_key
OI000019178,ORD00003564,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000019229,ORD00003575,ITEM0121,1,350.00,114.60,0.00,350.00,orphan_foreign_key
OI000019230,ORD00003575,ITEM0135,2,100.00,65.34,0.00,200.00,orphan_foreign_key
OI000019424,ORD00003612,ITEM0153,-1,40.00,15.78,6.00,34.00,negative_quantity
OI000019546,ORD00003631,ITEM0134,2,150.00,97.79,0.00,300.00,orphan_foreign_key
OI000019547,ORD00003631,ITEM0148,1,300.00,200.34,0.00,300.00,orphan_foreign_key
OI000019612,ORD45164807,ITEM0051,2,650.00,249.59,0.00,1300.00,orphan_foreign_key
OI000019626,ORD00003644,ITEM0045,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000019627,ORD00003644,ITEM0129,1,550.00,174.84,0.00,550.00,orphan_foreign_key
OI000019715,ORD00003662,,1,1750.00,627.19,0.00,1750.00,missing_value
OI000020003,ORD00003714,ITEM4197,1,1300.00,531.95,0.00,1300.00,orphan_foreign_key
OI000020022,ORD00003718,ITEM0075,-2,600.00,252.86,0.00,1200.00,negative_quantity
OI000020029,ORD00003720,ITEM0055,-1,680.00,217.90,0.00,680.00,negative_quantity
OI000020099,ORD45282712,ITEM0033,2,850.00,287.18,255.00,1445.00,orphan_foreign_key
OI000020121,ORD00003736,ITEM2000,1,1650.00,699.44,0.00,1650.00,orphan_foreign_key
OI000020182,ORD00003747,ITEM0112,1,300.00,131.51,0.00,300.00,orphan_foreign_key
OI000020185,ORD00003747,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000020330,ORD00003774,ITEM0129,1,550.00,174.84,82.50,467.50,orphan_foreign_key
OI000020332,ORD00003774,ITEM0135,1,100.00,65.34,15.00,85.00,orphan_foreign_key
OI000020361,ORD00003780,ITEM0106,1,3800.00,1659.13,0.00,3800.00,orphan_foreign_key
OI000020362,ORD00003780,ITEM0125,2,295.00,115.01,0.00,590.00,orphan_foreign_key
OI000020525,ORD00003808,ITEM0014,1,470.00,172.13,0.00,470.00,orphan_foreign_key
OI000020526,ORD00003808,ITEM0022,1,480.00,164.43,0.00,480.00,orphan_foreign_key
OI000020527,ORD00003808,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000020528,ORD00003808,ITEM0113,2,470.00,182.39,0.00,940.00,orphan_foreign_key
OI000020740,ORD91956748,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000020835,ORD00003866,ITEM0113,-1,470.00,182.39,70.50,399.50,negative_quantity
OI000020887,ORD00003874,ITEM0153,-3,40.00,15.78,0.00,120.00,negative_quantity
OI000021068,ORD00003904,ITEM0046,-1,2600.00,1025.48,0.00,2600.00,negative_quantity
OI000021314,ORD00003948,ITEM0061,3,950.00,345.20,0.00,2850.00,orphan_foreign_key
OI000021316,ORD00003948,ITEM0124,2,180.00,123.74,0.00,360.00,orphan_foreign_key
OI000021317,ORD00003948,ITEM0148,3,300.00,200.34,0.00,900.00,orphan_foreign_key
OI000021379,ORD00003963,ITEM0119,1,450.00,157.96,0.00,450.00,orphan_foreign_key
OI000021436,ORD00003974,ITEM0005,1,400.00,140.09,0.00,400.00,orphan_foreign_key
OI000021442,ORD00003974,ITEM0154,1,350.00,118.60,0.00,350.00,orphan_foreign_key
OI000021524,ORD00003988,ITEM0148,-2,300.00,200.34,0.00,600.00,negative_quantity
OI000021591,ORD00004001,ITEM0036,1,800.00,317.74,0.00,800.00,orphan_foreign_key
OI000021594,ORD00004001,ITEM0152,1,90.00,36.25,0.00,90.00,orphan_foreign_key
OI000021595,ORD00004001,ITEM0155,1,200.00,88.60,0.00,200.00,orphan_foreign_key
OI000021596,ORD00004001,ITEM0160,2,100.00,44.23,0.00,200.00,orphan_foreign_key
OI000021667,ORD00004016,ITEM0054,2,1210.00,385.90,0.00,2420.00,orphan_foreign_key
OI000021695,ORD00004024,ITEM0008,1,950.00,146.52,0.00,950.00,orphan_foreign_key
OI000021700,ORD00004024,ITEM0135,1,100.00,65.34,0.00,100.00,orphan_foreign_key
OI000021707,ORD00004026,ITEM0033,-5,850.00,287.18,637.50,3612.50,negative_quantity
OI000021729,ORD00004030,ITEM0032,1,750.00,331.25,112.50,637.50,orphan_foreign_key
OI000021730,ORD00004030,ITEM0068,1,650.00,449.04,97.50,552.50,orphan_foreign_key
OI000021738,ORD00004032,ITEM0151,3,60.00,40.23,27.00,153.00,orphan_foreign_key
OI000021969,ORD00004076,ITEM0063,1,550.00,230.52,0.00,550.00,orphan_foreign_key
OI000021971,ORD00004076,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000021972,ORD00004076,ITEM0075,1,600.00,252.86,0.00,600.00,orphan_foreign_key
OI000021978,ORD00004078,ITEM0019,-4,350.00,148.60,210.00,1190.00,negative_quantity
OI000022083,ORD00004100,ITEM6960,2,1450.00,490.96,0.00,2900.00,orphan_foreign_key
OI000022089,ORD00004102,ITEM9515,1,780.00,303.62,0.00,780.00,orphan_foreign_key
OI000022346,ORD00004147,ITEM0109,-1,1450.00,490.96,217.50,1232.50,negative_quantity
OI000022516,ORD00004181,ITEM5672,1,1150.00,507.95,0.00,1150.00,orphan_foreign_key
OI000022526,ORD00004183,ITEM0109,2,1450.00,490.96,435.00,2465.00,orphan_foreign_key
OI000022528,ORD00004183,ITEM0151,4,60.00,40.23,36.00,204.00,orphan_foreign_key
OI000022673,ORD00004211,ITEM0124,1,180.00,123.74,0.00,180.00,orphan_foreign_key
OI000022733,ORD00004223,ITEM0046,1,2600.00,1025.48,0.00,2600.00,orphan_foreign_key
OI000022734,ORD00004223,ITEM0048,1,1400.00,543.12,0.00,1400.00,orphan_foreign_key
OI000022862,ORD00004247,ITEM0067,1,300.00,102.15,0.00,300.00,orphan_foreign_key
OI000022863,ORD48146790,ITEM0133,2,170.00,73.21,0.00,340.00,orphan_foreign_key
OI000022935,ORD20882262,ITEM0041,1,1200.00,476.05,0.00,1200.00,orphan_foreign_key
OI000022944,ORD00004263,ITEM0042,-1,5500.00,2384.10,0.00,5500.00,negative_quantity
OI000023272,ORD00004328,,3,300.00,200.34,0.00,900.00,missing_value
OI000023372,ORD00004348,ITEM0138,1,250.00,103.07,37.50,212.50,orphan_foreign_key
OI000023490,ORD00004373,ITEM0057,2,650.00,425.65,195.00,1105.00,orphan_foreign_key
OI000023492,ORD00004373,ITEM0109,1,1450.00,490.96,217.50,1232.50,orphan_foreign_key
OI000023495,ORD00004373,ITEM0129,5,550.00,174.84,412.50,2337.50,orphan_foreign_key
OI000023496,ORD00004373,ITEM0134,7,150.00,97.79,157.50,892.50,orphan_foreign_key
OI000023534,ORD00004382,ITEM0016,2,550.00,202.60,0.00,1100.00,orphan_foreign_key
OI000023535,ORD00004382,ITEM0057,3,650.00,425.65,0.00,1950.00,orphan_foreign_key
OI000023628,ORD00004399,ITEM0054,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000023657,ORD00004405,ITEM0011,1,890.00,319.15,0.00,890.00,orphan_foreign_key
OI000023662,ORD00004405,ITEM0134,1,150.00,97.79,0.00,150.00,orphan_foreign_key
OI000023665,ORD00004406,ITEM0045,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000023666,ORD00004406,ITEM0050,2,1650.00,699.44,0.00,3300.00,orphan_foreign_key
OI000023667,ORD00004406,ITEM0058,3,950.00,355.70,0.00,2850.00,orphan_foreign_key
OI000023670,ORD00004406,ITEM0148,5,300.00,200.34,0.00,1500.00,orphan_foreign_key
OI000023691,ORD98170804,ITEM0098,2,1150.00,499.44,0.00,2300.00,orphan_foreign_key
OI000024005,ORD00004472,ITEM0148,4,300.00,200.34,0.00,1200.00,orphan_foreign_key
OI000024251,ORD00004522,,1,470.00,182.39,0.00,470.00,missing_value
OI000024407,ORD00004550,ITEM0125,3,295.00,115.01,0.00,885.00,orphan_foreign_key
OI000024409,ORD00004550,ITEM0160,3,100.00,44.23,0.00,300.00,orphan_foreign_key
OI000024485,ORD00004564,,2,350.00,143.84,0.00,700.00,missing_value
OI000024495,ORD00004567,ITEM0019,1,350.00,148.60,0.00,350.00,orphan_foreign_key
OI000024499,ORD00004567,ITEM0147,1,440.00,139.41,0.00,440.00,orphan_foreign_key
OI000024500,ORD00004567,ITEM0159,2,450.00,181.98,0.00,900.00,orphan_foreign_key
OI000024510,ORD00004570,ITEM0040,3,700.00,247.06,0.00,2100.00,orphan_foreign_key
OI000024512,ORD00004570,ITEM0067,3,300.00,102.15,0.00,900.00,orphan_foreign_key
OI000024562,ORD00004579,ITEM0024,1,750.00,259.73,0.00,750.00,orphan_foreign_key
OI000024830,ORD00004631,ITEM0148,1,300.00,200.34,0.00,300.00,orphan_foreign_key
OI000025065,ORD00004673,ITEM0147,1,440.00,139.41,0.00,440.00,orphan_foreign_key
OI000025091,ORD00004677,ITEM0082,1,1500.00,645.85,225.00,1275.00,orphan_foreign_key
OI000025145,ORD00004689,ITEM0021,2,420.00,168.96,0.00,840.00,orphan_foreign_key
OI000025147,ORD00004689,ITEM0041,1,1200.00,476.05,0.00,1200.00,orphan_foreign_key
OI000025224,ORD00004701,ITEM0045,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000025450,ORD00004741,ITEM0131,-2,350.00,145.91,0.00,700.00,negative_quantity
OI000025571,ORD00004766,ITEM0057,1,650.00,425.65,0.00,650.00,orphan_foreign_key
OI000025623,ORD00004775,ITEM0016,1,550.00,202.60,82.50,467.50,orphan_foreign_key
OI000025650,ORD00004780,ITEM5403,3,900.00,324.79,405.00,2295.00,orphan_foreign_key
OI000025739,ORD00004796,ITEM0002,1,200.00,67.63,0.00,200.00,orphan_foreign_key
OI000025740,ORD00004796,ITEM0028,1,380.00,151.95,0.00,380.00,orphan_foreign_key
OI000025743,ORD00004796,ITEM0113,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000025788,ORD00004806,ITEM0068,2,650.00,449.04,0.00,1300.00,orphan_foreign_key
OI000025807,ORD00004811,ITEM0117,2,850.00,130.00,0.00,1700.00,orphan_foreign_key
OI000025817,ORD00004814,ITEM0030,3,250.00,103.59,0.00,750.00,orphan_foreign_key
OI000025822,ORD00004814,ITEM0114,2,250.00,81.18,0.00,500.00,orphan_foreign_key
OI000025870,ORD00004822,,2,700.00,247.06,0.00,1400.00,missing_value
OI000025902,ORD00004829,ITEM0033,1,850.00,287.18,127.50,722.50,orphan_foreign_key
OI000025905,ORD00004829,ITEM0098,1,1150.00,499.44,172.50,977.50,orphan_foreign_key
OI000025928,ORD00004834,ITEM0040,1,700.00,247.06,0.00,700.00,orphan_foreign_key
OI000025930,ORD00004834,ITEM0061,2,950.00,345.20,0.00,1900.00,orphan_foreign_key
OI000025959,ORD00004838,ITEM0126,-1,150.00,64.34,0.00,150.00,negative_quantity
OI000025974,ORD00004841,ITEM0064,1,500.00,177.58,0.00,500.00,orphan_foreign_key
OI000025977,ORD00004841,ITEM0148,4,300.00,200.34,0.00,1200.00,orphan_foreign_key
OI000026066,ORD00004857,ITEM0148,1,300.00,200.34,0.00,300.00,orphan_foreign_key
OI000026289,ORD00004899,ITEM0058,1,950.00,355.70,0.00,950.00,orphan_foreign_key
OI000026291,ORD00004899,ITEM0113,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000026453,ORD00004927,ITEM0137,1,300.00,106.56,0.00,300.00,orphan_foreign_key
OI000026459,ORD00004929,,1,800.00,317.74,0.00,800.00,missing_value
OI000026581,ORD00004955,ITEM0032,1,750.00,331.25,0.00,750.00,orphan_foreign_key
OI000026584,ORD00004955,ITEM0109,1,1450.00,490.96,0.00,1450.00,orphan_foreign_key
OI000026672,ORD00004970,ITEM0113,1,470.00,182.39,70.50,399.50,orphan_foreign_key
OI000026745,ORD00004984,ITEM0055,1,680.00,217.90,0.00,680.00,orphan_foreign_key
OI000026754,ORD00004986,ITEM0032,2,750.00,331.25,0.00,1500.00,orphan_foreign_key
OI000026755,ORD00004986,ITEM0046,2,2600.00,1025.48,0.00,5200.00,orphan_foreign_key
OI000026758,ORD00004986,ITEM0141,4,480.00,157.00,0.00,1920.00,orphan_foreign_key
OI000027182,ORD00005062,ITEM6100,1,750.00,327.59,0.00,750.00,orphan_foreign_key
OI000027276,ORD00005078,ITEM0149,-2,350.00,156.59,0.00,700.00,negative_quantity
OI000027421,ORD00005102,ITEM6644,2,180.00,123.74,54.00,306.00,orphan_foreign_key
OI000027797,ORD00005174,ITEM0135,-1,100.00,65.34,0.00,100.00,negative_quantity
OI000027799,ORD93609681,ITEM0034,1,950.00,422.42,0.00,950.00,orphan_foreign_key
OI000027848,ORD00005184,ITEM0062,-1,750.00,327.59,0.00,750.00,negative_quantity
OI000027936,ORD00005201,ITEM0148,-3,300.00,200.34,0.00,900.00,negative_quantity
OI000028111,ORD00005232,ITEM0134,-1,150.00,97.79,22.50,127.50,negative_quantity
OI000028194,ORD00005246,ITEM0055,1,680.00,217.90,0.00,680.00,orphan_foreign_key
OI000028196,ORD00005246,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000028212,ORD00005248,,1,120.00,43.10,0.00,120.00,missing_value
OI000028219,ORD00005250,ITEM0014,2,470.00,172.13,0.00,940.00,orphan_foreign_key
OI000028443,ORD00005296,ITEM0128,2,480.00,65.96,0.00,960.00,orphan_foreign_key
OI000028444,ORD00005296,ITEM0135,1,100.00,65.34,0.00,100.00,orphan_foreign_key
OI000028503,ORD00005307,ITEM0134,2,150.00,97.79,0.00,300.00,orphan_foreign_key
OI000028627,ORD00005330,,1,350.00,145.91,0.00,350.00,missing_value
OI000028828,ORD00005365,ITEM0011,2,890.00,319.15,0.00,1780.00,orphan_foreign_key
OI000028829,ORD00005365,ITEM0048,2,1400.00,543.12,0.00,2800.00,orphan_foreign_key
OI000028831,ORD00005365,ITEM0058,1,950.00,355.70,0.00,950.00,orphan_foreign_key
OI000028832,ORD00005365,ITEM0102,1,1360.00,584.85,0.00,1360.00,orphan_foreign_key
OI000028834,ORD00005365,ITEM0133,1,170.00,73.21,0.00,170.00,orphan_foreign_key
OI000028971,ORD00005390,ITEM0059,1,700.00,294.46,0.00,700.00,orphan_foreign_key
OI000028972,ORD00005390,ITEM0063,1,550.00,230.52,0.00,550.00,orphan_foreign_key
OI000028973,ORD00005390,ITEM0129,2,550.00,174.84,220.00,880.00,orphan_foreign_key
OI000028974,ORD00005390,ITEM0131,2,350.00,145.91,140.00,560.00,orphan_foreign_key
OI000028975,ORD00005390,ITEM0140,1,420.00,61.05,0.00,420.00,orphan_foreign_key
OI000029109,ORD00005418,ITEM0049,1,2450.00,1027.31,0.00,2450.00,orphan_foreign_key
OI000029115,ORD46697541,ITEM0088,1,1600.00,606.50,0.00,1600.00,orphan_foreign_key
OI000029176,ORD00005430,ITEM0082,3,1500.00,645.85,0.00,4500.00,orphan_foreign_key
OI000029179,ORD00005430,ITEM0148,1,300.00,200.34,0.00,300.00,orphan_foreign_key
OI000029241,ORD00005442,ITEM0073,2,800.00,313.51,0.00,1600.00,orphan_foreign_key
OI000029288,ORD00005451,ITEM0090,1,1750.00,627.19,0.00,1750.00,orphan_foreign_key
OI000029329,ORD00005460,ITEM0045,2,1450.00,570.49,0.00,2900.00,orphan_foreign_key
OI000029330,ORD00005460,ITEM0058,2,950.00,355.70,0.00,1900.00,orphan_foreign_key
OI000029509,ORD00005491,ITEM0081,-1,1450.00,986.58,0.00,1450.00,negative_quantity
OI000029569,ORD00005503,ITEM0135,3,100.00,65.34,0.00,300.00,orphan_foreign_key
OI000029611,ORD00005510,ITEM0006,1,750.00,275.83,0.00,750.00,orphan_foreign_key
OI000029614,ORD00005510,ITEM0157,2,750.00,296.36,0.00,1500.00,orphan_foreign_key
OI000029650,ORD00005519,ITEM0151,3,60.00,40.23,0.00,180.00,orphan_foreign_key
OI000029754,ORD00005540,ITEM0134,2,150.00,97.79,0.00,300.00,orphan_foreign_key
OI000029828,ORD00005554,ITEM1637,2,100.00,44.23,0.00,200.00,orphan_foreign_key
OI000029844,ORD00005559,ITEM0048,2,1400.00,543.12,0.00,2800.00,orphan_foreign_key
OI000029849,ORD00005559,ITEM0159,3,450.00,181.98,0.00,1350.00,orphan_foreign_key
OI000029850,ORD00005559,ITEM0160,2,100.00,44.23,0.00,200.00,orphan_foreign_key
OI000029988,ORD00005584,ITEM0054,-1,1210.00,385.90,0.00,1210.00,negative_quantity
OI000030029,ORD00005591,ITEM0564,3,550.00,174.84,330.00,1320.00,orphan_foreign_key
OI000030246,ORD00005628,ITEM0142,3,580.00,232.07,0.00,1740.00,orphan_foreign_key
OI000030338,ORD00005648,,1,900.00,324.79,0.00,900.00,missing_value
OI000030347,ORD00005649,ITEM7574,1,100.00,44.23,0.00,100.00,orphan_foreign_key
OI000030363,ORD00005652,ITEM0061,2,950.00,345.20,0.00,1900.00,orphan_foreign_key
OI000030404,ORD00005660,,3,300.00,102.15,0.00,900.00,missing_value
OI000030525,ORD00005682,ITEM0004,-3,550.00,205.81,0.00,1650.00,negative_quantity
OI000030703,ORD00005716,ITEM0093,1,1050.00,377.21,0.00,1050.00,orphan_foreign_key
OI000030828,ORD00005738,ITEM0027,-1,400.00,134.87,0.00,400.00,negative_quantity
OI000030880,ORD00005748,ITEM0112,-1,300.00,131.51,0.00,300.00,negative_quantity
OI000031064,ORD00005782,,1,1400.00,543.12,0.00,1400.00,missing_value
OI000031066,ORD92466315,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000031213,ORD00005806,ITEM0046,1,2600.00,1025.48,0.00,2600.00,orphan_foreign_key
OI000031275,ORD00005819,ITEM0045,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000031278,ORD00005819,ITEM0147,2,440.00,139.41,0.00,880.00,orphan_foreign_key
OI000031320,ORD00005827,ITEM0014,-2,470.00,172.13,188.00,752.00,negative_quantity
OI000031369,ORD00005835,ITEM0055,1,680.00,217.90,0.00,680.00,orphan_foreign_key
OI000031382,ORD00005839,ITEM0058,-1,950.00,355.70,0.00,950.00,negative_quantity
OI000031395,ORD00005842,ITEM0042,2,5500.00,2384.10,0.00,11000.00,orphan_foreign_key
OI000031424,ORD00005846,ITEM0128,-1,480.00,65.96,0.00,480.00,negative_quantity
OI000031493,ORD00005859,ITEM0035,1,900.00,381.70,0.00,900.00,orphan_foreign_key
OI000031494,ORD00005859,ITEM0074,1,1150.00,507.95,0.00,1150.00,orphan_foreign_key
OI000031497,ORD00005859,ITEM0159,4,450.00,181.98,0.00,1800.00,orphan_foreign_key
OI000031540,ORD00005867,ITEM0138,2,250.00,103.07,0.00,500.00,orphan_foreign_key
OI000031547,ORD00005869,,1,295.00,115.01,0.00,295.00,missing_value
OI000031675,ORD69457883,ITEM0085,1,1550.00,614.53,0.00,1550.00,orphan_foreign_key
OI000031750,ORD00005903,,1,1210.00,385.90,0.00,1210.00,missing_value
OI000031814,ORD00005914,ITEM0043,1,4800.00,1920.49,0.00,4800.00,orphan_foreign_key
OI000031816,ORD00005914,ITEM0121,1,350.00,114.60,0.00,350.00,orphan_foreign_key
OI000031867,ORD00005924,ITEM0143,2,520.00,169.26,0.00,1040.00,orphan_foreign_key
OI000031929,ORD00005935,,2,250.00,81.18,0.00,500.00,missing_value
OI000032055,ORD00005961,ITEM0099,1,1250.00,446.14,0.00,1250.00,orphan_foreign_key
OI000032056,ORD00005961,ITEM0134,1,150.00,97.79,0.00,150.00,orphan_foreign_key
OI000032258,ORD00005997,ITEM0616,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000032273,ORD00005999,ITEM0084,-1,1200.00,403.02,0.00,1200.00,negative_quantity
OI000032391,ORD00006021,ITEM0124,2,180.00,123.74,0.00,360.00,orphan_foreign_key
OI000032434,ORD00006029,ITEM0006,3,750.00,275.83,0.00,2250.00,orphan_foreign_key
OI000032438,ORD00006029,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000032512,ORD00006042,ITEM0038,1,1100.00,465.70,0.00,1100.00,orphan_foreign_key
OI000032514,ORD00006042,ITEM0055,1,680.00,217.90,0.00,680.00,orphan_foreign_key
OI000032516,ORD00006042,ITEM0148,3,300.00,200.34,0.00,900.00,orphan_foreign_key
OI000032558,ORD00006051,ITEM5594,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000032573,ORD00006053,ITEM0143,1,520.00,169.26,0.00,520.00,orphan_foreign_key
OI000032648,ORD00006068,ITEM0131,2,350.00,145.91,140.00,560.00,orphan_foreign_key
OI000032649,ORD00006068,ITEM0158,1,350.00,143.84,0.00,350.00,orphan_foreign_key
OI000032699,ORD00006077,ITEM0148,3,300.00,200.34,0.00,900.00,orphan_foreign_key
OI000032980,ORD04271097,ITEM0138,2,250.00,103.07,0.00,500.00,orphan_foreign_key
OI000032983,ORD00006128,ITEM0033,1,850.00,287.18,0.00,850.00,orphan_foreign_key
OI000032986,ORD00006128,ITEM0049,1,2450.00,1027.31,0.00,2450.00,orphan_foreign_key
OI000033165,ORD00006162,ITEM0002,2,200.00,67.63,0.00,400.00,orphan_foreign_key
OI000033166,ORD00006162,ITEM0055,1,680.00,217.90,0.00,680.00,orphan_foreign_key
OI000033167,ORD00006162,ITEM0066,1,900.00,324.79,0.00,900.00,orphan_foreign_key
OI000033172,ORD00006162,ITEM0132,1,380.00,152.72,0.00,380.00,orphan_foreign_key
OI000033175,ORD00006163,ITEM0061,1,950.00,345.20,0.00,950.00,orphan_foreign_key
OI000033176,ORD00006163,ITEM0076,1,700.00,267.62,0.00,700.00,orphan_foreign_key
OI000033437,ORD00006212,ITEM0054,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000033438,ORD00006212,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000033439,ORD00006212,ITEM0114,1,250.00,81.18,0.00,250.00,orphan_foreign_key
OI000033440,ORD00006212,ITEM0151,1,60.00,40.23,0.00,60.00,orphan_foreign_key
OI000033591,ORD00006242,ITEM0045,2,1450.00,570.49,0.00,2900.00,orphan_foreign_key
OI000033976,ORD00006312,ITEM0156,3,120.00,43.10,0.00,360.00,orphan_foreign_key
OI000034199,ORD00006357,,1,900.00,324.79,0.00,900.00,missing_value
OI000034385,ORD00006393,ITEM0068,-1,650.00,449.04,0.00,650.00,negative_quantity
OI000034453,ORD00006407,,1,1750.00,627.19,0.00,1750.00,missing_value
OI000034501,ORD00006414,ITEM0134,2,150.00,97.79,0.00,300.00,orphan_foreign_key
OI000034517,ORD00006417,ITEM0134,-1,150.00,97.79,0.00,150.00,negative_quantity
OI000034589,ORD66487243,ITEM0057,2,650.00,425.65,0.00,1300.00,orphan_foreign_key
OI000034619,ORD00006434,ITEM0147,-1,440.00,139.41,0.00,440.00,negative_quantity
