wastage_id,item_id,location_id,date,quantity_wasted,unit,cost_of_waste,reason,quarantine_reason
WST0043076,ITEM0047,LOC0007,2025-09-18,1.950,kg,175.64,Overproduction,wastage_exceeds_prepared
WST0042891,ITEM0048,LOC0002,2025-09-17,3.930,kg,585.69,Spoilage,wastage_exceeds_prepared
WST0009015,ITEM0048,LOC0004,2025-02-26,8.280,kg,584.37,Overproduction,wastage_exceeds_prepared
WST0046369,ITEM0048,LOC0005,2025-10-08,5.900,kg,609.59,Overproduction,wastage_exceeds_prepared
WST0007655,ITEM0048,LOC0010,1970-01-01,1.050,kg,1203.11,Overproduction,invalid_date
WST0001468,ITEM0048,LOC0015,1900-01-01,0.750,kg,814.68,Expired,invalid_date
WST0043463,ITEM0048,LOC0020,2025-09-20,23.870,kg,1183.33,Spoilage,wastage_exceeds_prepared
WST0008204,ITEM0048,LOC0021,1970-01-01,0.770,kg,882.28,Overproduction,invalid_date
WST0004254,ITEM0048,LOC0024,2025-01-26,2.460,kg,32.59,Overproduction,wastage_exceeds_prepared
WST0044425,ITEM0048,LOC3016,2025-09-26,1.070,kg,1278.95,Overproduction,invalid_restaurant_id
WST0037187,ITEM0048,LOC4431,2025-08-15,2.640,kg,3024.96,Expired,invalid_restaurant_id
WST0003776,ITEM0048,LOC7536,2025-01-23,0.960,kg,1042.79,Spoilage,invalid_restaurant_id
WST0036597,ITEM0048,LOC9416,2025-08-11,3.840,kg,4399.95,Overproduction,invalid_restaurant_id
WST0030649,ITEM0050,LOC3674,2025-07-08,0.040,kg,60.09,Overproduction,invalid_restaurant_id
WST0004359,ITEM0050,LOC8441,2025-01-27,0.110,kg,153.88,Overproduction,invalid_restaurant_id
WST0008390,ITEM0052,LOC0003,2025-02-22,1.470,kg,81.76,PrepError,wastage_exceeds_prepared
WST0007241,ITEM0053,LOC0019,2025-02-14,1.390,kg,57.88,Overproduction,wastage_exceeds_prepared
WST0016293,ITEM0054,LOC0006,1970-01-01,0.040,kg,32.75,PrepError,invalid_date
WST0031681,ITEM0054,LOC5418,2025-07-14,0.090,kg,73.68,Spoilage,invalid_restaurant_id
WST0027520,ITEM0054,LOC9705,2025-06-18,0.170,kg,139.17,Expired,invalid_restaurant_id
WST0057711,ITEM0055,LOC0006,2025-12-17,3.040,kg,42.41,Expired,wastage_exceeds_prepared
WST0057515,ITEM0056,LOC0001,2025-12-16,1.710,kg,84.28,CustomerReturn,wastage_exceeds_prepared
WST0048438,ITEM0056,LOC0001,2099-12-31,0.020,kg,18.73,Overproduction,invalid_date
WST0058045,ITEM0056,LOC0010,2025-12-19,1.320,kg,37.46,Expired,wastage_exceeds_prepared
WST0056051,ITEM0058,LOC0024,2025-12-06,1.700,kg,78.44,Overproduction,wastage_exceeds_prepared
WST0037079,ITEM0060,LOC0010,2027-11-05,0.020,kg,16.17,Spoilage,invalid_date
WST0040701,ITEM0061,LOC0553,2025-09-03,0.110,kg,100.03,CustomerReturn,invalid_restaurant_id
WST0055401,ITEM0062,LOC0024,2025-12-02,1.160,kg,35.05,Spoilage,wastage_exceeds_prepared
WST0013817,ITEM0065,LOC2163,2025-03-26,0.020,kg,24.46,PrepError,invalid_restaurant_id
WST0017885,ITEM0066,LOC1698,2025-04-20,0.030,kg,25.78,Expired,invalid_restaurant_id
WST0039485,ITEM0066,LOC6023,2025-08-27,0.260,kg,223.45,CustomerReturn,invalid_restaurant_id
WST0013356,ITEM0067,LOC0008,2025-03-24,2.060,kg,21.63,Expired,wastage_exceeds_prepared
WST0018212,ITEM0068,LOC0025,,2.000,pcs,940.38,Overproduction,invalid_date
WST0031767,ITEM0068,LOC1302,2025-07-15,3.000,pcs,1410.57,CustomerReturn,invalid_restaurant_id
WST0039528,ITEM0070,LOC0013,2025-08-27,4.000,pcs,627.42,Expired,wastage_exceeds_prepared
WST0054987,ITEM0070,LOC8319,2025-11-30,1.000,pcs,627.42,Spoilage,invalid_restaurant_id
WST0043428,ITEM0072,LOC0015,,1.000,pcs,332.55,Overproduction,invalid_date
WST0044088,ITEM0073,LOC0011,2027-11-05,1.000,pcs,331.31,CustomerReturn,invalid_date
WST0037325,ITEM0074,LOC0023,2099-12-31,2.000,pcs,1073.12,Spoilage,invalid_date
WST0058233,ITEM0076,LOC0012,2025-12-20,4.000,pcs,294.74,PrepError,wastage_exceeds_prepared
WST0042110,ITEM0076,LOC2927,2025-09-12,1.000,pcs,294.74,PrepError,invalid_restaurant_id
WST0019040,ITEM0082,LOC0006,2025-04-28,9.000,pcs,687.45,Overproduction,wastage_exceeds_prepared
WST0014618,ITEM0082,LOC0018,2025-03-31,5.000,pcs,1374.90,Spoilage,wastage_exceeds_prepared
WST0002634,ITEM0083,LOC0002,2025-01-17,4.000,pcs,664.65,Overproduction,wastage_exceeds_prepared
WST0037709,ITEM0085,LOC0002,2025-08-18,9.000,pcs,650.03,Overproduction,wastage_exceeds_prepared
WST0048815,ITEM0086,LOC0009,2025-10-23,3.000,pcs,560.08,Expired,wastage_exceeds_prepared
WST0022462,ITEM0086,LOC0010,2025-05-19,4.000,pcs,560.08,Spoilage,wastage_exceeds_prepared
WST0038935,ITEM0088,LOC0011,2025-08-24,5.000,pcs,651.22,Expired,wastage_exceeds_prepared
WST0052282,ITEM0090,LOC0025,2025-11-13,5.000,pcs,682.77,Overproduction,wastage_exceeds_prepared
WST0050476,ITEM0090,LOC7181,2025-11-02,1.000,pcs,682.77,Overproduction,invalid_restaurant_id
WST0031046,ITEM0092,LOC0015,2025-07-10,8.000,pcs,465.66,Overproduction,wastage_exceeds_prepared
WST0039747,ITEM0093,LOC0020,2027-11-05,1.000,pcs,392.41,Overproduction,invalid_date
WST0047613,ITEM0093,LOC0022,2025-10-15,9.000,pcs,410.14,Overproduction,wastage_exceeds_prepared
WST0039626,ITEM0094,LOC0001,2025-08-28,4.000,pcs,682.35,CustomerReturn,wastage_exceeds_prepared
WST0008553,ITEM0094,LOC0007,,1.000,pcs,682.35,Expired,invalid_date
WST0011081,ITEM0095,LOC0016,,1.000,pcs,485.13,Overproduction,invalid_date
WST0029643,ITEM0096,LOC0024,2025-07-01,3.000,pcs,290.57,Expired,wastage_exceeds_prepared
WST0051956,ITEM0099,LOC0004,2025-11-12,4.000,pcs,471.54,Expired,wastage_exceeds_prepared
WST0029527,ITEM0099,LOC0007,2025-07-01,3.000,pcs,471.54,Expired,wastage_exceeds_prepared
WST0009172,ITEM0102,LOC0001,2027-11-05,0.080,kg,133.68,Overproduction,invalid_date
WST0056407,ITEM0102,LOC0002,2025-12-09,6.320,kg,214.38,Overproduction,wastage_exceeds_prepared
WST0010694,ITEM0102,LOC0003,2025-03-08,1.790,kg,133.68,Expired,wastage_exceeds_prepared
WST0018694,ITEM0102,LOC0004,2025-04-26,1.910,kg,53.59,Expired,wastage_exceeds_prepared
WST0047157,ITEM0102,LOC0006,2027-11-05,0.120,kg,214.38,Expired,invalid_date
WST0042013,ITEM0102,LOC0009,2025-09-11,1.590,kg,285.84,Overproduction,wastage_exceeds_prepared
WST0008285,ITEM0102,LOC0010,2025-02-21,1.590,kg,284.07,Overproduction,wastage_exceeds_prepared
WST0036716,ITEM0102,LOC0016,2025-08-12,1.730,kg,357.30,Expired,wastage_exceeds_prepared
WST0048550,ITEM0102,LOC0019,2025-10-21,2.280,kg,125.05,Overproduction,wastage_exceeds_prepared
WST0059346,ITEM0102,LOC0019,2025-12-26,5.680,kg,500.22,Overproduction,wastage_exceeds_prepared
WST0038256,ITEM0102,LOC0021,2025-08-20,1.360,kg,196.51,Spoilage,wastage_exceeds_prepared
WST0019968,ITEM0102,LOC0022,,0.110,kg,196.51,Spoilage,invalid_date
WST0039037,ITEM0102,LOC0025,1900-01-01,0.110,kg,196.51,Expired,invalid_date
WST0032584,ITEM0102,LOC0042,2025-07-20,0.130,kg,232.24,Overproduction,invalid_restaurant_id
WST0038453,ITEM0102,LOC0304,2025-08-21,0.110,kg,196.51,Overproduction,invalid_restaurant_id
WST0036434,ITEM0102,LOC0717,2025-08-11,0.150,kg,267.97,Spoilage,invalid_restaurant_id
WST0036070,ITEM0102,LOC2176,2025-08-09,0.120,kg,214.38,Overproduction,invalid_restaurant_id
WST0016446,ITEM0102,LOC6532,2025-04-12,0.040,kg,71.46,Overproduction,invalid_restaurant_id
WST0030868,ITEM0102,LOC6824,2025-07-09,0.230,kg,410.89,Spoilage,invalid_restaurant_id
WST0027447,ITEM0103,LOC0008,2025-06-18,1.250,kg,106.96,Spoilage,wastage_exceeds_prepared
WST0025986,ITEM0106,LOC0010,2027-11-05,0.010,kg,50.99,Overproduction,invalid_date
WST0059037,ITEM0106,LOC4716,2025-12-25,0.020,kg,104.32,Overproduction,invalid_restaurant_id
WST0044344,ITEM0106,LOC9066,2025-09-25,0.050,kg,260.80,PrepError,invalid_restaurant_id
WST0002868,ITEM0107,LOC0012,2025-01-18,1.040,kg,12.49,Overproduction,wastage_exceeds_prepared
WST0011638,ITEM0107,LOC0021,,0.010,kg,12.49,Expired,invalid_date
WST0018796,ITEM0108,LOC0019,2025-04-26,1.230,kg,53.21,Overproduction,wastage_exceeds_prepared
WST0045064,ITEM0109,LOC0004,2025-09-30,3.700,kg,58.68,Overproduction,wastage_exceeds_prepared
WST0010532,ITEM0115,LOC0005,2025-03-07,4.000,pcs,186.26,Overproduction,wastage_exceeds_prepared
WST0002384,ITEM0115,LOC0015,,1.000,pcs,176.39,Spoilage,invalid_date
WST0052066,ITEM0115,LOC0019,2025-11-12,4.000,pcs,186.26,Expired,wastage_exceeds_prepared
WST0023539,ITEM0115,LOC7794,2025-05-25,1.000,pcs,186.26,Overproduction,invalid_restaurant_id
WST0010183,ITEM0116,LOC0004,2025-03-05,5.000,pcs,136.55,Overproduction,wastage_exceeds_prepared
WST0005626,ITEM0117,LOC0013,,1.000,pcs,139.74,Overproduction,invalid_date
WST0039630,ITEM0117,LOC1207,2025-08-28,1.000,pcs,139.74,Spoilage,invalid_restaurant_id
WST0024651,ITEM0117,LOC5593,2025-06-01,1.000,pcs,139.74,Overproduction,invalid_restaurant_id
WST0014267,ITEM0118,LOC0013,1900-01-01,1.000,pcs,333.71,Spoilage,invalid_date
WST0020466,ITEM0118,LOC0025,2025-05-06,5.000,pcs,333.71,Overproduction,wastage_exceeds_prepared
WST0054320,ITEM0119,LOC0798,2025-11-26,1.000,pcs,169.51,Overproduction,invalid_restaurant_id
WST0058396,ITEM0122,LOC0013,2099-12-31,1.000,pcs,295.82,CustomerReturn,invalid_date
WST0008008,ITEM0122,LOC0015,2025-02-19,5.000,pcs,295.82,Overproduction,wastage_exceeds_prepared
WST0021071,ITEM0124,LOC0015,,0.030,liters,15.78,Spoilage,invalid_date
WST0000913,ITEM0126,LOC0009,1900-01-01,0.080,liters,20.59,Expired,invalid_date
WST0045981,ITEM0127,LOC0018,2025-10-05,1.080,liters,9.22,Expired,wastage_exceeds_prepared
WST0011169,ITEM0128,LOC0005,,0.030,liters,7.92,Expired,invalid_date
WST0000059,ITEM0128,LOC0008,2025-01-01,1.290,liters,15.83,Expired,wastage_exceeds_prepared
WST0052237,ITEM0128,LOC9569,2025-11-13,0.020,liters,5.78,Overproduction,invalid_restaurant_id
WST0041842,ITEM0129,LOC0006,,0.160,liters,120.63,Spoilage,invalid_date
WST0028247,ITEM0129,LOC1560,2025-06-23,0.210,liters,153.78,Spoilage,invalid_restaurant_id
WST0001096,ITEM0129,LOC6213,2025-01-07,0.120,liters,83.92,PrepError,invalid_restaurant_id
WST0057679,ITEM0130,LOC0025,2031-07-22,0.050,liters,18.36,Expired,invalid_date
WST0018547,ITEM0133,LOC9844,2025-04-25,0.070,liters,21.94,Overproduction,invalid_restaurant_id
WST0027593,ITEM0136,LOC0006,2025-06-19,3.060,liters,43.09,PrepError,wastage_exceeds_prepared
WST0025768,ITEM0136,LOC0023,2027-11-05,0.420,liters,201.10,PrepError,invalid_date
WST0001123,ITEM0137,LOC0013,2025-01-07,1.870,liters,39.58,Overproduction,wastage_exceeds_prepared
WST0019586,ITEM0137,LOC1328,2025-05-01,0.090,liters,28.93,PrepError,invalid_restaurant_id
WST0024278,ITEM0138,LOC0003,2025-05-30,21.640,liters,40.31,Expired,wastage_exceeds_prepared
WST0021535,ITEM0138,LOC7894,2025-05-13,0.320,liters,99.22,CustomerReturn,invalid_restaurant_id
WST0021125,ITEM0139,LOC0023,,0.340,liters,65.02,Overproduction,invalid_date
WST0025618,ITEM0139,LOC0025,2025-06-06,1.340,liters,7.65,Overproduction,wastage_exceeds_prepared
WST0058279,ITEM0141,LOC0019,2025-12-20,1.510,liters,37.98,CustomerReturn,wastage_exceeds_prepared
WST0048599,ITEM0142,LOC0002,2099-12-31,0.010,liters,7.14,Spoilage,invalid_date
WST0014291,ITEM0142,LOC0017,2025-03-29,1.320,liters,20.94,PrepError,wastage_exceeds_prepared
WST0020606,ITEM0142,LOC0019,,0.170,liters,118.67,Expired,invalid_date
WST0056709,ITEM0143,LOC0022,2025-12-10,2.280,liters,117.92,Overproduction,wastage_exceeds_prepared
WST0012672,ITEM0143,LOC0025,2025-03-19,8.380,liters,20.68,CustomerReturn,wastage_exceeds_prepared
WST0048635,ITEM0145,LOC0007,,0.390,liters,168.47,Expired,invalid_date
WST0022143,ITEM0146,LOC0007,2025-05-17,3.430,liters,5.74,CustomerReturn,wastage_exceeds_prepared
WST0042942,ITEM0146,LOC0011,2025-09-17,1.140,liters,5.92,Overproduction,wastage_exceeds_prepared
WST0019856,ITEM0148,LOC0004,,2.000,pcs,417.14,Overproduction,invalid_date
WST0000664,ITEM0149,LOC0025,,1.000,pcs,156.59,Overproduction,invalid_date
WST0033575,ITEM0149,LOC0025,,1.000,pcs,165.96,Overproduction,invalid_date
WST0041665,ITEM0152,LOC0005,2025-09-09,5.000,pcs,40.74,Spoilage,wastage_exceeds_prepared
WST0007823,ITEM0153,LOC0011,2025-02-18,4.000,pcs,15.78,Overproduction,wastage_exceeds_prepared
WST0035906,ITEM0154,LOC0008,2025-08-08,8.000,pcs,126.03,Overproduction,wastage_exceeds_prepared
WST0054373,ITEM0154,LOC0021,2025-11-26,5.000,pcs,126.03,Overproduction,wastage_exceeds_prepared
WST0032635,ITEM0154,LOC1955,2025-07-20,1.000,pcs,126.03,PrepError,invalid_restaurant_id
WST0005270,ITEM0154,LOC4055,2025-02-02,1.000,pcs,118.60,Spoilage,invalid_restaurant_id
WST0017256,ITEM0154,LOC9999,2025-04-17,1.000,pcs,126.03,Overproduction,invalid_restaurant_id
WST0018013,ITEM0156,LOC0019,,1.000,pcs,46.27,PrepError,invalid_date
WST0000504,,LOC0001,2025-01-04,1.000,pcs,186.99,Expired,missing_value
WST0019830,,LOC0001,2025-05-03,2.000,pcs,400.28,Overproduction,missing_value
WST0045701,,LOC0001,2025-10-04,1.000,pcs,267.43,Expired,missing_value
WST0050029,,LOC0001,2025-10-31,0.090,kg,71.53,Expired,missing_value
WST0003456,,LOC0003,2025-01-22,1.000,pcs,186.99,PrepError,missing_value
WST0026630,,LOC0003,2025-06-13,1.000,pcs,465.66,Spoilage,missing_value
WST0033591,,LOC0003,2025-07-26,1.000,pcs,275.47,CustomerReturn,missing_value
WST0001732,,LOC0004,2025-01-11,1.000,pcs,166.87,Overproduction,missing_value
WST0007614,,LOC0004,2025-02-17,1.000,pcs,333.71,PrepError,missing_value
WST0021496,,LOC0004,2025-05-13,0.210,kg,457.28,Overproduction,missing_value
WST0041160,,LOC0004,2025-09-06,0.170,kg,303.70,Overproduction,missing_value
WST0003658,,LOC0005,2025-01-23,0.350,kg,584.85,Overproduction,missing_value
WST0028578,,LOC0005,2025-06-25,1.000,pcs,200.14,Expired,missing_value
WST0007179,,LOC0006,2025-02-14,1.000,pcs,143.84,PrepError,missing_value
WST0057547,,LOC0006,2025-12-16,0.600,kg,714.64,Overproduction,missing_value
WST0017293,,LOC0007,2025-04-17,0.370,kg,440.69,Expired,missing_value
WST0027768,,LOC0007,2025-06-20,0.120,kg,142.59,Overproduction,missing_value
WST0036854,,LOC0007,2025-08-13,4.270,kg,5085.83,Expired,missing_value
WST0057404,,LOC0007,2025-12-15,0.020,liters,15.08,Overproduction,missing_value
WST0010552,,LOC0008,2025-03-07,0.130,kg,121.74,Overproduction,missing_value
WST0054456,,LOC0008,2025-11-27,0.060,liters,18.80,Overproduction,missing_value
WST0034311,,LOC0010,2025-07-30,0.050,kg,89.32,Overproduction,missing_value
WST0034668,,LOC0010,2025-08-01,1.000,pcs,312.12,Expired,missing_value
WST0044770,,LOC0010,2025-09-28,0.040,liters,31.51,PrepError,missing_value
WST0057745,,LOC0011,2025-12-17,1.000,pcs,568.66,Expired,missing_value
WST0028913,,LOC0012,2025-06-27,1.000,pcs,485.13,CustomerReturn,missing_value
WST0039522,,LOC0012,2025-08-27,1.690,kg,1936.44,Spoilage,missing_value
WST0056297,,LOC0013,2025-12-08,1.010,kg,1207.23,Expired,missing_value
WST0029407,,LOC0014,2025-06-30,1.000,pcs,560.08,CustomerReturn,missing_value
WST0042638,,LOC0014,2025-09-15,2.000,pcs,940.38,Spoilage,missing_value
WST0018918,,LOC0015,2025-04-27,0.110,liters,80.55,CustomerReturn,missing_value
WST0043606,,LOC0016,2025-09-21,0.150,liters,66.09,Overproduction,missing_value
WST0049793,,LOC0016,2025-10-29,0.630,kg,753.03,Overproduction,missing_value
WST0025032,,LOC0017,2025-06-03,0.020,kg,30.04,Expired,missing_value
WST0028011,,LOC0017,2025-06-21,0.680,kg,1480.70,Spoilage,missing_value
WST0059330,,LOC0017,2025-12-26,2.240,kg,2667.97,Spoilage,missing_value
WST0003078,,LOC0018,2025-01-19,0.120,kg,98.28,Expired,missing_value
WST0058262,,LOC0018,2025-12-20,1.530,kg,1828.78,Overproduction,missing_value
WST0015882,,LOC0019,2025-04-08,1.000,pcs,200.14,Overproduction,missing_value
WST0037848,,LOC0019,2025-08-18,0.730,kg,729.56,Overproduction,missing_value
WST0053996,,LOC0019,2025-11-24,1.000,pcs,200.14,Spoilage,missing_value
WST0013440,,LOC0020,2025-03-24,1.000,pcs,364.08,Overproduction,missing_value
WST0043985,,LOC0020,2025-09-23,1.000,pcs,414.61,PrepError,missing_value
WST0025065,,LOC0022,2025-06-03,0.150,kg,178.66,Overproduction,missing_value
WST0025067,,LOC0022,2025-06-03,1.000,pcs,331.31,Overproduction,missing_value
WST0004250,,LOC0023,2025-01-26,0.730,kg,318.13,CustomerReturn,missing_value
WST0004902,,LOC0023,2025-01-30,0.080,kg,65.52,Spoilage,missing_value
WST0016549,,LOC0023,2025-04-12,0.050,kg,57.88,Overproduction,missing_value
WST0018652,,LOC0023,2025-04-25,0.700,kg,1524.25,Overproduction,missing_value
WST0018655,,LOC0023,2025-04-25,0.170,kg,303.70,Overproduction,missing_value
WST0002128,,LOC0024,2025-01-13,1.000,pcs,186.99,Spoilage,missing_value
WST0029809,,LOC0024,2025-07-02,1.000,pcs,711.90,Expired,missing_value
WST0025445,,LOC0025,2025-06-05,1.000,pcs,332.30,Expired,missing_value
WST0050533,ITEM0003,LOC0006,2025-11-03,3.000,pcs,142.17,Expired,wastage_exceeds_prepared
WST0046453,ITEM0004,LOC0017,2025-10-08,5.000,pcs,440.28,Overproduction,wastage_exceeds_prepared
WST0058489,ITEM0004,LOC3687,2025-12-22,1.000,pcs,220.14,Overproduction,invalid_restaurant_id
WST0053911,ITEM0005,LOC0006,2031-07-22,1.000,pcs,149.00,Expired,invalid_date
WST0028095,ITEM0006,LOC0004,2025-06-22,5.000,pcs,296.28,Expired,wastage_exceeds_prepared
WST0022843,ITEM0006,LOC0013,2027-11-05,1.000,pcs,296.28,Spoilage,invalid_date
WST0011347,ITEM0008,LOC0006,2025-03-12,5.000,pcs,157.77,Overproduction,wastage_exceeds_prepared
WST0016204,ITEM0008,LOC0017,2025-04-10,4.000,pcs,157.77,Spoilage,wastage_exceeds_prepared
WST0022271,ITEM0008,LOC4210,2025-05-18,1.000,pcs,157.77,Expired,invalid_restaurant_id
WST0010022,ITEM0009,LOC0006,2025-03-04,4.000,pcs,178.25,CustomerReturn,wastage_exceeds_prepared
WST0034390,ITEM0012,LOC7278,2025-07-30,1.000,pcs,402.60,Overproduction,invalid_restaurant_id
WST0011404,ITEM0014,LOC0015,,0.120,liters,68.85,PrepError,invalid_date
WST0037301,ITEM0014,LOC5998,2025-08-15,0.050,liters,30.00,Expired,invalid_restaurant_id
WST0023028,ITEM0016,LOC0017,2025-05-22,1.050,liters,14.06,Spoilage,wastage_exceeds_prepared
WST0045892,ITEM0017,LOC0004,2025-10-05,1.310,liters,9.74,Overproduction,wastage_exceeds_prepared
WST0054466,ITEM0019,LOC0010,2025-11-27,1.160,liters,5.16,Spoilage,wastage_exceeds_prepared
WST0004033,ITEM0019,LOC7020,2025-01-25,0.010,liters,4.95,CustomerReturn,invalid_restaurant_id
WST0029201,ITEM0023,LOC0004,2025-06-29,5.000,pcs,200.14,Expired,wastage_exceeds_prepared
WST0051951,ITEM0023,LOC0004,2025-11-12,11.000,pcs,200.14,Spoilage,wastage_exceeds_prepared
WST0024447,ITEM0023,LOC0005,1900-01-01,1.000,pcs,200.14,PrepError,invalid_date
WST0000043,ITEM0023,LOC0006,2025-01-01,5.000,pcs,186.99,Expired,wastage_exceeds_prepared
WST0011722,ITEM0023,LOC0007,2025-03-14,9.000,pcs,200.14,Overproduction,wastage_exceeds_prepared
WST0019729,ITEM0023,LOC0007,2025-05-02,6.000,pcs,200.14,Overproduction,wastage_exceeds_prepared
WST0002036,ITEM0023,LOC0010,2025-01-13,5.000,pcs,186.99,Overproduction,wastage_exceeds_prepared
WST0040551,ITEM0023,LOC0010,2025-09-02,4.000,pcs,200.14,Overproduction,wastage_exceeds_prepared
WST0048832,ITEM0023,LOC0012,2025-10-23,4.000,pcs,200.14,Overproduction,wastage_exceeds_prepared
WST0010621,ITEM0023,LOC0018,2027-11-05,2.000,pcs,400.28,Spoilage,invalid_date
WST0029151,ITEM0023,LOC0023,2025-06-28,5.000,pcs,400.28,Spoilage,wastage_exceeds_prepared
WST0012296,ITEM0023,LOC0024,2025-03-17,5.000,pcs,200.14,Spoilage,wastage_exceeds_prepared
WST0037433,ITEM0023,LOC6676,2025-08-16,2.000,pcs,400.28,Spoilage,invalid_restaurant_id
WST0050016,ITEM0023,LOC8118,2025-10-30,1.000,pcs,200.14,Overproduction,invalid_restaurant_id
WST0006869,ITEM0027,LOC0012,1900-01-01,1.000,pcs,144.90,Overproduction,invalid_date
WST0040415,ITEM0027,LOC0015,2025-09-01,3.000,pcs,144.90,Expired,wastage_exceeds_prepared
WST0017160,ITEM0027,LOC2834,2025-04-16,1.000,pcs,144.90,Expired,invalid_restaurant_id
WST0028444,ITEM0027,LOC4599,2025-06-24,1.000,pcs,144.90,Expired,invalid_restaurant_id
WST0030885,ITEM0029,LOC0021,2025-07-09,4.000,pcs,312.12,Overproduction,wastage_exceeds_prepared
WST0013726,ITEM0030,LOC0010,,1.000,pcs,110.76,Overproduction,invalid_date
WST0021228,ITEM0031,LOC0015,2025-05-11,7.000,pcs,364.08,Expired,wastage_exceeds_prepared
WST0023958,ITEM0033,LOC0005,,0.450,kg,449.73,Expired,invalid_date
WST0053622,ITEM0033,LOC0010,2099-12-31,0.010,kg,10.20,Spoilage,invalid_date
WST0035066,ITEM0033,LOC0015,1900-01-01,0.110,kg,109.93,Overproduction,invalid_date
WST0041568,ITEM0033,LOC0017,2025-09-08,4.240,kg,153.01,Overproduction,wastage_exceeds_prepared
WST0048092,ITEM0033,LOC0022,2099-12-31,0.360,kg,367.22,Expired,invalid_date
WST0018043,ITEM0033,LOC0025,2025-04-21,3.000,kg,119.93,Overproduction,wastage_exceeds_prepared
WST0052214,ITEM0033,LOC0174,2025-11-13,0.370,kg,377.42,PrepError,invalid_restaurant_id
WST0056969,ITEM0033,LOC0652,2025-12-12,0.100,kg,102.01,Overproduction,invalid_restaurant_id
WST0052572,ITEM0033,LOC1756,2025-11-15,0.680,kg,693.65,Expired,invalid_restaurant_id
WST0024067,ITEM0033,LOC3180,2025-05-28,0.210,kg,209.87,Overproduction,invalid_restaurant_id
WST0044945,ITEM0033,LOC6295,2025-09-29,0.340,kg,346.82,Spoilage,invalid_restaurant_id
WST0025316,ITEM0033,LOC8418,2025-06-05,0.070,kg,69.96,Overproduction,invalid_restaurant_id
WST0001589,ITEM0033,LOC9604,2025-01-10,0.370,kg,354.19,PrepError,invalid_restaurant_id
WST0054872,ITEM0040,LOC0020,2025-11-29,3.190,kg,26.78,Overproduction,wastage_exceeds_prepared
WST0019693,ITEM0045,LOC0001,2025-05-02,12.650,kg,1381.63,Overproduction,wastage_exceeds_prepared
WST0033070,ITEM0045,LOC0003,2025-07-23,5.860,kg,690.81,Overproduction,wastage_exceeds_prepared
WST0022629,ITEM0045,LOC0008,2025-05-20,12.920,kg,595.53,Spoilage,wastage_exceeds_prepared
WST0003197,ITEM0045,LOC0010,2025-01-20,6.540,kg,193.97,Expired,wastage_exceeds_prepared
WST0019064,ITEM0045,LOC0010,2025-04-28,3.720,kg,345.41,Overproduction,wastage_exceeds_prepared
WST0042642,ITEM0045,LOC0015,2025-09-15,8.080,kg,1226.79,Expired,wastage_exceeds_prepared
WST0043276,ITEM0045,LOC0015,2025-09-19,14.700,kg,571.71,Overproduction,wastage_exceeds_prepared
WST0043426,ITEM0045,LOC0015,2025-09-20,6.980,kg,1226.79,Overproduction,wastage_exceeds_prepared
WST0013785,ITEM0045,LOC0017,2025-03-26,6.920,kg,1191.06,Overproduction,wastage_exceeds_prepared
WST0023047,ITEM0045,LOC0020,2025-05-22,4.710,kg,1274.43,Overproduction,wastage_exceeds_prepared
WST0040612,ITEM0045,LOC0020,2025-09-02,6.380,kg,1262.52,Spoilage,wastage_exceeds_prepared
WST0022068,ITEM0045,LOC0022,2025-05-16,8.790,kg,297.76,Expired,wastage_exceeds_prepared
WST0020954,ITEM0045,LOC0024,2025-05-09,5.870,kg,357.32,Expired,wastage_exceeds_prepared
WST0029475,ITEM0045,LOC0024,2025-06-30,2.540,kg,273.94,Overproduction,wastage_exceeds_prepared
WST0023946,ITEM0045,LOC1257,2025-05-28,0.890,kg,1060.04,PrepError,invalid_restaurant_id
WST0059182,ITEM0045,LOC1530,2025-12-25,1.980,kg,2358.30,Spoilage,invalid_restaurant_id
WST0012268,ITEM0045,LOC8221,2025-03-17,1.510,kg,1798.50,Overproduction,invalid_restaurant_id
WST0017601,ITEM0046,LOC0004,2025-04-19,8.680,kg,239.52,Spoilage,wastage_exceeds_prepared
WST0011580,ITEM0046,LOC0014,2025-03-13,2.220,kg,849.22,Spoilage,wastage_exceeds_prepared
WST0044298,ITEM0046,LOC0016,2025-09-25,4.270,kg,490.93,Spoilage,wastage_exceeds_prepared
WST0001654,ITEM0046,LOC0018,1900-01-01,1.110,kg,2276.57,Overproduction,invalid_date
WST0055699,ITEM0046,LOC0018,2025-12-04,9.350,kg,2610.88,Overproduction,wastage_exceeds_prepared
WST0042060,ITEM0046,LOC0019,,0.540,kg,1205.02,Expired,invalid_date
WST0032841,ITEM0046,LOC0019,2025-07-21,3.350,kg,740.35,Overproduction,wastage_exceeds_prepared
WST0053542,ITEM0046,LOC0020,2025-11-21,4.200,kg,1271.97,PrepError,wastage_exceeds_prepared
WST0056854,ITEM0046,LOC0020,2025-12-11,12.130,kg,2610.88,Spoilage,wastage_exceeds_prepared
WST0041793,ITEM0046,LOC0025,2025-09-09,1.820,kg,557.88,Spoilage,wastage_exceeds_prepared
WST0023785,ITEM0046,LOC0043,2025-05-27,0.270,kg,587.93,Overproduction,invalid_restaurant_id
WST0044094,ITEM0046,LOC1296,2025-09-24,0.350,kg,781.03,Overproduction,invalid_restaurant_id
