rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text
RAT0000334,CUST0054215,ITEM0003,LOC0004,ORD00000660,4,2025-01-03,
RAT0000336,CUST0031743,ITEM0018,LOC0007,ORD00000302,4,2025-01-03,
RAT0000338,CUST0015102,ITEM0073,LOC0023,ORD00001380,1,2025-01-03,
RAT0000339,CUST0033362,ITEM0033,LOC0006,ORD00001358,4,2025-01-03,
RAT0000340,CUST0010055,ITEM0027,LOC0007,ORD00001356,4,2025-01-03,
RAT0000341,CUST0008678,ITEM0048,LOC0002,ORD00001282,4,2025-01-03,Good value for money.
RAT0000342,CUST0038424,ITEM0049,LOC0004,ORD00000922,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000343,CUST0045795,,LOC0008,ORD00000241,5,2025-01-03,Amazing food and friendly staff.
RAT0000344,CUST0023183,,LOC0003,ORD00001470,4,2025-01-03,"Good food, will order again."
RAT0000346,CUST0037671,ITEM0073,LOC0017,ORD00000812,2,2025-01-03,
RAT0000347,CUST0042595,ITEM0160,LOC0004,ORD00000169,4,2025-01-03,
RAT0000348,CUST0016250,ITEM0135,LOC0004,ORD00000482,4,2025-01-03,
RAT0000349,CUST0006440,,LOC0013,ORD00001254,3,2025-01-03,"Average, nothing special."
RAT0000350,CUST0021434,ITEM0046,LOC0008,ORD00000471,3,2025-01-03,
RAT0000351,CUST0044763,ITEM0135,LOC0021,ORD00001291,5,2025-01-03,
RAT0000353,CUST0032456,ITEM0151,LOC0019,ORD00000871,3,2025-01-03,"Average, nothing special."
RAT0000354,CUST0000647,ITEM0018,LOC0019,ORD00001376,4,2025-01-03,
RAT0000355,CUST0013126,ITEM0151,LOC0022,ORD00001118,5,2025-01-03,Amazing food and friendly staff.
RAT0000356,CUST0021342,ITEM0149,LOC0014,ORD00000984,2,2025-01-03,
RAT0000357,CUST0024154,ITEM0045,LOC0007,ORD00001367,4,2025-01-03,
RAT0000358,CUST0019645,ITEM0068,LOC0016,ORD00001341,4,2025-01-03,
RAT0000359,CUST0022656,ITEM0132,LOC0005,ORD00001079,2,2025-01-03,
RAT0000360,CUST0024120,ITEM0148,LOC0012,ORD00001235,4,2025-01-03,
RAT0000361,CUST0049016,,LOC0015,ORD00001280,5,2025-01-03,
RAT0000362,CUST0030141,ITEM0015,LOC0025,ORD00001232,4,2025-01-03,Nice ambience and good service.
RAT0000363,CUST0000141,ITEM0148,LOC0014,ORD00000292,4,2025-01-03,
RAT0000364,CUST0050266,ITEM0068,LOC0014,ORD00000566,4,2025-01-03,
RAT0000365,CUST0013971,ITEM0054,LOC0010,ORD00000980,5,2025-01-03,Best in town.
RAT0000366,CUST0046915,ITEM0154,LOC0007,ORD00001267,3,2025-01-03,
RAT0000367,CUST0050219,,LOC0023,ORD00000721,4,2025-01-03,
RAT0000368,CUST0045569,,LOC0017,ORD00001297,3,2025-01-03,
RAT0000369,CUST0047687,ITEM0148,LOC0001,ORD00000544,3,2025-01-03,
RAT0000370,CUST0006457,ITEM0022,LOC0014,ORD00000558,5,2025-01-03,Amazing food and friendly staff.
RAT0000371,CUST0026016,,LOC0018,ORD00000581,5,2025-01-03,
RAT0000372,CUST0041727,ITEM0143,LOC0013,ORD00001078,5,2025-01-03,Best in town.
RAT0000373,CUST0033302,ITEM0153,LOC0003,ORD00001285,3,2025-01-03,It was okay.
RAT0000374,CUST0016147,ITEM0104,LOC0004,ORD00000815,5,2025-01-03,Highly recommended.
RAT0000375,CUST0013891,,LOC0012,ORD00000340,3,2025-01-03,
RAT0000376,CUST0013793,ITEM0148,LOC0018,ORD00000762,4,2025-01-03,Good value for money.
RAT0000377,CUST0033826,,LOC0012,ORD00001038,3,2025-01-03,
RAT0000378,CUST0049529,ITEM0055,LOC0008,ORD00001057,4,2025-01-03,"Good food, will order again."
RAT0000379,CUST0035774,ITEM0058,LOC0022,ORD00000034,4,2025-01-03,
RAT0000380,CUST0043619,ITEM0160,LOC0002,ORD00001328,5,2025-01-03,Best in town.
RAT0000381,CUST0003014,ITEM0077,LOC0023,ORD00001362,4,2025-01-03,
RAT0000382,CUST0051014,,LOC0004,ORD00001151,4,2025-01-03,
RAT0000383,CUST0013504,ITEM0157,LOC0007,ORD00001398,4,2025-01-03,
RAT0000384,CUST0041645,ITEM0001,LOC0017,ORD00001049,3,2025-01-03,
RAT0000385,CUST0037725,ITEM0074,LOC0018,ORD00001308,4,2025-01-03,
RAT0000386,CUST0049983,,LOC0016,ORD00000966,4,2025-01-03,
RAT0000387,CUST0028527,ITEM0085,LOC0020,ORD00001446,5,2025-01-03,
RAT0000388,CUST0028527,,LOC0020,ORD00001446,3,2025-01-03,
RAT0000389,CUST0011587,ITEM0044,LOC0017,ORD00001245,4,2025-01-03,
RAT0000390,CUST0039060,,LOC0009,ORD00001036,4,2025-01-03,Nice ambience and good service.
RAT0000391,CUST0050501,,LOC0020,ORD00000261,5,2025-01-03,
RAT0000392,CUST0047096,,LOC0006,ORD00001239,3,2025-01-03,
RAT0000393,CUST0016256,ITEM0015,LOC0001,ORD00000339,3,2025-01-03,Good taste but late delivery.
RAT0000394,CUST0000894,ITEM0147,LOC0023,ORD00000524,5,2025-01-03,
RAT0000395,CUST0006524,ITEM0147,LOC0012,ORD00000024,5,2025-01-03,Highly recommended.
RAT0000396,CUST0044984,ITEM0033,LOC0003,ORD00001206,4,2025-01-03,"Good food, will order again."
RAT0000397,CUST0020770,ITEM0032,LOC0013,ORD00001202,4,2025-01-03,
RAT0000399,CUST0025721,ITEM0068,LOC0023,ORD00000904,4,2025-01-03,Nice ambience and good service.
RAT0000400,CUST0020582,ITEM0077,LOC0023,ORD00000977,3,2025-01-03,
RAT0000401,CUST0005377,ITEM0151,LOC0015,ORD00000939,3,2025-01-03,
RAT0000402,CUST0053949,ITEM0008,LOC0009,ORD00001031,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000404,CUST0010813,ITEM0057,LOC0022,ORD00000062,3,2025-01-03,
RAT0000405,CUST0022500,ITEM0048,LOC0006,ORD00001272,4,2025-01-03,
RAT0000406,CUST0026685,ITEM0140,LOC0022,ORD00001162,3,2025-01-03,
RAT0000407,CUST0044641,,LOC0022,ORD00000358,4,2025-01-03,
RAT0000408,CUST0030328,ITEM0152,LOC0009,ORD00001191,3,2025-01-03,
RAT0000409,CUST0001181,ITEM0068,LOC0020,ORD00000983,4,2025-01-03,
RAT0000410,CUST0010040,ITEM0147,LOC0019,ORD00000117,5,2025-01-03,Perfect taste and quick service.
RAT0000412,CUST0042204,ITEM0057,LOC0009,ORD00001266,3,2025-01-03,Good taste but late delivery.
RAT0000413,CUST0029767,ITEM0138,LOC0008,ORD00000726,5,2025-01-03,
RAT0000414,CUST0026799,ITEM0054,LOC0023,ORD00001037,4,2025-01-03,
RAT0000415,CUST0038421,ITEM0151,LOC0019,ORD00000202,3,2025-01-03,
RAT0000416,CUST0011996,ITEM0073,LOC0024,ORD00001435,2,2025-01-03,Took too long to arrive.
RAT0000417,CUST0002087,ITEM0153,LOC0022,ORD00000294,4,2025-01-03,
RAT0000418,CUST0028153,ITEM0115,LOC0008,ORD00000197,5,2025-01-03,
RAT0000419,CUST0048476,ITEM0067,LOC0003,ORD00000616,4,2025-01-03,Good value for money.
RAT0000420,CUST0041919,ITEM0086,LOC0020,ORD00000187,2,2025-01-03,Not fresh.
RAT0000421,CUST0022051,,LOC0002,ORD00001312,3,2025-01-03,Decent but overpriced.
RAT0000422,CUST0047153,ITEM0083,LOC0010,ORD00000999,4,2025-01-03,Tasty and fresh.
RAT0000423,CUST0046394,ITEM0138,LOC0007,ORD00001062,3,2025-01-03,
RAT0000424,CUST0045642,,LOC0004,ORD00000546,3,2025-01-03,
RAT0000426,CUST0033302,,LOC0003,ORD00001285,2,2025-01-03,Took too long to arrive.
RAT0000427,CUST0024182,ITEM0147,LOC0023,ORD00001211,5,2025-01-03,"Excellent, loved it!"
RAT0000428,CUST0042036,ITEM0124,LOC0020,ORD00000737,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000429,CUST0011468,ITEM0066,LOC0024,ORD00000800,4,2025-01-03,
RAT0000430,CUST0023183,ITEM0061,LOC0003,ORD00001470,2,2025-01-03,Took too long to arrive.
RAT0000431,CUST0002563,ITEM0138,LOC0011,ORD00001115,5,2025-01-03,
RAT0000432,CUST0027921,ITEM0067,LOC0003,ORD00001098,2,2025-01-03,
RAT0000433,CUST0005293,ITEM0055,LOC0018,ORD00000894,5,2025-01-03,Perfect taste and quick service.
RAT0000434,CUST0037823,ITEM0092,LOC0014,ORD00001368,4,2025-01-03,
RAT0000435,CUST0035774,,LOC0003,ORD00000335,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000436,CUST0045802,ITEM0138,LOC0025,ORD00001405,5,2025-01-03,
RAT0000437,CUST0027320,ITEM0046,LOC0019,ORD00000061,4,2025-01-03,Nice ambience and good service.
RAT0000438,CUST0031989,ITEM0155,LOC0005,ORD00001471,3,2025-01-03,
RAT0000439,CUST0041727,ITEM0160,LOC0013,ORD00001078,3,2025-01-03,"Average, nothing special."
RAT0000440,CUST0036952,ITEM0032,LOC0004,ORD00000603,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000441,CUST0039555,ITEM0113,LOC0020,ORD00001408,5,2025-01-03,
RAT0000442,CUST0041230,ITEM0081,LOC0001,ORD00000896,4,2025-01-03,"Good food, will order again."
RAT0000443,CUST0051014,ITEM0134,LOC0004,ORD00001151,5,2025-01-03,
RAT0000445,CUST0051014,ITEM0108,LOC0004,ORD00001151,4,2025-01-03,
RAT0000447,CUST0010301,ITEM0149,LOC0022,ORD00000496,3,2025-01-03,
RAT0000448,CUST0036231,,LOC0003,ORD00000671,4,2025-01-03,
RAT0000449,CUST0034409,ITEM0034,LOC0003,ORD00001040,3,2025-01-03,
RAT0000451,CUST0015066,ITEM0066,LOC0018,ORD00001179,5,2025-01-03,
RAT0000452,CUST0004396,ITEM0054,LOC0008,ORD00001281,4,2025-01-03,
RAT0000453,CUST0028527,ITEM0138,LOC0020,ORD00001446,4,2025-01-03,Nice ambience and good service.
RAT0000454,CUST0006765,ITEM0114,LOC0021,ORD00000088,3,2025-01-03,
RAT0000456,CUST0005196,ITEM0046,LOC0007,ORD00001249,4,2025-01-03,Good value for money.
RAT0000457,CUST0018816,ITEM0066,LOC0017,ORD00000981,3,2025-01-03,
RAT0000458,CUST0027672,ITEM0035,LOC0009,ORD00001225,3,2025-01-03,
RAT0000459,CUST0013034,ITEM0077,LOC0013,ORD00000578,4,2025-01-03,
RAT0000460,CUST0044289,,LOC0022,ORD00000189,5,2025-01-03,
RAT0000461,CUST0000848,ITEM0081,LOC0008,ORD00001273,4,2025-01-03,
RAT0000462,CUST0015957,,LOC0008,ORD00001452,4,2025-01-03,Enjoyed the meal.
RAT0000463,CUST0018956,ITEM0110,LOC0025,ORD00000572,3,2025-01-03,
RAT0000464,CUST0035179,ITEM0121,LOC0004,ORD00000974,3,2025-01-03,
RAT0000465,CUST0015178,ITEM0048,LOC0010,ORD00001404,3,2025-01-03,
RAT0000467,CUST0044722,,LOC0022,ORD00001120,3,2025-01-03,
RAT0000468,CUST0004641,ITEM0064,LOC0005,ORD00001099,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000470,CUST0002255,ITEM0001,LOC0006,ORD00000992,4,2025-01-03,"Good food, will order again."
RAT0000471,CUST0026146,,LOC0020,ORD00001277,3,2025-01-03,It was okay.
RAT0000472,CUST0000104,ITEM0081,LOC0013,ORD00001403,3,2025-01-03,
RAT0000473,CUST0021582,ITEM0103,LOC0003,ORD00001451,4,2025-01-03,
RAT0000474,CUST0034072,ITEM0092,LOC0010,ORD00000439,4,2025-01-03,
RAT0000475,CUST0016727,ITEM0156,LOC0002,ORD00000173,3,2025-01-03,
RAT0000476,CUST0028559,ITEM0151,LOC0023,ORD00001371,3,2025-01-03,"Average, nothing special."
RAT0000477,CUST0031124,ITEM0040,LOC0004,ORD00000991,4,2025-01-03,
RAT0000478,CUST0038011,ITEM0057,LOC0006,ORD00001144,3,2025-01-03,Good taste but late delivery.
RAT0000479,CUST0039387,ITEM0113,LOC0025,ORD00000968,3,2025-01-03,
RAT0000480,CUST0026648,ITEM0045,LOC0014,ORD00000857,4,2025-01-03,
RAT0000481,CUST0015102,ITEM0129,LOC0023,ORD00001380,3,2025-01-03,"Average, nothing special."
RAT0000482,CUST0011708,,LOC0001,ORD00001354,4,2025-01-03,"Good food, will order again."
RAT0000484,CUST0033316,,LOC0003,ORD00000775,3,2025-01-03,
RAT0000485,CUST0026934,ITEM0135,LOC0018,ORD00000734,4,2025-01-03,Tasty and fresh.
RAT0000486,CUST0022759,ITEM0057,LOC0012,ORD00001133,4,2025-01-03,Nice ambience and good service.
RAT0000487,CUST0043933,ITEM0042,LOC0012,ORD00000151,4,2025-01-03,"Good food, will order again."
RAT0000488,CUST0049016,ITEM0087,LOC0015,ORD00001280,3,2025-01-03,
RAT0000489,CUST0020061,ITEM0150,LOC0022,ORD00001005,3,2025-01-03,Good taste but late delivery.
RAT0000490,CUST0020582,ITEM0157,LOC0023,ORD00000977,4,2025-01-03,
RAT0000492,CUST0011257,,LOC0003,ORD00001010,4,2025-01-03,
RAT0000493,CUST0035255,ITEM0033,LOC0015,ORD00000422,4,2025-01-03,
RAT0000494,CUST0026770,ITEM0088,LOC0010,ORD00000757,4,2025-01-03,
RAT0000495,CUST0050186,ITEM0083,LOC0011,ORD00000833,5,2025-01-03,Amazing food and friendly staff.
RAT0000496,CUST0046328,ITEM0090,LOC0005,ORD00001029,2,2025-01-03,
RAT0000497,CUST0012685,ITEM0159,LOC0014,ORD00000393,4,2025-01-03,Nice ambience and good service.
RAT0000498,CUST0016970,ITEM0157,LOC0004,ORD00000469,4,2025-01-03,
RAT0000499,CUST0005377,ITEM0092,LOC0015,ORD00000939,5,2025-01-03,Perfect taste and quick service.
RAT0000500,CUST0045160,ITEM0081,LOC0003,ORD00001012,3,2025-01-03,
RAT0000501,CUST0045994,ITEM0018,LOC0002,ORD00000109,5,2025-01-03,
RAT0000502,CUST0043739,ITEM0113,LOC0009,ORD00001393,3,2025-01-03,
RAT0000504,CUST0021748,ITEM0061,LOC0013,ORD00001306,2,2025-01-03,
RAT0000505,CUST0050126,ITEM0134,LOC0016,ORD00001348,4,2025-01-03,
RAT0000506,CUST0018543,ITEM0046,LOC0017,ORD00000727,3,2025-01-03,
RAT0000507,CUST0016901,ITEM0068,LOC0008,ORD00001063,5,2025-01-03,Best in town.
RAT0000508,CUST0027337,ITEM0006,LOC0021,ORD00001155,4,2025-01-03,
RAT0000511,CUST0000737,,LOC0001,ORD00000698,4,2025-01-03,
RAT0000512,CUST0007937,ITEM0143,LOC0023,ORD00001439,3,2025-01-03,It was okay.
RAT0000513,CUST0037678,ITEM0005,LOC0022,ORD00001234,5,2025-01-03,
RAT0000514,CUST0051168,ITEM0004,LOC0023,ORD00000072,3,2025-01-03,
RAT0000515,CUST0030029,ITEM0087,LOC0003,ORD00000477,4,2025-01-03,
RAT0000517,CUST0054191,ITEM0150,LOC0019,ORD00001344,3,2025-01-03,
RAT0000518,CUST0027845,ITEM0112,LOC0010,ORD00000608,4,2025-01-03,
RAT0000519,CUST0027118,ITEM0048,LOC0008,ORD00000958,3,2025-01-03,
RAT0000520,CUST0045160,ITEM0148,LOC0003,ORD00001012,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000521,CUST0004455,ITEM0098,LOC0012,ORD00000418,5,2025-01-03,Best in town.
RAT0000522,CUST0010599,,LOC0006,ORD00001445,4,2025-01-03,
RAT0000523,CUST0031806,,LOC0023,ORD00000313,3,2025-01-03,Good taste but late delivery.
RAT0000524,CUST0046268,ITEM0089,LOC0018,ORD00001186,3,2025-01-03,
RAT0000525,CUST0038980,ITEM0096,LOC0007,ORD00001359,5,2025-01-03,Perfect taste and quick service.
RAT0000526,CUST0026656,ITEM0068,LOC0005,ORD00000754,3,2025-01-03,
RAT0000527,CUST0046110,ITEM0150,LOC0014,ORD00000908,5,2025-01-03,
RAT0000528,CUST0011244,,LOC0002,ORD00001324,3,2025-01-03,"Taste was fine, packaging poor."
RAT0000529,CUST0014669,ITEM0011,LOC0013,ORD00001195,5,2025-01-03,Highly recommended.
RAT0000530,CUST0031644,ITEM0055,LOC0020,ORD00001174,5,2025-01-03,
RAT0000531,CUST0049982,ITEM0061,LOC0006,ORD00000683,3,2025-01-03,
RAT0000532,CUST0036653,ITEM0160,LOC0008,ORD00000327,5,2025-01-03,Best in town.
RAT0000533,CUST0024464,ITEM0132,LOC0023,ORD00000884,3,2025-01-04,Decent but overpriced.
RAT0000534,CUST0027341,ITEM0068,LOC0012,ORD00001247,4,2025-01-04,Enjoyed the meal.
RAT0000535,CUST0046030,ITEM0112,LOC0003,ORD00001884,4,2025-01-04,
RAT0000536,CUST0034454,ITEM0050,LOC0023,ORD00001937,4,2025-01-04,Good value for money.
RAT0000537,CUST0048482,,LOC0023,ORD00001917,3,2025-01-04,
RAT0000538,CUST0022612,ITEM0065,LOC0005,ORD00000828,3,2025-01-04,
RAT0000539,CUST0040123,,LOC0002,ORD00001628,3,2025-01-04,Good taste but late delivery.
RAT0000540,CUST0043872,ITEM0150,LOC0004,ORD00000993,3,2025-01-04,
RAT0000541,CUST0014404,ITEM0045,LOC0019,ORD00000057,4,2025-01-04,
RAT0000542,CUST0053707,ITEM0113,LOC0005,ORD00001769,4,2025-01-04,
RAT0000543,CUST0052867,ITEM0009,LOC0019,ORD00002139,1,2025-01-04,
RAT0000544,CUST0033081,ITEM0155,LOC0012,ORD00001855,4,2025-01-04,
RAT0000545,CUST0043435,ITEM0032,LOC0019,ORD00002036,4,2025-01-04,
RAT0000546,CUST0026265,ITEM0092,LOC0003,ORD00001636,4,2025-01-04,
RAT0000547,CUST0040010,ITEM0034,LOC0018,ORD00002169,4,2025-01-04,Good value for money.
RAT0000548,CUST0004287,ITEM0075,LOC0003,ORD00001637,2,2025-01-04,
RAT0000549,CUST0009390,ITEM0124,LOC0003,ORD00002026,5,2025-01-04,
RAT0000550,CUST0040733,ITEM0075,LOC0022,ORD00001667,4,2025-01-04,Nice ambience and good service.
RAT0000551,CUST0027956,ITEM0151,LOC0021,ORD00001566,3,2025-01-04,
RAT0000552,CUST0034976,ITEM0033,LOC0007,ORD00001926,3,2025-01-04,
RAT0000553,CUST0028527,ITEM0020,LOC0020,ORD00001446,3,2025-01-04,
RAT0000554,CUST0042583,ITEM0124,LOC0018,ORD00001886,4,2025-01-04,"Good food, will order again."
RAT0000555,CUST0002529,ITEM0117,LOC0018,ORD00001284,5,2025-01-04,
RAT0000556,CUST0012654,ITEM0018,LOC0003,ORD00001763,3,2025-01-04,"Average, nothing special."
RAT0000557,CUST0029812,,LOC0023,ORD00002135,3,2025-01-04,Good taste but late delivery.
RAT0000558,CUST0017863,ITEM0049,LOC0009,ORD00002057,3,2025-01-04,
RAT0000559,CUST0051741,ITEM0151,LOC0004,ORD00002142,4,2025-01-04,Nice ambience and good service.
RAT0000560,CUST0030274,ITEM0148,LOC0015,ORD00001052,4,2025-01-04,
RAT0000561,CUST0049016,ITEM0003,LOC0015,ORD00001280,4,2025-01-04,
RAT0000562,CUST0033081,ITEM0067,LOC0012,ORD00001855,4,2025-01-04,
RAT0000563,CUST0030082,ITEM0134,LOC0003,ORD00001522,3,2025-01-04,
RAT0000564,CUST0029662,ITEM0131,LOC0001,ORD00002079,4,2025-01-04,
RAT0000565,CUST0048184,ITEM0129,LOC0017,ORD00001597,4,2025-01-04,"Good food, will order again."
RAT0000566,CUST0047624,ITEM0081,LOC0009,ORD00001865,4,2025-01-04,
RAT0000567,CUST0026522,ITEM0135,LOC0001,ORD00001896,4,2025-01-04,
RAT0000568,CUST0038028,,LOC0020,ORD00001945,2,2025-01-04,
RAT0000569,CUST0053650,ITEM0085,LOC0014,ORD00001829,5,2025-01-04,
RAT0000570,CUST0035231,ITEM0065,LOC0004,ORD00000681,3,2025-01-04,Good taste but late delivery.
RAT0000571,CUST0049618,ITEM0050,LOC0005,ORD00001364,5,2025-01-04,
RAT0000572,CUST0034772,,LOC0018,ORD00002070,4,2025-01-04,
RAT0000574,CUST0017009,ITEM0015,LOC0018,ORD00001613,4,2025-01-04,
RAT0000575,CUST0011318,ITEM0131,LOC0003,ORD00002027,3,2025-01-04,It was okay.
RAT0000576,CUST0051773,ITEM0054,LOC0023,ORD00001330,3,2025-01-04,
RAT0000577,CUST0032400,,LOC0001,ORD00001671,4,2025-01-04,Good value for money.
RAT0000578,CUST0028828,ITEM0155,LOC0023,ORD00000619,3,2025-01-04,
RAT0000579,CUST0015388,ITEM0029,LOC0022,ORD00001911,3,2025-01-04,
RAT0000580,CUST0001771,ITEM0023,LOC0023,ORD00001666,4,2025-01-04,
RAT0000581,CUST0010863,,LOC0005,ORD00001758,4,2025-01-04,Tasty and fresh.
RAT0000582,CUST0042036,ITEM0147,LOC0020,ORD00000737,4,2025-01-04,Enjoyed the meal.
RAT0000583,CUST0024146,ITEM0113,LOC0024,ORD00002025,3,2025-01-04,
RAT0000584,CUST0006338,ITEM0157,LOC0025,ORD00002121,4,2025-01-04,Good value for money.
RAT0000585,CUST0008912,ITEM0104,LOC0019,ORD00000842,4,2025-01-04,
RAT0000586,CUST0024182,ITEM0151,LOC0023,ORD00001211,3,2025-01-04,
RAT0000587,CUST0013465,ITEM0081,LOC0009,ORD00002038,4,2025-01-04,"Good food, will order again."
RAT0000588,CUST0001393,ITEM0151,LOC0004,ORD00001428,4,2025-01-04,
RAT0000589,CUST0040824,ITEM0111,LOC0019,ORD00000890,5,2025-01-04,Amazing food and friendly staff.
RAT0000590,CUST0008192,ITEM0066,LOC0020,ORD00001672,5,2025-01-04,
RAT0000591,CUST0017768,ITEM0147,LOC0017,ORD00000534,3,2025-01-04,
RAT0000592,CUST0011877,ITEM0143,LOC0025,ORD00001923,4,2025-01-04,Tasty and fresh.
RAT0000593,CUST0007255,ITEM0033,LOC0009,ORD00000231,3,2025-01-04,
RAT0000594,CUST0014974,ITEM0011,LOC0014,ORD00001083,5,2025-01-04,
RAT0000595,CUST0036960,ITEM0115,LOC0003,ORD00001410,3,2025-01-04,"Average, nothing special."
RAT0000596,CUST0049210,ITEM0047,LOC0014,ORD00000927,4,2025-01-04,Good value for money.
RAT0000597,CUST0034582,ITEM0154,LOC0010,ORD00001080,2,2025-01-04,
RAT0000598,CUST0012290,ITEM0033,LOC0007,ORD00001315,4,2025-01-04,
RAT0000599,CUST0001603,ITEM0086,LOC0017,ORD00000597,3,2025-01-04,Good taste but late delivery.
RAT0000600,CUST0025885,ITEM0084,LOC0012,ORD00001432,4,2025-01-04,Tasty and fresh.
RAT0000601,CUST0038263,ITEM0058,LOC0017,ORD00001875,3,2025-01-04,
RAT0000602,CUST0046194,ITEM0009,LOC0004,ORD00001947,3,2025-01-04,
RAT0000603,CUST0016355,ITEM0117,LOC0017,ORD00001959,4,2025-01-04,Nice ambience and good service.
RAT0000604,CUST0022500,ITEM0133,LOC0006,ORD00001272,5,2025-01-04,
RAT0000605,CUST0011564,ITEM0074,LOC0013,ORD00001301,2,2025-01-04,
RAT0000606,CUST0048098,ITEM0057,LOC0008,ORD00001685,4,2025-01-04,Tasty and fresh.
RAT0000607,CUST0032546,,LOC0008,ORD00001643,4,2025-01-04,
RAT0000608,CUST0010276,ITEM0049,LOC0015,ORD00002157,5,2025-01-04,
RAT0000610,CUST0014809,ITEM0109,LOC0007,ORD00001728,5,2025-01-04,
RAT0000613,CUST0022656,ITEM0081,LOC0005,ORD00001079,3,2025-01-04,"Average, nothing special."
RAT0000614,CUST0010599,ITEM0047,LOC0006,ORD00001445,3,2025-01-04,
RAT0000615,CUST0016803,ITEM0041,LOC0016,ORD00001998,4,2025-01-04,Good value for money.
RAT0000616,CUST0022450,ITEM0004,LOC0018,ORD00002020,4,2025-01-04,"Good food, will order again."
RAT0000617,CUST0031780,ITEM0005,LOC0015,ORD00001792,4,2025-01-04,
RAT0000618,CUST0030462,ITEM0085,LOC0004,ORD00001684,3,2025-01-04,Good taste but late delivery.
RAT0000619,CUST0022747,ITEM0023,LOC0005,ORD00001250,4,2025-01-04,
RAT0000620,CUST0020187,ITEM0076,LOC0016,ORD00001983,4,2025-01-04,Enjoyed the meal.
RAT0000621,CUST0031780,ITEM0098,LOC0015,ORD00001792,3,2025-01-04,
RAT0000622,CUST0048476,ITEM0054,LOC0003,ORD00000616,4,2025-01-04,
RAT0000623,CUST0029611,ITEM0034,LOC0005,ORD00001665,4,2025-01-04,Good value for money.
RAT0000624,CUST0014015,ITEM0148,LOC0011,ORD00001882,3,2025-01-04,
RAT0000625,CUST0014975,,LOC0018,ORD00001043,4,2025-01-04,Good value for money.
RAT0000626,CUST0004396,ITEM0054,LOC0010,ORD00002103,4,2025-01-04,
RAT0000627,CUST0048368,ITEM0009,LOC0014,ORD00001715,3,2025-01-04,"Taste was fine, packaging poor."
RAT0000628,CUST0040856,,LOC0003,ORD00000598,2,2025-01-04,
RAT0000629,CUST0054571,ITEM0057,LOC0023,ORD00000797,3,2025-01-04,
RAT0000630,CUST0016688,ITEM0037,LOC0015,ORD00001970,4,2025-01-04,
RAT0000631,CUST0029170,ITEM0048,LOC0016,ORD00002015,4,2025-01-04,Nice ambience and good service.
RAT0000632,CUST0052500,ITEM0068,LOC0017,ORD00002066,3,2025-01-04,"Taste was fine, packaging poor."
RAT0000633,CUST0026513,,LOC0005,ORD00001739,4,2025-01-04,
RAT0000634,CUST0037798,ITEM0148,LOC0019,ORD00001756,4,2025-01-04,
RAT0000635,CUST0035652,ITEM0133,LOC0015,ORD00001137,3,2025-01-04,It was okay.
RAT0000636,CUST0042093,ITEM0092,LOC0016,ORD00000929,4,2025-01-04,
RAT0000637,CUST0021418,ITEM0021,LOC0004,ORD00001789,4,2025-01-04,"Good food, will order again."
RAT0000638,CUST0047293,ITEM0089,LOC0024,ORD00002112,5,2025-01-04,
RAT0000639,CUST0011371,ITEM0049,LOC0008,ORD00002043,3,2025-01-04,
RAT0000640,CUST0003557,ITEM0013,LOC0011,ORD00001388,4,2025-01-04,
RAT0000641,CUST0040747,ITEM0069,LOC0017,ORD00001709,5,2025-01-04,Highly recommended.
RAT0000642,CUST0049652,ITEM0004,LOC0003,ORD00001828,4,2025-01-04,Nice ambience and good service.
RAT0000643,CUST0036303,ITEM0130,LOC0004,ORD00000317,4,2025-01-04,
RAT0000644,CUST0014828,,LOC0020,ORD00001687,4,2025-01-04,
RAT0000645,CUST0045081,ITEM0102,LOC0017,ORD00001841,5,2025-01-04,
RAT0000646,CUST0023183,ITEM0134,LOC0003,ORD00001470,4,2025-01-04,
RAT0000647,CUST0041032,ITEM0029,LOC0009,ORD00001533,5,2025-01-04,
RAT0000648,CUST0022403,,LOC0016,ORD00002152,3,2025-01-04,Decent but overpriced.
RAT0000649,CUST0026222,,LOC0008,ORD00001782,5,2025-01-04,
RAT0000650,CUST0007287,ITEM0125,LOC0012,ORD00001950,3,2025-01-04,
RAT0000651,CUST0011916,,LOC0013,ORD00001607,4,2025-01-04,Tasty and fresh.
RAT0000652,CUST0013971,,LOC0010,ORD00000980,3,2025-01-04,
RAT0000653,CUST0029044,ITEM0102,LOC0021,ORD00001652,3,2025-01-04,
RAT0000654,CUST0050194,ITEM0035,LOC0003,ORD00001662,2,2025-01-04,Service was slow.
RAT0000655,CUST0024517,ITEM0033,LOC0003,ORD00002056,3,2025-01-04,
RAT0000656,CUST0031540,,LOC0002,ORD00001616,5,2025-01-04,
RAT0000657,CUST0002563,,LOC0011,ORD00001115,3,2025-01-04,
RAT0000658,CUST0051011,,LOC0021,ORD00000029,2,2025-01-04,Service was slow.
